param,true_param,perturbed_param,finite_diff,finite_diff_time,auto_diff,auto_diff_time
phi,0,-0.06901027820976191,19680376.390771918,0.003507574088871479,-16284677.0,3.387127071619034e-05
phi,0,0.3761384356764288,-12356381.478648381,0.0038334871642291546,8496183.0,3.3875927329063416e-05
phi,0,-0.5839895360616032,12957970.190756548,0.0040441397577524185,-10596839.0,3.391876816749573e-05
phi,0,0.8441359180932735,-9249388.436919086,0.003650604747235775,674654.25,6.625615060329437e-05
phi,0,0.7718533720044816,-9985287.723735241,0.004097841214388609,2923109.75,6.598606705665588e-05
phi,0,-0.7444303807356201,12343946.778367031,0.004012581892311573,-9289482.0,6.618909537792206e-05
phi,0,0.861265709431305,-9063017.852126138,0.0038081370294094086,517614.25,3.4073833376169205e-05
phi,0,0.7781300118888013,-10002666.496704003,0.004076181910932064,19961430.0,3.3847056329250336e-05
phi,0,-0.1485548133460245,17115912.92621044,0.0033521512523293495,-13888898.0,6.520003080368042e-05
phi,0,0.7682986985402755,-10045475.170872508,0.004098000004887581,1327586.75,6.591435521841049e-05
phi,0,1.0127414438130276,-7713273.262116219,0.0033728047274053097,-2604943.25,3.3766962587833405e-05
phi,0,0.752732495314925,-10126583.5438802,0.004169899970293045,8854703.0,4.869885742664337e-05
phi,0,0.9484045367526981,-8176928.409213388,0.0034972899593412876,-1698427.5,6.566569209098816e-05
phi,0,0.30137142374941406,-13179749.096923867,0.003773470874875784,9874047.0,6.562843918800354e-05
phi,0,-0.8039143252905063,11425751.116800595,0.0037833000533282757,-23510696.0,6.612110882997513e-05
phi,0,0.3808247480101161,-12312424.611321338,0.00382544519379735,8545353.0,3.417395055294037e-05
phi,0,-0.4176417791707103,14086979.065365985,0.003531560767441988,-10718078.0,5.5723823606967926e-05
phi,0,0.8464206632617901,-9224231.32950523,0.003850616980344057,-216976.25,3.401236608624458e-05
phi,0,-0.37374821215493503,14454726.000830892,0.0038680890575051308,-11147363.0,6.630690768361092e-05
phi,0,0.34038657545574935,-12727495.184554363,0.003832366317510605,9015869.0,3.41217964887619e-05
phi,0,-0.24673301318173269,15634804.80481404,0.00367349898442626,-13077180.0,3.430992364883423e-05
phi,0,0.015768108113425106,-23244465.814382676,0.003175361081957817,21053884.0,6.593484431505203e-05
phi,0,0.7731916066979154,-9978115.299192889,0.004092510789632797,10324262.0,3.3913180232048035e-05
phi,0,-0.1425269394803328,17251468.451964397,0.003366707358509302,-13932032.0,3.406312316656113e-05
phi,0,-0.16000451349766953,16892681.280765045,0.0035616951063275337,-13872401.0,3.397231921553612e-05
phi,0,-0.7069258248144292,12492040.45179444,0.003965250216424465,-9656740.0,6.547477096319199e-05
phi,0,0.41774908348777995,-11976478.699195884,0.0038629090413451195,8418014.0,3.370596095919609e-05
phi,0,0.306788501608235,-13115070.248421583,0.0035613449290394783,9500824.0,6.615184247493744e-05
phi,0,-0.07990614800422291,19176022.91276788,0.0034550046548247337,-15834444.0,3.357371315360069e-05
phi,0,-0.6370096685493363,12753994.799642144,0.003899049013853073,-9914659.0,6.558792665600777e-05
phi,0,0.41907870331964303,-11965602.070156448,0.003859944175928831,8666089.0,6.650900468230247e-05
phi,0,-0.4483178898874225,13830940.36590209,0.003650024998933077,-10045618.0,6.580399349331856e-05
phi,0,-1.0036636416172553,10545719.264020443,0.003573112189769745,1416043.0,6.554974243044853e-05
phi,0,-0.2597511035832887,15489973.649755295,0.003668427001684904,-12792085.0,6.513996049761772e-05
phi,0,-0.9217326331608217,11283682.085047042,0.003751900978386402,-4692991.0,5.5952928960323334e-05
phi,0,0.555732251570145,-10925851.402082259,0.00402512401342392,7869536.5,3.447290509939194e-05
phi,0,0.16223763571696614,-15432749.244250517,0.0033194483257830143,11341057.0,3.4040771424770355e-05
phi,0,0.0021075671174430877,-25679368.281831942,0.0033754813484847546,25089274.0,6.61010853946209e-05
phi,0,0.19633278598884796,-14702005.757530265,0.003602133132517338,10573377.0,3.417814150452614e-05
phi,0,0.7153106934160001,-10198653.6300211,0.00404152600094676,8368359.5,6.582913920283318e-05
phi,0,0.7651524269042473,-10080320.245740026,0.004043060354888439,1253679.0,3.382284194231033e-05
phi,0,0.11256853810053635,-16935685.64688428,0.003536582924425602,12905566.0,6.610481068491936e-05
phi,0,0.4333640254359381,-11843918.042889658,0.0043164389207959175,8299502.0,6.545474752783775e-05
phi,0,-0.19418155223661937,16323521.536883889,0.003754205070436001,-13172338.0,6.565498188138008e-05
phi,0,-0.05647151266370243,20332140.859014165,0.0032320311293005943,-16981896.0,3.4152064472436905e-05
phi,0,-0.28435169151966766,15240370.039086817,0.003498817328363657,-12635364.0,6.505986675620079e-05
phi,0,0.34981139457815646,-12628139.24436938,0.003824354149401188,9080579.0,3.337720409035683e-05
phi,0,-0.8804522527922517,11604775.804248948,0.003974724095314741,-6741902.0,3.430387005209923e-05
phi,0,-0.555340344080824,13091976.978610894,0.0040483311749994755,-10344925.0,3.395695239305496e-05
phi,0,-0.334445282659369,14800616.892065866,0.0038038981147110462,-11972155.0,6.641075015068054e-05
phi,0,0.148479088797431,-15787329.171975346,0.003308751154690981,11883498.0,6.564706563949585e-05
phi,0,-0.13524645245329314,17419983.720561046,0.0035718660801649094,-14240748.0,3.4281983971595764e-05
phi,0,-0.19747336781049696,16273101.966255026,0.0036055617965757847,-13376272.0,6.646011024713516e-05
phi,0,0.3130007579320857,-13039577.849474644,0.003547930158674717,9039134.0,6.626732647418976e-05
phi,0,-0.27720725240524957,15307736.226888273,0.003983261063694954,-12638445.0,5.688425153493881e-05
phi,0,0.3284152282049311,-12858450.636049386,0.0038153291679918766,9572378.0,3.407895565032959e-05
phi,0,-0.79902769338689,11427566.37294521,0.004003981593996286,-7497652.0,6.580771878361702e-05
phi,0,0.053225101452518464,-19850298.001639746,0.003424922004342079,16213725.0,3.4110620617866516e-05
phi,0,0.042929585491660704,-20649982.461913273,0.003174903802573681,17085446.0,3.3659860491752625e-05
phi,0,0.10144640959336781,-17364190.18731997,0.0032939803786575794,13179633.0,6.598234176635742e-05
phi,0,0.8435179289176162,-9256019.620138442,0.003836807794868946,636286.5,6.58002682030201e-05
phi,0,0.391345165581362,-12212321.552254824,0.003645438700914383,8621811.0,3.399699926376343e-05
phi,0,-0.44099865992607656,13892383.484854518,0.003881440032273531,-9944389.0,3.418372943997383e-05
phi,0,0.7954062307216156,-9757238.125930978,0.0038248770870268345,-52922400.0,6.579933688044548e-05
phi,0,0.2761659080571275,-13487049.419689843,0.0037455596029758453,9952562.0,3.403704613447189e-05
phi,0,-0.3096836278353734,15016488.060751192,0.003514253068715334,-12212874.0,6.584497168660164e-05
phi,0,-0.89460379545763,11492243.887408061,0.0037546572275459766,-2791446.75,6.5583735704422e-05
phi,0,0.8537510508255104,-9146351.84630179,0.003744610119611025,566417.875,3.413110971450806e-05
phi,0,0.9846750446391501,-7920816.661762994,0.003546101041138172,2916160.25,3.4259166568517685e-05
phi,0,0.9967334023261258,-7860687.704169491,0.003539016004651785,884852.0,6.61676749587059e-05
phi,0,-0.09350760627163668,18664246.360131454,0.0032863556407392025,-15280332.0,3.413809463381767e-05
phi,0,0.8510233010059676,-9176821.58733893,0.0036807297728955746,-32651.875,6.554974243044853e-05
phi,0,0.8574036820175044,-9104770.790849749,0.0038216467946767807,3584160.5,6.526010110974312e-05
phi,0,-0.7760082777651136,11975282.050809296,0.00410831905901432,26386112.0,3.413483500480652e-05
phi,0,-0.6537525010683418,12687259.301410962,0.003799628932029009,-10467600.0,6.208335980772972e-05
phi,0,-0.48654408999506304,13534373.626996104,0.003916721325367689,-10235892.0,3.375532105565071e-05
phi,0,-0.5927111772792231,12920243.1024721,0.0038730576634407043,-11026576.0,3.371806815266609e-05
phi,0,-0.5621698852120016,13055041.177156458,0.00405794708058238,-9954543.0,6.561120972037315e-05
phi,0,-0.5518575318990091,13106192.417291509,0.0039516473188996315,-10586589.0,6.651179865002632e-05
phi,0,-0.48365976385078346,13553653.807808641,0.003939073998481035,-10430711.0,3.425171598792076e-05
phi,0,-0.8324054064374854,11798438.506102584,0.003923885989934206,-11123422.0,3.3711083233356476e-05
phi,0,-0.23642378406717057,15759475.150526425,0.003603139892220497,-12890472.0,3.414507955312729e-05
phi,0,0.20098073647882098,-14609702.409511367,0.0036317091435194016,10638876.0,6.479397416114807e-05
phi,0,-0.5253193868937261,13269270.417027606,0.0044275620020926,-9121285.0,3.39532271027565e-05
phi,0,0.7531641973061121,-10126323.087686827,0.004304137080907822,10204473.0,3.3777207136154175e-05
phi,0,-0.10595649983981492,18231050.033932246,0.0033083991147577763,-14786339.0,6.617559120059013e-05
phi,0,0.7388111451855821,-10149316.9788559,0.004196062218397856,9210187.0,6.559165194630623e-05
phi,0,-0.23479921188498243,15779115.995563373,0.0034239604137837887,-12770196.0,6.610807031393051e-05
phi,0,-0.9905781497685361,10640274.068696992,0.0035523311235010624,-7613729.0,3.391597419977188e-05
phi,0,-0.19061918091675834,16379870.509272031,0.0033842837437987328,-13287812.0,6.553297862410545e-05
phi,0,-0.969064043822934,10785868.144241879,0.003553057089447975,1154514.25,3.356020897626877e-05
phi,0,-0.5075306103772094,13385387.720655719,0.003758262377232313,-10253620.0,6.548408418893814e-05
phi,0,0.6400006045089937,-10495761.180028081,0.004124782979488373,7740077.0,6.522098556160927e-05
phi,0,0.6041031106160735,-10669820.907604013,0.004460786934942007,7420090.5,3.4356024116277695e-05
phi,0,0.9956970719896614,-7867205.518990756,0.0031863851472735405,1497279.25,3.508012741804123e-05
phi,0,-0.83859935012629,11793637.80631428,0.0036535141989588737,-11520628.0,3.433600068092346e-05
phi,0,-0.04657407426758797,20929840.320591804,0.0032738088630139828,-18132608.0,3.3664051443338394e-05
phi,0,0.6410531062401907,-10491541.862180805,0.004113888833671808,8009564.0,3.481004387140274e-05
phi,0,0.5503468740824407,-10958548.660887951,0.004037132952362299,6611176.0,6.568431854248047e-05
phi,0,0.37359908735337766,-12380285.864095496,0.0036278879269957542,8386860.0,6.583379581570625e-05
phi,0,-0.0993334611395642,18454700.248734757,0.0034756031818687916,-14929001.0,6.561633199453354e-05
phi,0,-0.8419440704006622,11785604.708015764,0.003652780782431364,-9157596.0,3.386009484529495e-05
phi,0,0.952481895912638,-8137861.762268015,0.003989998251199722,-291360.5,3.411201760172844e-05
phi,0,0.3286722947919303,-12855828.02978544,0.0038201124407351017,9416445.0,6.580771878361702e-05
phi,0,0.042155443245081914,-20712823.369538818,0.0034049078822135925,17352428.0,6.574811413884163e-05
phi,0,0.8882889305495358,-8833933.11582239,0.0035422728396952152,195699.5625,3.418419510126114e-05
phi,0,0.9447122966451207,-8211125.257443281,0.003728569019585848,-612294.0,6.560003384947777e-05
phi,0,0.6830079424559292,-10311006.01067229,0.003933808300644159,8194274.5,3.388570621609688e-05
phi,0,0.42821150634543015,-11888184.751143662,0.003887395840138197,7968490.5,3.4428201615810394e-05
phi,0,0.7488451974482639,-10136453.469776602,0.004200980067253113,8872551.0,6.578117609024048e-05
phi,0,0.7885774049685839,-10052302.982629593,0.003854739014059305,-3929234.0,6.572576239705086e-05
phi,0,0.6067148531393891,-10655306.964299366,0.004083223175257444,7911684.0,6.573833525180817e-05
phi,0,0.4296766541101278,-11875612.629147325,0.0036831670440733433,8074990.0,6.57881610095501e-05
phi,0,-0.9902835698580097,10641139.892395608,0.003562703263014555,-7501600.0,3.3935997635126114e-05
phi,0,-0.7020367457348475,12510141.46105266,0.00418315501883626,-9785682.0,3.3507123589515686e-05
phi,0,-0.14908916966196661,17104208.547017824,0.003364491742104292,-13823016.0,6.644101813435555e-05
phi,0,-0.9803334331146522,10676652.092488514,0.003936279099434614,-6927994.5,3.3995602279901505e-05
phi,0,-0.1102494851899638,18096768.17594449,0.003525814041495323,-14854614.0,3.40072438120842e-05
phi,0,0.23277313221445683,-14078684.54930069,0.003646078985184431,10357770.0,3.391830250620842e-05
phi,0,0.5468079920188769,-10984433.453183047,0.0038146688602864742,7125713.5,6.609410047531128e-05
phi,0,-0.49053380600764585,13504771.575104743,0.00394269498065114,-9378715.0,3.400957211852074e-05
phi,0,-1.0448507115715502,9998017.78790734,0.003536486066877842,4700119.0,5.9291720390319824e-05
phi,0,-0.05898128990639173,20190415.501085002,0.0031972243450582027,-17034336.0,3.394484519958496e-05
phi,0,-0.24856529476642109,15614370.073855996,0.003487088717520237,-12747707.0,6.57099299132824e-05
phi,0,-0.6371555636473342,12753390.951315125,0.004092571325600147,-10372967.0,3.3760908991098404e-05
phi,0,0.6783166894714374,-10327931.788703237,0.0039324210956692696,6985658.0,3.3352989703416824e-05
phi,0,0.061911131298767685,-19317558.08545216,0.0038562389090657234,15649255.0,6.570015102624893e-05
phi,0,0.45059214022892524,-11694680.24303041,0.00403170008212328,8100820.0,6.526941433548927e-05
phi,0,-0.9798953475305135,10678358.69041532,0.003341947216540575,-6763046.0,6.538396701216698e-05
phi,0,-0.7772016643366542,11917094.912431968,0.004063058644533157,20492856.0,3.360118716955185e-05
phi,0,-0.7564843151513811,12286201.860166924,0.0039398400112986565,-7332991.0,6.537698209285736e-05
phi,0,0.652721048343248,-10438410.125265392,0.004135577939450741,6359570.0,6.60410150885582e-05
phi,0,1.046798469804408,-7424052.216518893,0.0034609688445925713,-2111023.75,6.370106711983681e-05
phi,0,0.13647789081431716,-16121444.556858486,0.0035820030607283115,12043694.0,3.403797745704651e-05
phi,0,-0.8341059395621027,11797359.94346957,0.0036566411145031452,-11432145.0,3.389781340956688e-05
phi,0,-0.3587633465458261,14585086.660550544,0.003833555616438389,-11358849.0,6.564008072018623e-05
phi,0,0.4976763102843236,-11336629.619313665,0.003954583778977394,7662538.5,6.559398025274277e-05
phi,0,-0.21056858010405055,16091806.044024415,0.003435238264501095,-13365152.0,3.39290127158165e-05
phi,0,0.43795059487909493,-11804502.746313712,0.003837364725768566,7853608.0,3.350991755723953e-05
phi,0,0.7631018000329928,-10095908.566415265,0.004133299924433231,6924441.0,6.55478797852993e-05
phi,0,0.5934762974665513,-10722038.98818493,0.004066008143126965,7661868.0,6.577931344509125e-05
phi,0,-1.0070913752982744,10505719.00376608,0.0035530258901417255,1760915.0,6.583565846085548e-05
phi,0,0.4161811612675448,-11989426.635273121,0.0038738111034035683,8675956.0,6.562424823641777e-05
phi,0,-0.5271616488732367,13256257.383170161,0.004417155869305134,-9767903.0,6.593391299247742e-05
phi,0,0.545391598738618,-10993005.784955947,0.00416773883625865,7697873.0,3.3360905945301056e-05
phi,0,-0.2050905393425836,16164453.565858167,0.0034195492044091225,-13450068.0,3.384379670023918e-05
phi,0,-0.6726493789545518,12612046.134919861,0.003908968064934015,-10102772.0,3.3779069781303406e-05
phi,0,-0.15288448528548504,17025385.179794453,0.003575501963496208,-14051499.0,6.621703505516052e-05
phi,0,0.7623488304010824,-10099574.752346952,0.004112084861844778,6152822.0,3.4164171665906906e-05
phi,0,0.00812817213002015,-24342938.434979904,0.003165661823004484,23068668.0,6.522983312606812e-05
phi,0,0.9975016108067682,-7855231.425303312,0.0035392772406339645,607394.5,3.407010808587074e-05
phi,0,-0.9117547661065595,11340303.757503564,0.00355295417830348,-4972385.0,6.6390261054039e-05
phi,0,0.5414985125461649,-11017224.169182535,0.004001324065029621,7003165.0,3.38028185069561e-05
phi,0,0.2729407010192846,-13530985.800974624,0.003324122168123722,9649199.0,3.414321690797806e-05
phi,0,0.4385467642976928,-11799179.520311018,0.0038980506360530853,7901224.0,3.379909321665764e-05
phi,0,-0.3180589356858735,14942381.636759918,0.003962329123169184,-12030216.0,3.388803452253342e-05
phi,0,0.08560897802211387,-18075066.841707774,0.003486786037683487,13810692.0,3.353925421833992e-05
phi,0,0.745345965033946,-10142779.131642167,0.004201955161988735,7994625.5,6.613321602344513e-05
phi,0,-0.9654686296978827,10841149.756751081,0.0032282639294862747,7575025.0,3.364402800798416e-05
phi,0,0.9470832885278209,-8189471.92285102,0.003738650120794773,14018.5,7.011601701378822e-05
phi,0,-0.3843045404516664,14363851.890774777,0.003648692276328802,-10974509.0,6.624776870012283e-05
phi,0,-0.127000595790568,17625411.40902461,0.0035730861127376556,-14278648.0,6.547011435031891e-05
phi,0,-0.515495925419678,13333578.717240471,0.0037348088808357716,-10005491.0,6.638607010245323e-05
phi,0,0.2543798500901522,-13766185.681605475,0.0037148380652070045,10591296.0,3.437977284193039e-05
phi,0,-0.6629354815866678,12648814.602486705,0.0041083297692239285,-9327568.0,6.63422979414463e-05
phi,0,-0.7821408615459784,11720831.183630846,0.003860394936054945,15826938.0,3.349781036376953e-05
phi,0,-0.6876326594512852,12561744.823017592,0.004601481836289167,-9990918.0,6.576208397746086e-05
phi,0,-0.44629133534608956,13848061.816408178,0.004038010723888874,-10379953.0,3.366963937878609e-05
phi,0,0.1521632600994156,-15690753.78931875,0.003375506028532982,11695757.0,3.408314660191536e-05
phi,0,-0.27076218965882304,15372755.72060054,0.0037013147957623005,-12597317.0,3.424519672989845e-05
phi,0,-0.7347980279571309,12382277.379398216,0.003859075717628002,-10333151.0,6.595999002456665e-05
phi,0,-0.48391910511949365,13551911.73611679,0.003935002256184816,-10171527.0,3.396300598978996e-05
phi,0,0.9081604758928905,-8620299.173780952,0.0037352568469941616,2526492.5,3.3943913877010345e-05
phi,0,-0.4032611375441857,14205979.616303341,0.0036447388119995594,-10850367.0,6.52410089969635e-05
phi,0,1.0101277482320048,-7739445.841066442,0.0037099760957062244,-2050327.75,6.56801275908947e-05
phi,0,0.6762242966105783,-10335769.55905353,0.004136641975492239,7354441.5,6.641261279582977e-05
phi,0,-0.3400078176321547,14752394.621192502,0.003814397379755974,-11859420.0,3.368593752384186e-05
phi,0,-0.3755989845648522,14437637.541226333,0.003579630982130766,-10933966.0,6.70161098241806e-05
phi,0,0.546233375871207,-10988147.67667217,0.004023165907710791,7739378.0,3.409292548894882e-05
phi,0,0.41750185734462875,-11978543.1178857,0.004310239106416702,8468945.0,3.396579995751381e-05
phi,0,0.20816353646591224,-14470993.821212698,0.0038254959508776665,10736739.0,3.364589065313339e-05
phi,0,-0.30313835128155797,15071674.305427788,0.003786168061196804,-12304917.0,6.612623110413551e-05
phi,0,0.8299326606943411,-9387082.071793828,0.0038945418782532215,2223933.5,6.591621786355972e-05
phi,0,0.3853796217101766,-12267262.547564955,0.0036450871266424656,8497142.0,6.547197699546814e-05
phi,0,0.5074195974023015,-11262099.511440905,0.004409097135066986,7497909.0,3.396812826395035e-05
phi,0,-0.7666205795193992,12201609.570491968,0.00417959364131093,-2488101.0,3.35262157022953e-05
phi,0,0.6651813785712057,-10379680.974880008,0.003875759895890951,8318546.0,6.539514288306236e-05
phi,0,-0.19774937215198196,16269075.673865573,0.0036032679490745068,-13384806.0,6.564520299434662e-05
phi,0,0.1698018856086192,-15247137.80839535,0.003743249922990799,11321372.0,3.348011523485184e-05
phi,0,-0.3445590240387617,14712448.800730642,0.0038361591286957264,-11430226.0,6.550783291459084e-05
phi,0,0.36280177413514747,-12493993.478409696,0.003821935039013624,8623662.0,6.464030593633652e-05
phi,0,-0.8763631631543847,11629033.976414017,0.003578126896172762,-6156286.0,6.607780233025551e-05
phi,0,-1.0321632648020884,10180784.724996869,0.0035659288987517357,4633800.0,3.34177166223526e-05
phi,0,-0.18947621133668657,16397686.432937585,0.0033794818446040154,-13475309.0,6.578909233212471e-05
phi,0,0.57921090780761,-10797039.41293392,0.00402919901534915,8037631.0,6.581982597708702e-05
phi,0,-0.9145131899866351,11326532.097531997,0.0036573088727891445,-6543383.0,6.570806726813316e-05
phi,0,-0.1749309522868704,16623437.487673583,0.003578993957489729,-13561791.0,6.612809374928474e-05
phi,0,-0.02249685151972991,22885499.646404795,0.003347091842442751,-20380698.0,6.612669676542282e-05
phi,0,-0.4632725370048456,13717205.300113725,0.003914246801286936,-10085945.0,5.5934302508831024e-05
phi,0,0.6022702080400377,-10680227.768417839,0.004102975595742464,7800580.0,6.604567170143127e-05
phi,0,0.32233707194582184,-12927383.669664847,0.0035902229137718678,8918194.0,3.393273800611496e-05
phi,0,-0.05442949552991572,20449567.172421,0.003435059916228056,-17272336.0,3.3573247492313385e-05
phi,0,0.13404778642068993,-16194942.922719743,0.0033736531622707844,12088626.0,3.3785589039325714e-05
phi,0,-0.6513353060062773,12694553.671132196,0.003919907845556736,-11463225.0,6.604800000786781e-05
phi,0,0.15722208144566507,-15564335.667733079,0.003591258078813553,11712482.0,3.3519696444272995e-05
phi,0,-0.9824200919763192,10669547.6666337,0.0035255011171102524,-5295555.5,3.38992103934288e-05
phi,0,-0.8396920686404142,11791761.968208075,0.0036663487553596497,-10149868.0,6.574206054210663e-05
phi,0,0.7773437069593614,-9991677.980363514,0.004534375853836536,26068214.0,6.626592949032784e-05
phi,0,0.4077982195575822,-12059559.763000838,0.004021636676043272,8238584.5,6.539002060890198e-05
phi,0,-0.7934360577643245,11502910.550494486,0.003836716990917921,1592236.0,6.627896800637245e-05
phi,0,-0.762478787692312,12242343.197837029,0.004132282920181751,-5772949.0,3.388803452253342e-05
phi,0,0.39161293835010813,-12209885.148700628,0.0036460221745073795,8585275.0,3.3976975828409195e-05
phi,0,0.5189550166923471,-11177589.219527321,0.003983180038630962,7381114.5,3.3935997635126114e-05
phi,0,0.961667987649806,-8061109.030929864,0.00337032787501812,740399.0,3.390014171600342e-05
phi,0,0.07465959906274966,-18634273.32138103,0.003453223966062069,14530007.0,6.586406379938126e-05
phi,0,-0.5442198686629818,13153126.91097804,0.0038142409175634384,-10267185.0,6.56801275908947e-05
phi,0,-0.7710366912943067,12125800.374435483,0.004093640949577093,10056314.0,3.326684236526489e-05
phi,0,1.0077729547811536,-7762101.039612348,0.0038418746553361416,-2416696.5,6.509386003017426e-05
phi,0,-0.7045284548002653,12500647.688526383,0.004173940978944302,-9895701.0,6.548035889863968e-05
phi,0,0.467433564340483,-11562092.267861415,0.00393274798989296,7513162.0,6.624124944210052e-05
phi,0,0.16977801948940363,-15247692.297185563,0.0038299201987683773,11325654.0,6.590783596038818e-05
phi,0,0.25966804647999586,-13702875.837956112,0.0037287287414073944,10626977.0,3.390386700630188e-05
phi,0,0.7269198784966169,-10169890.4084027,0.004156547132879496,8673008.0,3.371201455593109e-05
phi,0,0.43565756193254823,-11825060.437715119,0.0036823241971433163,8058028.5,3.416789695620537e-05
phi,0,0.032325619768968306,-21439469.063646633,0.0033727758564054966,19005128.0,6.597070023417473e-05
phi,0,-0.17270159722808598,16662114.283746926,0.0033815521746873856,-13602734.0,3.413716331124306e-05
phi,0,0.2236208654491978,-14224499.997396871,0.0036375941708683968,10902560.0,6.561772897839546e-05
phi,0,0.4180316066961349,-11974144.824983353,0.0036744680255651474,8464177.0,6.855698302388191e-05
phi,0,0.2546326992389303,-13763040.883887393,0.0041432627476751804,10608786.0,6.717583164572716e-05
phi,0,-0.501180954898748,13431034.108947573,0.0039817048236727715,-9423548.0,6.621284410357475e-05
phi,0,0.8768531272709463,-8919336.382298537,0.0037934761494398117,2436486.5,3.425031900405884e-05
phi,0,0.5006307725469445,-11314695.002031336,0.003940470051020384,7397626.5,6.609410047531128e-05
phi,0,-0.8352196870974911,11796928.58323382,0.0037328540347516537,-11390770.0,3.362400457262993e-05
phi,0,-0.9033258907355055,11407117.968920387,0.0037502418272197247,2596626.5,6.577000021934509e-05
phi,0,0.746092445946194,-10140642.813244121,0.0043630823493003845,7602648.5,6.60349614918232e-05
phi,0,-0.3263727404859158,14869631.859494794,0.0037749349139630795,-12026722.0,3.3771153539419174e-05
phi,0,0.10057845389516551,-17399866.047096986,0.003506622277200222,13200834.0,6.568804383277893e-05
phi,0,-0.8348925541455114,11797167.133776328,0.0039213732816278934,-11515666.0,3.384007140994072e-05
phi,0,-0.0012107183073126748,26015376.804420985,0.00336964288726449,-25650334.0,6.495462730526924e-05
phi,0,0.41397639778101647,-12008125.406776408,0.0038580577820539474,8565007.0,6.614206358790398e-05
phi,0,-0.7272561744978908,12413107.3981362,0.003966844640672207,-9021086.0,6.526662036776543e-05
phi,0,0.5278529764341717,-11113667.558776366,0.004000559914857149,7399951.5,6.85625709593296e-05
phi,0,0.6336251845405831,-10526131.477611456,0.004232315346598625,7679662.0,6.535882130265236e-05
phi,0,-0.9892982275797075,10644316.047914447,0.0035693920217454433,-7585144.0,3.37548553943634e-05
phi,0,0.8790735719103426,-8901833.418782512,0.0037620211951434612,2572975.25,6.637489423155785e-05
phi,0,-0.582835464177948,12962871.967058757,0.003843312617391348,-10266189.0,3.387080505490303e-05
phi,0,-0.6215580536582141,12816534.920775896,0.004084552638232708,-10278035.0,3.394484519958496e-05
phi,0,-0.8754557099179263,11634269.88323015,0.00422319769859314,-5990413.0,3.432435914874077e-05
phi,0,-0.9449741532676438,11102324.824146308,0.0037615448236465454,-2390218.0,3.4125056117773056e-05
phi,0,1.0103771846906648,-7736987.848150315,0.0035842889919877052,-2048816.75,3.4203752875328064e-05
phi,0,-0.3449308669922212,14708947.460229525,0.003762418869882822,-11481618.0,6.606383249163628e-05
phi,0,-0.31510665429477414,14968360.508146282,0.003777686972171068,-12290778.0,6.599072366952896e-05
phi,0,0.7106393464948997,-10214444.268816033,0.0037583699449896812,7749620.0,0.00010531721636652946
phi,0,-0.36422070296074394,14536880.954212701,0.004072251729667187,-11463131.0,6.605871021747589e-05
phi,0,-0.22478870113996618,15907395.397838535,0.0036594821140170097,-12927282.0,3.3813994377851486e-05
phi,0,0.07918574149493907,-18392278.99498904,0.0034676212817430496,14390099.0,3.384798765182495e-05
phi,0,0.6473868686945636,-10461877.32175865,0.003784849774092436,8062639.0,3.367289900779724e-05
phi,0,-0.838222214933056,11793885.7070133,0.0038812770508229733,-11153194.0,6.645498797297478e-05
phi,0,0.8665126876781937,-9014510.244425789,0.003534953575581312,1276734.0,3.354903310537338e-05
phi,0,-0.08459996883236254,18989670.116585743,0.00391111196950078,-15897809.0,3.426801413297653e-05
phi,0,0.5936544707499136,-10721095.03691618,0.0042075710371136665,7534298.0,3.380700945854187e-05
phi,0,-0.15432627161644386,16997308.510889333,0.0033793067559599876,-14084922.0,6.58063217997551e-05
phi,0,0.03608712332173325,-21159088.19310472,0.003365181852132082,18426778.0,3.401283174753189e-05
phi,0,-0.8505941777531091,11755326.172597297,0.0036340951919555664,-6309788.0,3.3738091588020325e-05
phi,0,-0.2955148813581763,15138679.24159692,0.003762519918382168,-12637760.0,6.553018465638161e-05
phi,0,0.5198011968567771,-11171499.864014385,0.0037956279702484608,7286712.0,6.614578887820244e-05
phi,0,-0.4778846941672382,13597882.667750632,0.003912034910172224,-9543361.0,6.618816405534744e-05
phi,0,-0.7239639765565791,12426792.342335425,0.003925715573132038,-9509052.0,7.30208121240139e-05
phi,0,-0.005714793234032456,24890248.723772492,0.003367763012647629,-23931346.0,3.3750664442777634e-05
phi,0,-0.057548898589910524,20269784.10677197,0.003220567014068365,-16989930.0,6.650807335972786e-05
phi,0,0.8716733545225528,-8962856.853963709,0.0037891161628067493,1147648.25,3.359280526638031e-05
phi,0,0.47477417953926593,-11502945.474625008,0.004224264994263649,7828718.5,6.521306931972504e-05
phi,0,0.8361936080190102,-9332950.437744291,0.004066588822752237,1851639.5,3.3694785088300705e-05
phi,0,-1.0112558069528585,10452523.414278645,0.003367711789906025,2885580.0,6.53672032058239e-05
phi,0,-0.8236745893577261,11773989.54065358,0.003717648796737194,-10916000.0,3.3791642636060715e-05
phi,0,-0.6534130267188665,12688427.779948657,0.004144621081650257,-10511462.0,3.421073779463768e-05
phi,0,0.2698075993835072,-13573646.585077869,0.003722669091075659,9946074.0,6.571505218744278e-05
phi,0,-0.9818981422832783,10671308.508267907,0.0033335271291434765,-6748767.5,3.38931567966938e-05
phi,0,-0.6762017064032899,12599468.352892268,0.003880683798342943,-10142591.0,6.593996658921242e-05
