itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.01959228515625,-0.272250235080719,2.375777006149292,-0.23162707686424255,0.606602132320404,206.5940704345703,200.3875732421875,149.0380859375
1,0.03623485565185547,-0.2892377972602844,2.348372220993042,-0.23028407990932465,0.6187083125114441,206.27664184570312,200.51112365722656,149.2364044189453
2,0.036219120025634766,-0.30152085423469543,2.3294970989227295,-0.22803634405136108,0.6299607753753662,205.88458251953125,200.62014770507812,149.5016326904297
3,0.03598356246948242,-0.3124161660671234,2.3108339309692383,-0.22759872674942017,0.6386691331863403,205.43115234375,200.70957946777344,149.7042694091797
4,0.03576374053955078,-0.32272377610206604,2.295926332473755,-0.2280295342206955,0.6516367793083191,205.0734100341797,200.83673095703125,149.949462890625
5,0.03562569618225098,-0.33295151591300964,2.282442808151245,-0.22597528994083405,0.6641380786895752,204.6104736328125,200.96849060058594,150.137939453125
6,0.03630828857421875,-0.34246429800987244,2.2700486183166504,-0.2232535034418106,0.6768982410430908,204.2230682373047,201.11428833007812,150.3304443359375
7,0.035265207290649414,-0.3523175120353699,2.2582244873046875,-0.22101140022277832,0.6910631656646729,203.88670349121094,201.27027893066406,150.56874084472656
8,0.03526449203491211,-0.3618934452533722,2.2508134841918945,-0.21910496056079865,0.7061675786972046,203.43785095214844,201.4276580810547,150.80113220214844
9,0.035971641540527344,-0.37292298674583435,2.2400155067443848,-0.21413961052894592,0.7225142121315002,203.0160675048828,201.5896759033203,151.02801513671875
10,0.03599143028259277,-0.38353899121284485,2.2232954502105713,-0.20869538187980652,0.7331579327583313,202.5918426513672,201.76654052734375,151.2344512939453
11,0.03586602210998535,-0.39412370324134827,2.2101240158081055,-0.20224888622760773,0.7462651133537292,202.16050720214844,201.9544219970703,151.42291259765625
12,0.03509330749511719,-0.4057500958442688,2.2011587619781494,-0.19643129408359528,0.7645033001899719,201.75482177734375,202.14129638671875,151.65357971191406
13,0.03534555435180664,-0.41694897413253784,2.193229913711548,-0.19325414299964905,0.7825695276260376,201.38917541503906,202.33106994628906,151.85325622558594
14,0.03545260429382324,-0.4284190237522125,2.1861138343811035,-0.18656568229198456,0.80194491147995,201.05545043945312,202.51931762695312,152.0560302734375
15,0.0355677604675293,-0.43991658091545105,2.1769490242004395,-0.1800413578748703,0.819701075553894,200.74867248535156,202.70797729492188,152.25540161132812
16,0.035123348236083984,-0.4517640471458435,2.1708321571350098,-0.17267009615898132,0.8398261070251465,200.41796875,202.88204956054688,152.46212768554688
17,0.035550594329833984,-0.462448388338089,2.1635549068450928,-0.16372603178024292,0.8559818863868713,200.08291625976562,203.06552124023438,152.627685546875
18,0.03551983833312988,-0.4763091802597046,2.1569886207580566,-0.1549537628889084,0.8805519938468933,199.76292419433594,203.24569702148438,152.85760498046875
19,0.03542017936706543,-0.48886600136756897,2.150871992111206,-0.14993071556091309,0.9035050272941589,199.46746826171875,203.41307067871094,153.05812072753906
20,0.03534674644470215,-0.5005003213882446,2.1435844898223877,-0.14351746439933777,0.9240660071372986,199.22035217285156,203.603759765625,153.23634338378906
21,0.035506486892700195,-0.5124693512916565,2.1343061923980713,-0.13551315665245056,0.9437053799629211,198.9464111328125,203.7859649658203,153.3983612060547
22,0.03529834747314453,-0.5233200788497925,2.128511428833008,-0.12708422541618347,0.9614419341087341,198.69383239746094,203.9511260986328,153.5875244140625
23,0.035433292388916016,-0.5354555249214172,2.1209044456481934,-0.11940116435289383,0.9826694130897522,198.43763732910156,204.12689208984375,153.79017639160156
24,0.0357210636138916,-0.5476798415184021,2.1156551837921143,-0.10836577415466309,1.0033223628997803,198.1959686279297,204.29031372070312,153.93649291992188
25,0.034989356994628906,-0.559646725654602,2.1084916591644287,-0.10095915198326111,1.0245765447616577,197.97515869140625,204.44229125976562,154.1164093017578
26,0.03515005111694336,-0.5721641182899475,2.1007752418518066,-0.09240906685590744,1.045673131942749,197.74234008789062,204.60743713378906,154.23953247070312
27,0.03523111343383789,-0.5848802328109741,2.0901598930358887,-0.0819033682346344,1.0659061670303345,197.55377197265625,204.7552032470703,154.41375732421875
28,0.03506898880004883,-0.5973089337348938,2.0850493907928467,-0.07186967134475708,1.0873935222625732,197.3547821044922,204.89620971679688,154.54612731933594
