itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02674891601782292,117.63265228271484,0.45872318744659424,200.2601318359375,165.89549255371094,174.7426300048828,3.0451531410217285,-0.9919264912605286,2.3300349712371826
2,0.026744408009108156,117.56332397460938,0.48549407720565796,200.58877563476562,166.4021759033203,175.97467041015625,3.064462661743164,-1.0535101890563965,2.342676877975464
3,0.026496728998608887,117.81401824951172,0.5054178237915039,200.9974822998047,167.0420379638672,177.09872436523438,3.0932722091674805,-1.1085618734359741,2.364459276199341
4,0.026581134006846696,115.3094253540039,0.5140216946601868,201.3704071044922,167.73837280273438,178.09747314453125,3.1257803440093994,-1.1539231538772583,2.3896217346191406
5,0.027105246961582452,111.01058959960938,0.5191774368286133,201.62777709960938,168.5712127685547,178.9932861328125,3.161930799484253,-1.185240626335144,2.4200241565704346
6,0.026523848006036133,104.185302734375,0.527807891368866,201.72320556640625,169.5305938720703,179.792724609375,3.2035605907440186,-1.201616644859314,2.457010269165039
7,0.026751349971164018,94.33622741699219,0.5427798628807068,201.6184539794922,170.57330322265625,180.50196838378906,3.250671148300171,-1.2039413452148438,2.4993784427642822
8,0.026857487973757088,82.09911346435547,0.563876748085022,201.3223876953125,171.6985321044922,181.10877990722656,3.3007495403289795,-1.1973496675491333,2.5438072681427
9,0.0267830669763498,69.68089294433594,0.5848088264465332,200.84046936035156,172.88601684570312,181.59677124023438,3.3498098850250244,-1.184104084968567,2.5859878063201904
10,0.026644251018296927,60.39527130126953,0.604362964630127,200.14463806152344,174.21435546875,181.98890686035156,3.3958523273468018,-1.1601115465164185,2.62290620803833
11,0.026416382985189557,57.94868469238281,0.6277158856391907,199.15560913085938,175.61146545410156,182.30572509765625,3.4396865367889404,-1.1229995489120483,2.656790018081665
12,0.02693962602643296,63.83014678955078,0.6591073870658875,197.89906311035156,177.02859497070312,182.5581817626953,3.4829556941986084,-1.0740708112716675,2.6904103755950928
13,0.026881086989305913,75.79242706298828,0.6947136521339417,196.4645233154297,178.51242065429688,182.78359985351562,3.526285171508789,-1.0134202241897583,2.7248752117156982
14,0.027738631004467607,91.57858276367188,0.7374336123466492,194.88592529296875,180.0421142578125,183.05075073242188,3.5633630752563477,-0.9466327428817749,2.7564804553985596
15,0.027746183972340077,107.99236297607422,0.7509806156158447,193.45852661132812,181.63705444335938,183.4573974609375,3.592848777770996,-0.8872199058532715,2.784163475036621
16,0.027758148964494467,122.62100219726562,0.7423901557922363,192.3672332763672,183.21273803710938,184.23641967773438,3.6220641136169434,-0.8492286801338196,2.8100953102111816
17,0.028175954008474946,135.0525665283203,0.7189385294914246,191.65377807617188,184.70591735839844,185.8728485107422,3.6523613929748535,-0.8676395416259766,2.8318233489990234
18,0.0288100479519926,141.2941131591797,0.7525336146354675,191.05569458007812,186.09458923339844,187.69061279296875,3.6779239177703857,-0.8894630670547485,2.848209857940674
19,0.028275642020162195,146.1995086669922,0.7517547607421875,190.4777374267578,187.31973266601562,189.42529296875,3.698049306869507,-0.8989774584770203,2.858969211578369
20,0.028279003978241235,151.08078002929688,0.7468293309211731,189.90899658203125,188.40440368652344,190.95440673828125,3.7123308181762695,-0.8946539759635925,2.8611278533935547
21,0.028497526014689356,155.34295654296875,0.7440730929374695,189.25804138183594,189.30677795410156,192.22201538085938,3.719390392303467,-0.8769736289978027,2.8539135456085205
