itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.03042632300639525,221.17361450195312,0.18023128807544708,185.34169006347656,199.577392578125,143.9252166748047,3.9020583629608154,-0.738891065120697,0.8125668168067932
2,0.031373549019917846,218.50479125976562,0.19148126244544983,185.8366241455078,199.91831970214844,144.51632690429688,3.9057412147521973,-0.7631315588951111,0.8404580950737
3,0.030746381962671876,214.33546447753906,0.2144147902727127,186.67465209960938,200.3912353515625,145.29949951171875,3.9141042232513428,-0.8153783679008484,0.876741886138916
4,0.030313522031065077,209.56915283203125,0.2746488153934479,188.02235412597656,200.98483276367188,146.15451049804688,3.9376442432403564,-0.9147464036941528,0.9206952452659607
5,0.030469867051579058,205.0131378173828,0.28147566318511963,189.18124389648438,201.3107147216797,146.7368621826172,3.9614768028259277,-0.9657504558563232,0.9711963534355164
6,0.02980740601196885,197.61044311523438,0.24002236127853394,189.9481201171875,201.34515380859375,147.28884887695312,3.9718544483184814,-0.9849210977554321,1.0233300924301147
7,0.029883298033382744,189.16140747070312,0.2243756800889969,190.18057250976562,201.11109924316406,147.9810028076172,3.964646816253662,-0.9843393564224243,1.0731438398361206
8,0.030022963997907937,181.0655975341797,0.23141878843307495,189.9859161376953,200.680419921875,148.74423217773438,3.941467046737671,-0.9662756323814392,1.1163996458053589
9,0.029987721994984895,174.05308532714844,0.2561786472797394,189.37591552734375,200.183349609375,149.58836364746094,3.8962535858154297,-0.9263027906417847,1.1546037197113037
10,0.03008664201479405,167.90744018554688,0.2982390224933624,188.6121063232422,199.6145477294922,150.3761749267578,3.8371291160583496,-0.8705335259437561,1.1876802444458008
11,0.029644094000104815,162.03305053710938,0.3626701533794403,187.83660888671875,198.86813354492188,150.9471893310547,3.776484966278076,-0.7874298691749573,1.2197808027267456
12,0.029872817976865917,153.90362548828125,0.31926822662353516,187.1773681640625,198.2367706298828,151.5471649169922,3.712066650390625,-0.7034506797790527,1.2570326328277588
13,0.030063102021813393,144.07386779785156,0.3585481345653534,186.55886840820312,197.59698486328125,152.31982421875,3.645618438720703,-0.6086241602897644,1.3034288883209229
14,0.02966280496912077,130.81423950195312,0.49073711037635803,185.36814880371094,196.82986450195312,153.4005889892578,3.561629056930542,-0.4796012341976166,1.3618730306625366
15,0.02968231402337551,111.53648376464844,0.48233193159103394,184.31382751464844,195.85775756835938,154.70443725585938,3.487957000732422,-0.3499540388584137,1.4292105436325073
16,0.029299540037754923,89.00582885742188,0.5766253471374512,183.3704071044922,194.5741729736328,156.14596557617188,3.424915313720703,-0.21252018213272095,1.5088121891021729
17,0.028850378992501646,64.1353988647461,0.7011604309082031,182.54800415039062,192.85067749023438,157.69674682617188,3.361286163330078,-0.07010070234537125,1.591941475868225
18,0.028355499962344766,44.25693893432617,0.8054509162902832,181.80967712402344,190.55885314941406,159.30780029296875,3.2893667221069336,0.07085879147052765,1.660193681716919
19,0.029129961039870977,45.17353057861328,0.8697932362556458,180.97886657714844,187.94931030273438,160.88455200195312,3.2132983207702637,0.19778598845005035,1.7054771184921265
20,0.02798200596589595,58.756004333496094,0.8581451773643494,180.0032501220703,185.32659912109375,162.24154663085938,3.1388609409332275,0.2974572479724884,1.7255769968032837
21,0.02821639901958406,70.81197357177734,0.8193708062171936,178.9930877685547,182.9144287109375,163.29025268554688,3.0695343017578125,0.36520928144454956,1.725151538848877
22,0.02921400300692767,78.37741088867188,0.7829647064208984,177.9960174560547,180.77426147460938,164.00997924804688,3.0053539276123047,0.4028858542442322,1.7069202661514282
23,0.028845747001469135,81.65847778320312,0.7667407393455505,177.05487060546875,178.95074462890625,164.44012451171875,2.9468138217926025,0.41299641132354736,1.6727546453475952
24,0.028777781000826508,81.1974105834961,0.7703173756599426,176.1851043701172,177.45118713378906,164.61924743652344,2.893820285797119,0.39819419384002686,1.6265406608581543
25,0.029941992019303143,76.74132537841797,0.7896033525466919,175.40733337402344,176.24928283691406,164.56854248046875,2.8479397296905518,0.3615168631076813,1.570608139038086
26,0.02920426899800077,68.26498413085938,0.8186631798744202,174.75270080566406,175.33529663085938,164.35504150390625,2.81037974357605,0.30878889560699463,1.5087873935699463
27,0.029388558003120124,57.21272659301758,0.8434220552444458,174.25088500976562,174.74705505371094,164.08453369140625,2.7849369049072266,0.24895523488521576,1.4471477270126343
28,0.029608718992676586,46.096397399902344,0.8495767116546631,173.9004669189453,174.57630920410156,163.84234619140625,2.77268123626709,0.19157616794109344,1.39553701877594
29,0.030008097004611045,38.59794616699219,0.8330559134483337,173.67449951171875,174.76699829101562,163.68357849121094,2.772578239440918,0.1470593512058258,1.3618183135986328
30,0.02924205898307264,36.24666976928711,0.8138314485549927,173.5736083984375,175.28997802734375,163.6412353515625,2.784790515899658,0.11750348657369614,1.3465158939361572
31,0.030312785995192826,35.652610778808594,0.8060430288314819,173.5762481689453,176.10243225097656,163.7166748046875,2.8090009689331055,0.10408254712820053,1.3500784635543823
32,0.029103427950758487,33.65964889526367,0.8150535225868225,173.67279052734375,177.1661376953125,163.87591552734375,2.844024896621704,0.10514814406633377,1.3708243370056152
33,0.02873666601954028,29.174440383911133,0.8404408097267151,173.84519958496094,178.3595733642578,164.0836944580078,2.88736891746521,0.11670077592134476,1.4098339080810547
34,0.028828045004047453,23.584808349609375,0.8775576949119568,174.08668518066406,179.59983825683594,164.3175048828125,2.936614990234375,0.13244958221912384,1.4642213582992554
35,0.028438762994483113,21.042308807373047,0.915713369846344,174.40467834472656,180.8098907470703,164.52537536621094,2.990532875061035,0.14332608878612518,1.5257145166397095
36,0.02829378901515156,24.318727493286133,0.9378499984741211,174.7998809814453,181.9021759033203,164.6947479248047,3.044922351837158,0.14002259075641632,1.5841413736343384
37,0.0283785909996368,29.103870391845703,0.9453709721565247,175.23927307128906,182.8712158203125,164.7838134765625,3.0993003845214844,0.12070189416408539,1.628912091255188
38,0.02846902998862788,31.34248161315918,0.9463077783584595,175.7047576904297,183.72238159179688,164.7928466796875,3.1510727405548096,0.08772581815719604,1.65342378616333
39,0.02788287098519504,29.983903884887695,0.9471462368965149,176.13548278808594,184.41014099121094,164.745361328125,3.1972994804382324,0.047255825251340866,1.6546543836593628
