itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02824034501099959,268.63232421875,0.3582315742969513,192.55230712890625,157.6203155517578,145.4355010986328,2.705418825149536,-0.8509290814399719,0.7742367386817932
2,0.03011441498529166,269.25970458984375,0.38174182176589966,193.5616455078125,158.0196075439453,145.8030548095703,2.6382951736450195,-0.9045917391777039,0.7681596875190735
3,0.029295095009729266,280.5517272949219,0.41312894225120544,194.48760986328125,158.3972625732422,146.70787048339844,2.56559157371521,-0.9653958082199097,0.747763454914093
4,0.03018769097980112,293.354736328125,0.44218552112579346,195.45716857910156,158.7759552001953,147.72181701660156,2.500065803527832,-1.0251318216323853,0.7247118353843689
5,0.029160336998756975,305.5068664550781,0.4171445667743683,196.16958618164062,159.22377014160156,148.9166717529297,2.448059558868408,-1.071114420890808,0.7048102021217346
6,0.030427350953686982,314.16668701171875,0.4499087631702423,196.8137664794922,159.5436248779297,151.06663513183594,2.409053087234497,-1.1984562873840332,0.6926917433738708
7,0.027010526973754168,338.32379150390625,0.5832043886184692,197.21746826171875,159.7567138671875,153.48329162597656,2.3783349990844727,-1.3229877948760986,0.68353670835495
8,0.025732537964358926,361.7705078125,0.5946611166000366,197.37527465820312,159.891357421875,155.90283203125,2.36513614654541,-1.4414803981781006,0.6874021291732788
9,0.02679761702893302,384.3077392578125,0.6147127151489258,197.30889892578125,159.97567749023438,158.21788024902344,2.3657078742980957,-1.5549911260604858,0.7026460766792297
10,0.02590629499172792,406.25439453125,0.6296665072441101,196.927490234375,159.99583435058594,160.3622283935547,2.374314785003662,-1.6590932607650757,0.7242223620414734
11,0.027328824042342603,426.4911804199219,0.6411811709403992,196.30657958984375,159.99649047851562,162.39869689941406,2.38488507270813,-1.7568252086639404,0.747779130935669
12,0.026579500001389533,445.400390625,0.648326575756073,195.5187530517578,160.04917907714844,164.37510681152344,2.3987298011779785,-1.8440523147583008,0.7749400734901428
13,0.027013275015633553,462.0152587890625,0.6593595147132874,194.63575744628906,160.16482543945312,166.28445434570312,2.4123477935791016,-1.9272043704986572,0.8018897175788879
14,0.02731217903783545,477.546142578125,0.66233229637146,193.49603271484375,160.41592407226562,168.10092163085938,2.4251925945281982,-1.9912797212600708,0.8308562636375427
15,0.0278392699547112,488.7529296875,0.6527299880981445,192.02828979492188,160.8040771484375,169.7762908935547,2.434830904006958,-2.0368809700012207,0.8633212447166443
16,0.027325625997036695,495.6827087402344,0.6514143347740173,190.32156372070312,161.2718505859375,171.29779052734375,2.4378724098205566,-2.062589168548584,0.8934925198554993
17,0.02821759501239285,498.553955078125,0.6547373533248901,188.4072723388672,161.8455047607422,172.65771484375,2.438560724258423,-2.067009210586548,0.9221627712249756
18,0.02749118400970474,497.1484375,0.66303950548172,186.32679748535156,162.47601318359375,173.81143188476562,2.433628559112549,-2.0515637397766113,0.947924792766571
19,0.027978929050732404,492.2084045410156,0.6774634122848511,184.20338439941406,163.15025329589844,174.70101928710938,2.4211184978485107,-2.023399829864502,0.9674692153930664
20,0.027170700021088123,485.5614013671875,0.6892427802085876,182.1245574951172,163.9029998779297,175.40817260742188,2.4091789722442627,-1.9899022579193115,0.9857549667358398
21,0.02761311101494357,478.0322570800781,0.6917625069618225,180.3043975830078,164.69874572753906,175.96878051757812,2.3959972858428955,-1.9610449075698853,0.9990072846412659
22,0.02675878000445664,471.8665771484375,0.6879217624664307,178.74951171875,165.49307250976562,176.3851776123047,2.3806028366088867,-1.9404462575912476,1.0067657232284546
23,0.027008521021343768,467.77734375,0.6849519610404968,177.4296875,166.2423095703125,176.65663146972656,2.361114025115967,-1.920938491821289,1.0062975883483887
24,0.027644578949548304,464.4953308105469,0.6842610239982605,176.37850952148438,166.9768829345703,176.77865600585938,2.339801788330078,-1.9004712104797363,0.9999889135360718
25,0.026075409026816487,461.21099853515625,0.6834796667098999,175.5943603515625,167.70281982421875,176.7904815673828,2.3153843879699707,-1.8837753534317017,0.9875711798667908
26,0.026243452972266823,458.739501953125,0.6844474673271179,175.00640869140625,168.4140167236328,176.6986846923828,2.2933714389801025,-1.8647632598876953,0.9755582809448242
27,0.02632762200664729,455.43170166015625,0.6865050792694092,174.61180114746094,169.1282958984375,176.50865173339844,2.273815155029297,-1.8461899757385254,0.9648404121398926
28,0.025706522981636226,451.837646484375,0.6889296770095825,174.3701934814453,169.8263702392578,176.2311248779297,2.255746841430664,-1.829281210899353,0.953416109085083
29,0.02644438500283286,448.3247985839844,0.6907126903533936,174.29837036132812,170.44671630859375,175.86044311523438,2.238184690475464,-1.8158292770385742,0.9419515132904053
30,0.02612496999790892,445.2814636230469,0.6918575167655945,174.32093811035156,171.06703186035156,175.41189575195312,2.2248406410217285,-1.8006707429885864,0.933297336101532
31,0.02564253198215738,441.6624755859375,0.6926529407501221,174.38888549804688,171.6154327392578,174.8931884765625,2.2109789848327637,-1.7902005910873413,0.9238133430480957
32,0.026834956952370703,438.878173828125,0.6931676268577576,174.52223205566406,172.12533569335938,174.31390380859375,2.195719003677368,-1.7866181135177612,0.9133822321891785
33,0.02566748601384461,437.31671142578125,0.693104088306427,174.71546936035156,172.52955627441406,173.6849365234375,2.181903839111328,-1.7855161428451538,0.9046685695648193
34,0.025651039963122457,436.17828369140625,0.6943601369857788,174.9644775390625,172.85824584960938,173.01718139648438,2.1686925888061523,-1.7880929708480835,0.8967037200927734
35,0.02589981898199767,435.7032775878906,0.6951800584793091,175.2261962890625,173.09890747070312,172.32789611816406,2.157608985900879,-1.7930129766464233,0.8908479809761047
36,0.025842051953077316,435.7287902832031,0.696039617061615,175.51710510253906,173.2415313720703,171.63121032714844,2.1508822441101074,-1.805940866470337,0.8904769420623779
37,0.026517277001403272,437.5154724121094,0.6979089379310608,175.81910705566406,173.3302764892578,170.92613220214844,2.1450610160827637,-1.8235515356063843,0.8917005658149719
38,0.026755404949653894,440.3051452636719,0.7000706791877747,176.1094970703125,173.34291076660156,170.22547912597656,2.137741804122925,-1.8434736728668213,0.8916760683059692
