itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.016476275399327278,-0.6122704744338989,2.768693447113037,0.528123676776886,1.8238534927368164,155.51820373535156,175.78140258789062,148.9255828857422
1,0.030512608587741852,-0.631425142288208,2.781127452850342,0.5167971253395081,1.7987427711486816,155.80499267578125,176.0446319580078,148.84095764160156
2,0.029652653262019157,-0.6705122590065002,2.8065176010131836,0.49793240427970886,1.7490369081497192,156.3601837158203,176.58204650878906,148.58558654785156
3,0.02946811495348811,-0.7268510460853577,2.843000888824463,0.46607494354248047,1.6767421960830688,157.1542510986328,177.3879852294922,148.27906799316406
4,0.029148899018764496,-0.7843763828277588,2.8950014114379883,0.4218982458114624,1.589942455291748,158.12057495117188,178.3280487060547,147.98460388183594
5,0.02964541083201766,-0.8214729428291321,2.9537620544433594,0.3675399422645569,1.50458562374115,159.22935485839844,179.3382568359375,147.8201141357422
6,0.028631992172449827,-0.835899293422699,3.014875888824463,0.3032776415348053,1.4278126955032349,160.4228973388672,180.3426971435547,147.79486083984375
7,0.029786684084683657,-0.8277028203010559,3.0717780590057373,0.23339471220970154,1.3714337348937988,161.65748596191406,181.1890869140625,147.89817810058594
8,0.029286155942827463,-0.8196827173233032,3.120198965072632,0.16614636778831482,1.3547676801681519,162.9755859375,181.75180053710938,148.12680053710938
9,0.028470973949879408,-0.8249544501304626,3.1574180126190186,0.10677482932806015,1.369564175605774,164.3860626220703,182.04165649414062,148.51040649414062
10,0.028480031993240118,-0.8473817110061646,3.186058282852173,0.05998625233769417,1.4116168022155762,165.8834991455078,182.07357788085938,149.0731201171875
11,0.02830295404419303,-0.8854085803031921,3.2086403369903564,0.026958519592881203,1.4802607297897339,167.48068237304688,181.84133911132812,149.8397674560547
12,0.02863282384350896,-0.9176010489463806,3.2250897884368896,0.008264709264039993,1.5642521381378174,169.2111053466797,181.37864685058594,150.85679626464844
13,0.028446435928344727,-0.9185912609100342,3.2342119216918945,0.004133060108870268,1.6464530229568481,171.04859924316406,180.76905822753906,152.12722778320312
14,0.028889513108879328,-0.9042769074440002,3.2378296852111816,0.017429277300834656,1.699798822402954,172.89393615722656,180.0803680419922,153.590087890625
15,0.028752221260219812,-0.9029244780540466,3.2382898330688477,0.04048463702201843,1.7147730588912964,174.66395568847656,179.41873168945312,155.17282104492188
16,0.028642938937991858,-0.9221528172492981,3.237255573272705,0.06584123522043228,1.6914256811141968,176.2532501220703,178.87203979492188,156.73374938964844
17,0.028682538773864508,-0.9530441164970398,3.233363628387451,0.08687438815832138,1.634684443473816,177.64208984375,178.4225616455078,158.2371063232422
18,0.028627632185816765,-0.9710876941680908,3.224072217941284,0.09450390189886093,1.5602681636810303,178.84127807617188,178.08648681640625,159.66796875
19,0.029015468899160624,-0.9628841280937195,3.2103679180145264,0.08529525995254517,1.4929819107055664,179.90335083007812,177.8324432373047,161.0032958984375
20,0.02865831693634391,-0.9429919719696045,3.1933820247650146,0.06954842805862427,1.45598566532135,180.83827209472656,177.60879516601562,162.2270965576172
21,0.028594403993338346,-0.94548100233078,3.176128387451172,0.05468304455280304,1.460453748703003,181.597900390625,177.403076171875,163.33999633789062
22,0.02873663604259491,-0.96878582239151,3.1604950428009033,0.04076044261455536,1.501151442527771,182.17567443847656,177.27342224121094,164.32798767089844
