itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.029570698039606214,72.29745483398438,0.5414530038833618,208.26638793945312,186.70724487304688,183.2412567138672,3.220144748687744,-0.2330760359764099,1.9170928001403809
2,0.02881401701597497,66.93677520751953,0.5844624638557434,206.72683715820312,187.58680725097656,183.3883056640625,3.199378490447998,-0.25099119544029236,1.8472617864608765
3,0.02846489701187238,60.84515380859375,0.6701620221138,204.5044708251953,188.8955535888672,183.51734924316406,3.1708908081054688,-0.2814010679721832,1.7394863367080688
4,0.028960960044059902,63.063453674316406,0.7697246670722961,201.96456909179688,190.2097625732422,183.5598602294922,3.134296417236328,-0.301344096660614,1.6305841207504272
5,0.028537153033539653,74.73242950439453,0.7880192995071411,199.298095703125,191.0951385498047,183.52777099609375,3.0982120037078857,-0.3063291907310486,1.5444408655166626
6,0.028619784978218377,84.61611938476562,0.7600484490394592,196.56849670410156,191.40455627441406,183.5048828125,3.0679352283477783,-0.2917361855506897,1.5009478330612183
7,0.029492761008441448,87.0129165649414,0.74968421459198,193.76788330078125,191.04037475585938,183.50355529785156,3.0395185947418213,-0.25616902112960815,1.5008260011672974
8,0.028848174028098583,81.77696990966797,0.7806572318077087,190.8994140625,190.15927124023438,183.50050354003906,3.0154616832733154,-0.2004777044057846,1.5314877033233643
9,0.028669791005086154,71.16374206542969,0.8398999571800232,188.0157928466797,188.87158203125,183.4437713623047,2.9959936141967773,-0.12508715689182281,1.582960844039917
10,0.029288278019521385,59.23592758178711,0.9036997556686401,185.2135009765625,187.40139770507812,183.2362060546875,2.9812939167022705,-0.04009951651096344,1.638473629951477
11,0.02859856898430735,54.250160217285156,0.9227816462516785,182.5674285888672,185.89942932128906,182.84703063964844,2.971601963043213,0.03267914429306984,1.66985023021698
12,0.028662460041232407,56.449371337890625,0.8990549445152283,180.1756134033203,184.5089111328125,182.2283477783203,2.967355489730835,0.08420831710100174,1.6681649684906006
13,0.028600918012671173,57.03633499145508,0.8840429186820984,178.07382202148438,183.2936248779297,181.37652587890625,2.9681336879730225,0.11123228073120117,1.6380302906036377
14,0.028950407984666526,52.54777526855469,0.8883606195449829,176.27589416503906,182.28659057617188,180.31683349609375,2.9747843742370605,0.1136026456952095,1.5867302417755127
15,0.02815873600775376,42.78955078125,0.9066751599311829,174.78082275390625,181.45205688476562,179.06707763671875,2.98818302154541,0.09329847991466522,1.5280396938323975
16,0.028612433990929276,30.279922485351562,0.9230016469955444,173.59564208984375,180.7272186279297,177.66683959960938,3.006868362426758,0.057670436799526215,1.4760013818740845
17,0.027848692960105836,22.777084350585938,0.9187480211257935,172.6901092529297,180.0820770263672,176.21397399902344,3.0292859077453613,0.023363489657640457,1.4555131196975708
18,0.028121854993514717,25.83346939086914,0.9104763269424438,172.06320190429688,179.55462646484375,174.74505615234375,3.057910203933716,-0.002161923795938492,1.4658843278884888
19,0.028904078993946314,26.962934494018555,0.9186117053031921,171.71385192871094,179.1459197998047,173.30197143554688,3.093334913253784,-0.01711338199675083,1.504793405532837
20,0.027359780040569603,23.108474731445312,0.9434292912483215,171.66708374023438,178.8675994873047,171.88824462890625,3.13287091255188,-0.02138667181134224,1.563734769821167
21,0.0285427049966529,14.919929504394531,0.9659427404403687,171.9649200439453,178.72702026367188,170.51565551757812,3.1726133823394775,-0.019380129873752594,1.6189371347427368
22,0.027267223049420863,13.413948059082031,0.9593629837036133,172.5297088623047,178.72512817382812,169.191650390625,3.2077949047088623,-0.012964370660483837,1.6496226787567139
23,0.02825403999304399,18.502403259277344,0.9476542472839355,173.26161193847656,178.87429809570312,167.92694091796875,3.237154960632324,-0.0035449329297989607,1.6475900411605835
24,0.02681011095410213,21.385643005371094,0.9499735832214355,174.1200408935547,179.07020568847656,166.73989868164062,3.2570180892944336,0.007122817449271679,1.6180399656295776
25,0.027625685033854097,23.68220329284668,0.9634521007537842,175.07614135742188,179.2787322998047,165.63137817382812,3.265043020248413,0.01811246946454048,1.5728203058242798
26,0.02777808700921014,26.749364852905273,0.9733513593673706,176.11154174804688,179.37142944335938,164.62867736816406,3.2600619792938232,0.025394367054104805,1.5307037830352783
27,0.028341198980342597,29.092309951782227,0.9698466658592224,177.19737243652344,179.2843475341797,163.7393035888672,3.244311571121216,0.028612691909074783,1.508992314338684
28,0.028588628978468478,28.562833786010742,0.966796875,178.2891387939453,179.05990600585938,162.96652221679688,3.2221195697784424,0.030460407957434654,1.5109260082244873
29,0.02859883598284796,24.911603927612305,0.9724392294883728,179.35101318359375,178.7583465576172,162.31373596191406,3.195244789123535,0.03268123418092728,1.5364505052566528
30,0.027883004979230464,18.505273818969727,0.9861577749252319,180.34036254882812,178.4720458984375,161.79449462890625,3.1649169921875,0.03205590322613716,1.5754584074020386
31,0.02796987199690193,12.678864479064941,0.9907771944999695,181.17398071289062,178.3257293701172,161.4292449951172,3.1364691257476807,0.023056315258145332,1.6030389070510864
32,0.028244610992260277,13.227273941040039,0.9822470545768738,181.84323120117188,178.3717041015625,161.21282958984375,3.113555431365967,0.010392481461167336,1.6046948432922363
33,0.027051223965827376,14.655719757080078,0.9792337417602539,182.3405303955078,178.62628173828125,161.16085815429688,3.097562551498413,-0.00045156595297157764,1.5832369327545166
34,0.027475039998535067,14.19522762298584,0.9826674461364746,182.6471405029297,179.07191467285156,161.29931640625,3.0914855003356934,-0.004666321910917759,1.556650161743164
35,0.028045488987118006,13.51901626586914,0.9818736910820007,182.77488708496094,179.60682678222656,161.60838317871094,3.0950186252593994,-0.0017198104178532958,1.5418363809585571
36,0.02759500202955678,12.235310554504395,0.9803005456924438,182.718505859375,180.09471130371094,162.0605926513672,3.1062746047973633,0.006349667441099882,1.547216773033142
37,0.028296412026975304,9.041656494140625,0.9850707650184631,182.47206115722656,180.53831481933594,162.61428833007812,3.122291326522827,0.016233352944254875,1.5649080276489258
38,0.027866235992405564,6.441423416137695,0.9910699129104614,182.05609130859375,180.8821563720703,163.23995971679688,3.1394169330596924,0.022130168974399567,1.5842268466949463
39,0.027739115990698338,8.79197883605957,0.9906845688819885,181.51254272460938,181.07508850097656,163.8821563720703,3.153071880340576,0.02000078558921814,1.5907554626464844
40,0.028135394968558103,8.95881175994873,0.9901109337806702,180.87596130371094,181.11868286132812,164.5176544189453,3.161756992340088,0.010143090970814228,1.5818700790405273
