itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02898383600404486,244.31805419921875,0.4748188257217407,157.78990173339844,181.8476104736328,159.660888671875,2.386383295059204,0.9119388461112976,1.8501522541046143
2,0.02917972399154678,246.77220153808594,0.504467248916626,159.2537841796875,181.83328247070312,159.0867462158203,2.373655319213867,0.9702989459037781,1.8412730693817139
3,0.02823971799807623,253.126708984375,0.5363023281097412,161.3572998046875,181.88470458984375,158.3798828125,2.3583829402923584,1.0558626651763916,1.824134111404419
4,0.027612489997409284,261.8082580566406,0.621228039264679,163.8928680419922,182.0255889892578,157.69635009765625,2.335843563079834,1.1536610126495361,1.8068634271621704
5,0.027280471986159682,273.13922119140625,0.642776370048523,166.44125366210938,182.71763610839844,156.8193817138672,2.2964470386505127,1.2300969362258911,1.8013083934783936
6,0.026380042952951044,285.98724365234375,0.6501140594482422,168.91139221191406,183.6810760498047,155.83253479003906,2.257669448852539,1.2930057048797607,1.7960001230239868
7,0.026304527942556888,297.6279296875,0.6492958664894104,171.09764099121094,184.86854553222656,154.75967407226562,2.2165133953094482,1.333358883857727,1.7953898906707764
8,0.026831226015929133,307.9537048339844,0.6429281830787659,172.96717834472656,186.2855682373047,153.6033172607422,2.176304340362549,1.3443721532821655,1.7965551614761353
9,0.026271826005540788,315.179931640625,0.6477705240249634,174.52598571777344,187.89402770996094,152.40013122558594,2.1315176486968994,1.3293969631195068,1.8060877323150635
10,0.02597409498412162,321.33050537109375,0.663852334022522,175.74960327148438,189.65487670898438,151.2518310546875,2.09065842628479,1.2919470071792603,1.8148573637008667
11,0.026226439978927374,324.4236755371094,0.6792230010032654,176.65023803710938,191.46365356445312,150.24366760253906,2.0540194511413574,1.2452799081802368,1.8235901594161987
12,0.02733832795638591,326.14068603515625,0.6904221773147583,177.31668090820312,193.2779541015625,149.42640686035156,2.0213494300842285,1.196252465248108,1.8314484357833862
13,0.026611849025357515,327.14923095703125,0.6971070170402527,177.8226776123047,194.99940490722656,148.81704711914062,1.993420124053955,1.1493631601333618,1.8379517793655396
14,0.02741630101809278,327.68499755859375,0.6971957087516785,178.1050567626953,196.57635498046875,148.44593811035156,1.9724888801574707,1.107286810874939,1.8421279191970825
15,0.02756814897293225,327.45428466796875,0.6966482996940613,178.1976318359375,198.06442260742188,148.30133056640625,1.9565216302871704,1.0676881074905396,1.8444453477859497
16,0.02712374902330339,326.4895324707031,0.6961767673492432,178.13706970214844,199.44046020507812,148.3877410888672,1.943865418434143,1.0334326028823853,1.8469058275222778
17,0.02737595298094675,325.6241149902344,0.6969187259674072,177.96685791015625,200.68116760253906,148.6790008544922,1.9332972764968872,1.0010637044906616,1.8485710620880127
18,0.02797048003412783,324.4448547363281,0.6973010301589966,177.7306671142578,201.71658325195312,149.1646728515625,1.9235970973968506,0.9726648330688477,1.8493648767471313
19,0.028467492025811225,323.29364013671875,0.6974656581878662,177.45223999023438,202.5806121826172,149.82469177246094,1.9145511388778687,0.9502041935920715,1.8491357564926147
20,0.0275142079917714,322.410888671875,0.6974636912345886,177.16172790527344,203.30943298339844,150.60385131835938,1.907038688659668,0.9333013296127319,1.8462011814117432
21,0.02865262294653803,321.3774719238281,0.6969532370567322,176.9076385498047,203.85507202148438,151.4176483154297,1.9024558067321777,0.9240652322769165,1.8363341093063354
