# 3.5890392531365385,0.636404512363757,1.2571244823475234,195.41899670906832,177.08022743333444,171.89339600991315
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.5112513303756714,0.44744659954674537,0.636404512363757,-0.31367184444737306,15.418996709068338,-2.9197725666655465,5.643396009913161
1,-0.535061240196228,-0.4353114048666278,-0.6109689474105835,0.31030435959366365,-14.717071533203125,2.9158935546875,-5.2929229736328125
2,-0.5004351735115051,-0.4234543720907489,-0.5880001783370972,0.32020099560287996,-13.750213623046875,2.680572509765625,-5.0589752197265625
3,-0.6267700791358948,-0.3950010220236102,-0.5158028602600098,0.32867784897354646,-11.908462524414062,2.545867919921875,-4.620941162109375
4,-0.6461875438690186,-0.3879199902242938,-0.49231991171836853,0.3316813270237784,-11.212631225585938,2.3700408935546875,-4.4333953857421875
5,-0.6675071120262146,-0.37384399573271665,-0.4656713008880615,0.31827207008865877,-10.586166381835938,2.311431884765625,-4.144561767578125
6,-0.6833541989326477,-0.36706885497038755,-0.4430706799030304,0.311735943951879,-10.045928955078125,2.1710357666015625,-3.931121826171875
7,-0.6942452192306519,-0.3604892174429217,-0.4261857271194458,0.31545622746017976,-9.592849731445312,2.022064208984375,-3.6655120849609375
8,-0.7063930034637451,-0.3483401219076434,-0.4105333983898163,0.3109269897129874,-9.1805419921875,1.84564208984375,-3.4088897705078125
9,-0.7221856713294983,-0.3351388851827899,-0.38971298933029175,0.2952276031163077,-8.845779418945312,1.7491912841796875,-3.248260498046875
10,-0.7388194799423218,-0.3207541386312762,-0.36922526359558105,0.27671475807694,-8.507904052734375,1.6829833984375,-3.0424041748046875
11,-0.754895031452179,-0.3063617626852313,-0.3507782816886902,0.258021549382482,-8.23687744140625,1.6852874755859375,-2.8593597412109375
12,-0.7700672149658203,-0.2959068695730487,-0.3312484323978424,0.24150200287369294,-7.971588134765625,1.57598876953125,-2.6463470458984375
13,-0.7811522483825684,-0.28640827338164243,-0.31444013118743896,0.23525054852036043,-7.7288970947265625,1.3929443359375,-2.440032958984375
14,-0.7952231764793396,-0.27719244162505063,-0.29553157091140747,0.21708507935074373,-7.4940948486328125,1.32659912109375,-2.2496337890625
15,-0.806685745716095,-0.2656513134664813,-0.28034093976020813,0.20715423027542634,-7.2965087890625,1.2374420166015625,-2.0417327880859375
16,-0.8195025324821472,-0.25638040701811704,-0.2630634605884552,0.1922559301045279,-7.082794189453125,1.1896820068359375,-1.8376007080078125
17,-0.8351093530654907,-0.24478062788908872,-0.2434615194797516,0.17459626595047517,-6.8856048583984375,1.1815948486328125,-1.60906982421875
18,-0.8475583791732788,-0.23732122580473813,-0.22409072518348694,0.1636830131199698,-6.6796417236328125,1.0927886962890625,-1.4080047607421875
19,-0.8630226254463196,-0.22832521597807798,-0.20436234772205353,0.1449377099659781,-6.47662353515625,1.0550689697265625,-1.215118408203125
20,-0.8769447207450867,-0.2160604874319354,-0.1861519068479538,0.12975998322037263,-6.2876739501953125,1.1009063720703125,-1.0188140869140625
21,-0.889839231967926,-0.2083257118887225,-0.16903960704803467,0.1128325025227408,-6.0781097412109375,1.085540771484375,-0.81475830078125
22,-0.902301549911499,-0.20085701147978696,-0.1510462462902069,0.09750159184006257,-5.871673583984375,1.057708740234375,-0.6319580078125
23,-0.9136949181556702,-0.19205578963225278,-0.13479465246200562,0.08379323879746003,-5.6537322998046875,1.049285888671875,-0.4366607666015625
24,-0.9244787096977234,-0.1825691143698016,-0.11807237565517426,0.07158275047806306,-5.427825927734375,1.03662109375,-0.2661590576171875
25,-0.9347110390663147,-0.17290529410307798,-0.10232224315404892,0.05894561211136384,-5.20343017578125,1.067047119140625,-0.0916290283203125
26,-0.9442033171653748,-0.16133889357512388,-0.08748644590377808,0.048742131390843824,-4.97802734375,1.1642303466796875,0.0362701416015625
27,-0.9524742960929871,-0.14942177931731138,-0.07371759414672852,0.0396288196232657,-4.745452880859375,1.2006683349609375,0.1585845947265625
28,-0.9595836400985718,-0.13716301123564634,-0.061328426003456116,0.03412075439957185,-4.496246337890625,1.2423095703125,0.264007568359375
29,-0.9648153781890869,-0.1278947273916522,-0.050905339419841766,0.030533985295567945,-4.248931884765625,1.2113494873046875,0.36322021484375
30,-0.9697566032409668,-0.11567053000395688,-0.04313061386346817,0.026986674466405347,-4.004638671875,1.11181640625,0.444915771484375
31,-0.9744564890861511,-0.10540804068510923,-0.03612228110432625,0.01915772358444734,-3.76483154296875,1.140106201171875,0.5055999755859375
32,-0.9783774018287659,-0.09505352179472837,-0.028482727706432343,0.014236525693211988,-3.5269622802734375,1.157623291015625,0.5539703369140625
33,-0.9815279245376587,-0.08667668501799497,-0.022889399901032448,0.009911255040440992,-3.2856292724609375,1.154449462890625,0.59637451171875
34,-0.984418511390686,-0.07739290396635923,-0.017727535218000412,0.006671265759740308,-3.0438995361328125,1.137176513671875,0.626739501953125
35,-0.986994206905365,-0.06787046591704282,-0.01351131685078144,0.005553678670201734,-2.80792236328125,1.1187286376953125,0.649932861328125
36,-0.9891424775123596,-0.05947217146819028,-0.010143130086362362,0.0058966437962393314,-2.5805816650390625,1.085693359375,0.6622467041015625
37,-0.9911333918571472,-0.05132564703886899,-0.007631264161318541,0.004700259366307691,-2.3600616455078125,1.0547332763671875,0.673095703125
