# 3.1804870732516735,-0.5799419150021609,1.721393161063686,187.80442943119354,209.0585942920094,144.2738132946053
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.4343292713165283,0.03889441966188012,-0.5799419150021609,0.15059683426878934,7.804429431193547,29.058594292009374,-21.97618670539471
1,-0.44779354333877563,-0.040561048192433447,0.5619072914123535,-0.16169206698867278,-8.013580322265625,-28.7139892578125,21.603271484375
2,-0.4649137556552887,-0.05368432204192075,0.5449382662773132,-0.18295709689589934,-8.2437744140625,-28.378311157226562,21.183563232421875
3,-0.47692587971687317,-0.06158551375334653,0.5291138887405396,-0.1911284168574472,-8.47332763671875,-27.971267700195312,20.786300659179688
4,-0.48868197202682495,-0.0670128742880145,0.5155128240585327,-0.2035187919947763,-8.694778442382812,-27.5731201171875,20.357864379882812
5,-0.49879133701324463,-0.07104858557646665,0.5019440650939941,-0.20865933497878508,-8.913558959960938,-27.1092529296875,19.915390014648438
6,-0.5083345770835876,-0.07462128798430356,0.4880976676940918,-0.20624665816756682,-9.127700805664062,-26.656021118164062,19.51788330078125
7,-0.5189865827560425,-0.07640418211882505,0.4718668758869171,-0.2052878578517099,-9.343948364257812,-26.167922973632812,19.10736083984375
8,-0.5307955145835876,-0.0803786198324481,0.45578938722610474,-0.2091730078074594,-9.526687622070312,-25.626358032226562,18.693328857421875
9,-0.5411380529403687,-0.08415445486967954,0.4404768943786621,-0.20812575419875579,-9.702529907226562,-25.171981811523438,18.295135498046875
10,-0.5525601506233215,-0.08841928641264829,0.4235358238220215,-0.20893888076278166,-9.87701416015625,-24.6954345703125,17.879470825195312
11,-0.5648694038391113,-0.09006008307402524,0.40559399127960205,-0.2022593458506723,-10.053497314453125,-24.173126220703125,17.463699340820312
12,-0.5765494704246521,-0.09177502791350278,0.3902154564857483,-0.1972023685786386,-10.216751098632812,-23.640838623046875,17.057662963867188
13,-0.5887283086776733,-0.09374388853972349,0.37163659930229187,-0.1965864141795297,-10.378463745117188,-23.134689331054688,16.669052124023438
14,-0.6005839705467224,-0.09168156783049497,0.3558862507343292,-0.19207171996566252,-10.549972534179688,-22.566986083984375,16.29058837890625
15,-0.6134692430496216,-0.0934248844808856,0.3399978280067444,-0.187740488848414,-10.700393676757812,-21.974151611328125,15.826370239257812
16,-0.6255549788475037,-0.09407600562041196,0.32535529136657715,-0.18600158294173674,-10.8465576171875,-21.331893920898438,15.413818359375
17,-0.6390316486358643,-0.09277996222441587,0.31152328848838806,-0.17491833766433196,-10.989120483398438,-20.71820068359375,14.956466674804688
18,-0.6537578105926514,-0.09015807311003599,0.29293036460876465,-0.1648459871623178,-11.108261108398438,-20.081680297851562,14.580352783203125
19,-0.6667607426643372,-0.0871399323171893,0.27744418382644653,-0.1565853794428964,-11.209365844726562,-19.464340209960938,14.159774780273438
20,-0.6791860461235046,-0.08258375327055845,0.2639840245246887,-0.1506576975199838,-11.3184814453125,-18.831314086914062,13.7435302734375
21,-0.6923113465309143,-0.07687935034697446,0.25076019763946533,-0.1397999962184091,-11.411941528320312,-18.189697265625,13.35528564453125
22,-0.704637348651886,-0.07478412787382993,0.2374715507030487,-0.13421146472426848,-11.486724853515625,-17.55078125,12.931930541992188
23,-0.7177265286445618,-0.07068356673186216,0.22087837755680084,-0.12981478770705657,-11.555908203125,-16.916946411132812,12.555099487304688
