# 3.2000238948610744,-0.5358186069685511,1.3755966574846932,192.83971135237235,207.06654713491466,149.1310388485312
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.3665398359298706,0.05843124127128119,-0.5358186069685511,-0.1951996693102035,12.839711352372348,27.066547134914657,-17.11896115146881
1,-0.39025619626045227,-0.06872734229033384,0.515119731426239,0.171524123349462,-12.899490356445312,-26.701339721679688,16.826416015625
2,-0.4152195155620575,-0.07634481589262876,0.4931226670742035,0.14736683765915437,-12.972015380859375,-26.206741333007812,16.547760009765625
3,-0.4414832890033722,-0.08534988562529477,0.4718967378139496,0.12173493305710359,-13.034011840820312,-25.8177490234375,16.227874755859375
4,-0.47005775570869446,-0.09738191763823423,0.44755175709724426,0.09554167191055818,-13.106979370117188,-25.34771728515625,15.9365234375
5,-0.5000061988830566,-0.10722812811797056,0.4238254129886627,0.06846828857925935,-13.166610717773438,-24.901199340820312,15.57232666015625
6,-0.5286997556686401,-0.11339530150359067,0.3952353894710541,0.04755897919205232,-13.212142944335938,-24.329025268554688,15.283798217773438
7,-0.5534979104995728,-0.12133988539641294,0.3705367147922516,0.03200312057999177,-13.226242065429688,-23.7320556640625,14.92095947265625
8,-0.5784828066825867,-0.12712463538115415,0.3457263112068176,0.01281471649673982,-13.219863891601562,-23.129928588867188,14.614349365234375
9,-0.6039090752601624,-0.13189539114897642,0.323606938123703,-0.008997484049524829,-13.220855712890625,-22.483871459960938,14.27947998046875
10,-0.6263015270233154,-0.13208326498930845,0.2985478937625885,-0.026209874949183032,-13.211471557617188,-21.9110107421875,13.973663330078125
11,-0.6470299363136292,-0.13457020918791684,0.2768228054046631,-0.04404763778182463,-13.227310180664062,-21.24981689453125,13.642227172851562
12,-0.6649227142333984,-0.13986572424834165,0.25544413924217224,-0.05392388900252776,-13.2657470703125,-20.553741455078125,13.31109619140625
13,-0.6807328462600708,-0.14150079886382017,0.23613373935222626,-0.06782178481551604,-13.323715209960938,-19.9140625,13.02301025390625
14,-0.6950789093971252,-0.14076670805876645,0.21837538480758667,-0.07863728602858977,-13.377395629882812,-19.213958740234375,12.67645263671875
15,-0.7064364552497864,-0.1379066387838641,0.20510601997375488,-0.08510951598617034,-13.431854248046875,-18.562103271484375,12.35577392578125
16,-0.7173236608505249,-0.1370647827810565,0.19192169606685638,-0.08754794200393157,-13.465835571289062,-17.877639770507812,12.013107299804688
17,-0.727725625038147,-0.13243397871916684,0.18046128749847412,-0.0882236202571054,-13.48419189453125,-17.242950439453125,11.682769775390625
