# 3.8161128357476475,-0.15745611831508077,2.2610381852927732,198.03214776604062,175.745310269219,153.56840147429054
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.37022045254707336,0.6745201821578544,-0.15745611831508077,0.6902418584978764,18.03214776604061,-4.254689730781006,-12.681598525709465
1,-0.4059704840183258,-0.6566484848684588,0.14522960782051086,-0.6637388904902597,-16.91619873046875,4.083526611328125,12.68243408203125
2,-0.43686214089393616,-0.6438599507040301,0.13917770981788635,-0.6390482624385019,-15.864898681640625,3.84332275390625,12.618606567382812
3,-0.46406522393226624,-0.6317122856802264,0.1318991333246231,-0.610852642855372,-14.974929809570312,3.7411651611328125,12.670883178710938
4,-0.4884527623653412,-0.6253906170553485,0.1230090782046318,-0.5855855186793466,-14.102340698242188,3.6141510009765625,12.621353149414062
5,-0.5060230493545532,-0.6210344711965838,0.11880519241094589,-0.5660392483088632,-13.324630737304688,3.409637451171875,12.577896118164062
6,-0.5282690525054932,-0.6217776219076434,0.10250961035490036,-0.5392359932276864,-12.616500854492188,3.37579345703125,12.577804565429688
7,-0.546672523021698,-0.6224258820242206,0.0930836871266365,-0.5155564983698984,-11.984268188476562,3.2624359130859375,12.50830078125
8,-0.563488245010376,-0.6237305084890643,0.08511950075626373,-0.4920341213557382,-11.3837890625,3.170074462890625,12.429779052734375
9,-0.5776405334472656,-0.622513858479909,0.07762812823057175,-0.4728376110407968,-10.83697509765625,3.023681640625,12.3092041015625
10,-0.5937229990959167,-0.6262293736166278,0.06703037023544312,-0.45027916034194426,-10.32843017578125,2.8893890380859375,12.168533325195312
11,-0.6108717918395996,-0.6215446869558612,0.055558301508426666,-0.4254980524394174,-9.842056274414062,2.9221954345703125,12.001113891601562
12,-0.6292380690574646,-0.6230984608358661,0.04125065729022026,-0.4004971226069589,-9.366439819335938,3.02630615234375,11.830413818359375
13,-0.6473327279090881,-0.6254177967733661,0.028582915663719177,-0.3757255514475961,-8.944854736328125,3.178314208984375,11.616363525390625
14,-0.6650776267051697,-0.6246732155508319,0.014057370834052563,-0.3520163734767099,-8.551651000976562,3.2288665771484375,11.407089233398438
15,-0.68912672996521,-0.6309665123647967,-0.007597834803164005,-0.32247225841018157,-8.171524047851562,3.586090087890625,11.11700439453125
16,-0.7048206925392151,-0.6295009533590594,-0.01938258484005928,-0.30224208434554534,-7.8183746337890625,3.7281646728515625,10.908706665039062
17,-0.7251343727111816,-0.6292642037100116,-0.03624022752046585,-0.27658693393203215,-7.4973602294921875,4.0113525390625,10.708877563476562
18,-0.743161678314209,-0.6335683743185321,-0.0505947582423687,-0.251740618548121,-7.200225830078125,4.34375,10.493240356445312
19,-0.7537702918052673,-0.6321309487051288,-0.05576377734541893,-0.23664860328170256,-6.9519195556640625,4.609771728515625,10.283416748046875
20,-0.7683764696121216,-0.6313503662771502,-0.0677616074681282,-0.21294645865889983,-6.7200927734375,4.8996734619140625,10.074111938476562
