# 3.6843679316739317,-0.8744121277147313,0.9744831156911595,199.84521063662453,208.2463219292005,151.53375619854688
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.3120807111263275,0.5427752780841384,-0.8744121277147313,-0.596313211103737,19.845210636624522,28.246321929200498,-14.716243801453125
1,-0.34115204215049744,-0.5157025734609881,0.8527218699455261,0.5858190218594412,-19.5203857421875,-28.0318603515625,14.595489501953125
2,-0.296930193901062,-0.491668550176076,0.8093739151954651,0.5793138901379447,-19.082473754882812,-27.831649780273438,14.562210083007812
3,-0.33381032943725586,-0.5348177830404559,0.849449098110199,0.56852384010819,-19.950408935546875,-27.61322021484375,14.585205078125
4,-0.32859647274017334,-0.5097034851736346,0.8109152913093567,0.56430180470017,-19.563568115234375,-27.437103271484375,14.536087036132812
5,-0.2850651741027832,-0.5784216801351825,0.9098232388496399,0.5600683252003531,-20.969406127929688,-27.054214477539062,14.598403930664062
6,-0.3073998987674713,-0.5547297875112811,0.8852890133857727,0.5611254731800894,-20.563674926757812,-26.765365600585938,14.441238403320312
7,-0.3357784152030945,-0.5259004513448993,0.8586461544036865,0.558741764226232,-20.15399169921875,-26.435867309570312,14.34063720703125
8,-0.3626294732093811,-0.5000463406271258,0.8393423557281494,0.5561523000386099,-19.86065673828125,-26.28057861328125,14.185043334960938
9,-0.356780469417572,-0.4937289635366717,0.8269942402839661,0.552162961163793,-19.909454345703125,-26.085830688476562,14.2186279296875
10,-0.3099912405014038,-0.5376346985525409,0.903559148311615,0.5434451858189444,-20.93145751953125,-25.833160400390625,14.385696411132812
11,-0.33358854055404663,-0.5197373310751239,0.8797116875648499,0.5277279178288321,-20.450531005859375,-25.704833984375,14.261383056640625
12,-0.35430076718330383,-0.5031155029959002,0.8606712222099304,0.5132272998478751,-20.1131591796875,-25.661056518554688,14.234771728515625
13,-0.36606332659721375,-0.477550594014577,0.8447213172912598,0.5038890401509146,-19.715866088867188,-25.893478393554688,14.188980102539062
14,-0.3528140187263489,-0.5077386776632586,0.8618354201316833,0.49466462532547517,-20.278488159179688,-25.47479248046875,14.333465576171875
15,-0.34753167629241943,-0.47580632368986997,0.8286485075950623,0.48818619648483796,-19.854461669921875,-25.338333129882812,14.233810424804688
16,-0.31469839811325073,-0.5420654694265643,0.931046724319458,0.47692640224960847,-21.364608764648438,-25.13848876953125,14.456039428710938
17,-0.33417657017707825,-0.5156942288107196,0.922675371170044,0.4585929671910147,-21.004257202148438,-25.0914306640625,14.383041381835938
18,-0.3529673218727112,-0.47969516913359556,0.9283520579338074,0.4521162072804312,-20.737991333007812,-25.068878173828125,14.255859375
19,-0.367171972990036,-0.4473877827352801,0.9240265488624573,0.4470929662373404,-20.553970336914062,-25.013671875,14.21661376953125
20,-0.3754306435585022,-0.44041880766814145,0.9074926972389221,0.43189318577316804,-20.51507568359375,-24.828659057617188,14.30810546875
21,-0.3807787001132965,-0.43759807745879087,0.9022542834281921,0.41618557373550935,-20.557846069335938,-24.62652587890625,14.42169189453125
22,-0.38643261790275574,-0.43184456030791196,0.8954934477806091,0.40303488174942537,-20.601165771484375,-24.29241943359375,14.547164916992188
23,-0.39109909534454346,-0.4285200516409198,0.8899093270301819,0.39379926125076814,-20.848953247070312,-23.920135498046875,14.708114624023438
24,-0.39548978209495544,-0.43171891371672544,0.8932680487632751,0.3816203633931021,-21.069549560546875,-23.546615600585938,14.893112182617188
25,-0.3992491662502289,-0.4194317738241473,0.8863533735275269,0.372931913533483,-21.212142944335938,-23.20550537109375,15.035003662109375
26,-0.40365350246429443,-0.4251783768362323,0.8880746364593506,0.3607909242298941,-21.529327392578125,-23.062210083007812,15.251434326171875
27,-0.40802448987960815,-0.41983613173430356,0.8881545066833496,0.35081155697372957,-21.738128662109375,-22.837005615234375,15.393203735351562
28,-0.4128822088241577,-0.4140473286337176,0.8904339671134949,0.3384067575123648,-21.908981323242188,-22.535293579101562,15.526412963867188
29,-0.41514989733695984,-0.4079717079824725,0.8871983885765076,0.3346844474461417,-22.0616455078125,-22.277130126953125,15.647430419921875
30,-0.4178134799003601,-0.4104569832510272,0.8899797797203064,0.3287220756199698,-22.272705078125,-22.060226440429688,15.813873291015625
31,-0.4220774173736572,-0.3996430317587176,0.8878243565559387,0.31903405586746736,-22.401580810546875,-21.67535400390625,15.967636108398438
32,-0.4256262183189392,-0.40555128256743345,0.8927801251411438,0.30705233017471834,-22.613632202148438,-21.425216674804688,16.16790771484375
33,-0.4262041449546814,-0.3952289501852313,0.8799147009849548,0.30310173431900544,-22.575668334960938,-21.1842041015625,16.264129638671875
