# 3.3291377528642467,-0.08087100024406346,2.25401465789885,193.81097234183383,181.14209710042658,164.2803061566005
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.4424096643924713,0.18754509927445373,-0.08087100024406346,0.6832183311039532,13.810972341833839,1.1420971004265894,-1.9696938433995257
1,-0.45141398906707764,-0.19092353980009946,0.07709252834320068,-0.6674050529811044,-13.389907836914062,-1.32977294921875,1.9155426025390625
2,-0.46196669340133667,-0.19342836539214048,0.07690851390361786,-0.6468991478297372,-12.985427856445312,-1.5184478759765625,1.8342742919921875
3,-0.4758034944534302,-0.19798883597319517,0.07601243257522583,-0.6209017475459238,-12.5802001953125,-1.7060394287109375,1.743316650390625
4,-0.487445205450058,-0.19872888724272642,0.076536163687706,-0.6019703586909433,-12.172775268554688,-1.89825439453125,1.69915771484375
5,-0.5033431053161621,-0.2010782639211932,0.07654886692762375,-0.5748120983454843,-11.777389526367188,-2.0734710693359375,1.6415557861328125
6,-0.5220985412597656,-0.2086888233846942,0.07710515707731247,-0.5458358963343759,-11.372100830078125,-2.3013916015625,1.5446014404296875
7,-0.5405771136283875,-0.21286639372771177,0.07601284980773926,-0.5180503567073007,-10.964431762695312,-2.540863037109375,1.421356201171875
8,-0.5600281357765198,-0.21567019621794614,0.0787663459777832,-0.4900061329219003,-10.5517578125,-2.645172119140625,1.3278350830078125
9,-0.5951942205429077,-0.22775348822539243,0.07420836389064789,-0.4425014694544931,-10.143280029296875,-3.021148681640625,1.243194580078125
10,-0.6256406307220459,-0.2253826538748065,0.07259580492973328,-0.4044273336741586,-9.706161499023438,-3.03863525390625,1.192535400390625
11,-0.6564808487892151,-0.2249866406149188,0.07434722036123276,-0.36887352069350676,-9.236907958984375,-3.0292510986328125,1.097900390625
12,-0.6943143606185913,-0.22467192809050474,0.07506213337182999,-0.32686345180007415,-8.768264770507812,-2.9938201904296875,0.9601593017578125
13,-0.7356377840042114,-0.22111829916899595,0.07594893127679825,-0.28236488898726897,-8.31927490234375,-3.053985595703125,0.802886962890625
14,-0.7755339741706848,-0.21451672713225278,0.0783538669347763,-0.23942010005446868,-7.8798370361328125,-3.0346221923828125,0.650177001953125
15,-0.8149003982543945,-0.20289644400542173,0.07703909277915955,-0.19835249980422454,-7.4598846435546875,-2.886474609375,0.494293212890625
16,-0.857286810874939,-0.1912203709310809,0.07164819538593292,-0.15094189246627288,-7.0998687744140625,-2.77484130859375,0.3331756591796875
17,-0.8920377492904663,-0.17631396452849302,0.06592641770839691,-0.11133305629226165,-6.777374267578125,-2.521575927734375,0.1781463623046875
18,-0.9192174673080444,-0.16061886946623716,0.060468897223472595,-0.07661072810622649,-6.4871673583984375,-2.2712860107421875,0.0486602783203125
19,-0.9361182451248169,-0.1440864483541766,0.05633937194943428,-0.054599209627832934,-6.2049560546875,-2.0151519775390625,-0.0550079345703125
20,-0.9489883780479431,-0.12721189658110532,0.051379479467868805,-0.03888384898635344,-5.91802978515625,-1.718994140625,-0.15185546875
21,-0.9592610001564026,-0.11141332785551938,0.04345495253801346,-0.022810383639063403,-5.6176910400390625,-1.5179290771484375,-0.2128143310546875
22,-0.9658657908439636,-0.097606746358327,0.03549975901842117,-0.0194074352595468,-5.3292083740234375,-1.3358154296875,-0.2363128662109375
23,-0.971427321434021,-0.08496245543425474,0.02953439950942993,-0.015571399531092212,-5.034423828125,-1.155029296875,-0.2910919189453125
24,-0.9763423800468445,-0.07322177092497739,0.023776229470968246,-0.01070515712233977,-4.744781494140625,-0.9951324462890625,-0.3076171875
25,-0.9804152250289917,-0.062245217961720556,0.01923854649066925,-0.008729501566614672,-4.452056884765625,-0.84100341796875,-0.316986083984375
26,-0.9837219715118408,-0.052204934758595556,0.016037123277783394,-0.0071158846232552975,-4.1663970947265625,-0.708160400390625,-0.321258544921875
27,-0.9864242076873779,-0.04361161391203794,0.013498363085091114,-0.005921645960535571,-3.8816070556640625,-0.6109161376953125,-0.3232421875
28,-0.9888142347335815,-0.035366861028126806,0.011441562324762344,-0.004488988718714282,-3.59979248046875,-0.522735595703125,-0.32269287109375
29,-0.9907216429710388,-0.0286825577444354,0.009593462571501732,-0.0030575235697885006,-3.3273468017578125,-0.4566802978515625,-0.3173370361328125
