itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.031747786328196526,199.7930145263672,12382395392.0,202.66360473632812,171.1385040283203,176.9439697265625,3.59185791015625,0.6928589344024658,1.7559425830841064
2,0.030683569610118866,182.87188720703125,9558382592.0,197.7369842529297,166.16204833984375,174.6365203857422,3.5477137565612793,0.6429402232170105,1.7959049940109253
3,0.030149808153510094,170.48532104492188,6931952640.0,193.33087158203125,161.3439178466797,173.78720092773438,3.509730815887451,0.5939504504203796,1.8401741981506348
4,0.029400227591395378,162.76084899902344,5829458432.0,189.08660888671875,157.42233276367188,173.54161071777344,3.4779715538024902,0.5460523366928101,1.8772705793380737
5,0.029997477307915688,157.50930786132812,5272044544.0,185.54006958007812,154.54165649414062,172.8048553466797,3.4470674991607666,0.501437246799469,1.916324496269226
6,0.02955188788473606,153.98570251464844,5115246592.0,182.70513916015625,152.9173583984375,171.42129516601562,3.4172074794769287,0.46068310737609863,1.9582812786102295
7,0.029277080669999123,151.67123413085938,5148515328.0,180.56532287597656,152.8197021484375,169.3399200439453,3.388462781906128,0.4237411320209503,1.9929866790771484
8,0.02936728671193123,148.91783142089844,5193621504.0,179.06617736816406,153.85043334960938,166.60511779785156,3.3621275424957275,0.39085885882377625,2.0146384239196777
9,0.030111372470855713,145.06887817382812,5162825728.0,178.13658142089844,155.67349243164062,163.61041259765625,3.3378748893737793,0.3608402609825134,2.026055097579956
10,0.030564026907086372,140.30853271484375,5045913088.0,177.69088745117188,158.1459197998047,160.3271484375,3.3171024322509766,0.33359625935554504,2.020875930786133
11,0.028833463788032532,133.82327270507812,4784971776.0,177.61241149902344,160.99705505371094,156.85951232910156,3.299208164215088,0.30822309851646423,2.0051920413970947
12,0.028990140184760094,126.59515380859375,4416092160.0,177.81251525878906,164.28208923339844,153.260986328125,3.2846286296844482,0.2842145562171936,1.9804779291152954
13,0.029849952086806297,118.94510650634766,3954401024.0,178.2036590576172,167.93287658691406,149.7271270751953,3.2739710807800293,0.2614905834197998,1.9480265378952026
14,0.029507391154766083,111.2795639038086,3443667456.0,178.70811462402344,171.7410888671875,146.32598876953125,3.265502691268921,0.23965735733509064,1.9102497100830078
15,0.03109932318329811,104.05487060546875,2944315648.0,179.23452758789062,175.62095642089844,143.42466735839844,3.2594823837280273,0.2188674509525299,1.8684766292572021
16,0.030924638733267784,97.08451080322266,2544101632.0,179.65591430664062,179.3290557861328,141.33221435546875,3.2534947395324707,0.19947697222232819,1.8236132860183716
17,0.031023338437080383,90.01175689697266,2245869312.0,179.9017791748047,182.5275115966797,140.2958221435547,3.246565818786621,0.18183153867721558,1.776545763015747
18,0.029338683933019638,82.5133056640625,2013830400.0,179.94749450683594,185.1106414794922,140.39593505859375,3.2383463382720947,0.16597284376621246,1.7280259132385254
19,0.029881633818149567,74.45589447021484,1803440384.0,179.8146209716797,186.91539001464844,141.45953369140625,3.2284231185913086,0.15176811814308167,1.6787372827529907
20,0.03031822107732296,66.02482604980469,1599745536.0,179.54380798339844,187.73013305664062,143.34494018554688,3.217169761657715,0.13932131230831146,1.6297132968902588
