itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.033243016980122775,276.651123046875,5614202368.0,184.49005126953125,186.39764404296875,189.5915069580078,3.953947067260742,0.199660986661911,0.6529313325881958
2,0.03275802999269217,280.373779296875,4950542848.0,185.64663696289062,182.58006286621094,191.83963012695312,4.000967502593994,0.2226463109254837,0.6909981369972229
3,0.030289298039861023,284.4326477050781,4822139392.0,185.84954833984375,179.3876495361328,192.3221435546875,4.019898414611816,0.20248213410377502,0.7287032604217529
4,0.03066231298726052,279.7118835449219,4864918016.0,185.9449005126953,177.95394897460938,191.1141815185547,4.0287628173828125,0.17427384853363037,0.7699165940284729
5,0.031093061959836632,271.0107421875,4841957888.0,186.06280517578125,178.18374633789062,189.1106414794922,4.030426025390625,0.14608730375766754,0.8120023608207703
6,0.030135289998725057,260.533447265625,4753445888.0,185.94439697265625,179.2470703125,186.9727325439453,4.027170181274414,0.11259744316339493,0.8551418781280518
7,0.030219394015148282,248.66001892089844,4617249280.0,185.5673065185547,180.71551513671875,184.32110595703125,4.020222187042236,0.07957867532968521,0.9000533819198608
8,0.030510213982779533,235.7630615234375,4443573248.0,184.93797302246094,182.19140625,181.46453857421875,4.011560916900635,0.04762948304414749,0.9464869499206543
9,0.030207717965822667,222.56246948242188,4278985984.0,184.9488067626953,183.52630615234375,178.6080322265625,4.00740385055542,0.015150071121752262,0.9944056868553162
10,0.030278327001724392,210.19384765625,4112858880.0,185.71890258789062,184.6199188232422,175.94839477539062,4.009974002838135,-0.011836656369268894,1.0435526371002197
11,0.030232816992793232,199.9017791748047,3927514624.0,186.1192626953125,185.00404357910156,174.0838623046875,4.016594409942627,-0.037439536303281784,1.093614101409912
12,0.030399218027014285,190.8365936279297,3739908864.0,185.57150268554688,184.21221923828125,173.20140075683594,4.019513130187988,-0.05600105971097946,1.1446547508239746
13,0.030164411989971995,181.86407470703125,3463570944.0,184.54647827148438,182.67401123046875,173.0972442626953,4.021622657775879,-0.06748844683170319,1.1965562105178833
14,0.03116804000455886,173.7078094482422,3150370304.0,183.93557739257812,180.57705688476562,173.33226013183594,4.027392387390137,-0.07520517706871033,1.2490679025650024
15,0.031068803975358605,167.3388671875,2852412672.0,184.34226989746094,178.25685119628906,173.45639038085938,4.038315296173096,-0.08790376782417297,1.3016141653060913
16,0.030136541987303644,162.51791381835938,2575121408.0,185.61680603027344,175.72833251953125,173.4788055419922,4.048678874969482,-0.10348513722419739,1.3539758920669556
17,0.030246716982219368,158.84014892578125,2327962624.0,187.47303771972656,173.07337951660156,173.223388671875,4.0572509765625,-0.12347447127103806,1.406529188156128
18,0.029748492990620434,155.65541076660156,2134623232.0,189.7378387451172,170.80746459960938,172.80751037597656,4.062921047210693,-0.13589505851268768,1.4579248428344727
19,0.03009636700153351,153.8411407470703,2039371264.0,192.18350219726562,169.5168914794922,172.2864532470703,4.066608428955078,-0.1288970708847046,1.5065313577651978
20,0.030169621983077377,154.38519287109375,1992863104.0,194.5556182861328,169.47854614257812,171.578369140625,4.069101810455322,-0.10739563405513763,1.551558256149292
21,0.029577325040008873,156.51031494140625,1938144256.0,196.18740844726562,170.40921020507812,170.83432006835938,4.068706512451172,-0.07654612511396408,1.5924354791641235
22,0.029898252978455275,159.0559539794922,1881266944.0,196.85858154296875,171.94638061523438,169.93333435058594,4.067065238952637,-0.03979218751192093,1.6256258487701416
23,0.03108806099044159,161.78143310546875,1856720640.0,196.49530029296875,173.6587677001953,169.4126434326172,4.066832542419434,-0.001990334130823612,1.6509159803390503
24,0.02985437196912244,164.5061798095703,1894269440.0,195.05084228515625,174.96505737304688,169.40524291992188,4.066842079162598,0.02886204421520233,1.6679868698120117
25,0.030002677987795323,166.03741455078125,1927467776.0,192.85157775878906,175.6676025390625,169.6741180419922,4.067861080169678,0.05045406147837639,1.6772465705871582
26,0.03022504399996251,166.38735961914062,1912835328.0,190.3029022216797,175.7952880859375,170.25636291503906,4.069068431854248,0.06358449906110764,1.6788901090621948
27,0.030368357023689896,165.93089294433594,1884259328.0,187.9129638671875,175.42494201660156,170.86940002441406,4.071118354797363,0.07191234827041626,1.676127552986145
28,0.030291721981484443,165.69140625,1892611840.0,186.21908569335938,174.7939453125,171.6295166015625,4.07561731338501,0.07747270911931992,1.6696206331253052
29,0.030177553999237716,166.66806030273438,1926094848.0,185.3974609375,174.03509521484375,172.02796936035156,4.081446647644043,0.08109689503908157,1.6607033014297485
30,0.030233645986299962,168.37033081054688,1943991936.0,185.3486785888672,173.25880432128906,171.9827423095703,4.091039657592773,0.08692293614149094,1.6532434225082397
