itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.9666315969079733,-0.7345103621482849,6.137845993041992,3.6527915000915527,1.5159260034561157,188.97735595703125,190.53041076660156,190.5779571533203
1,0.9992814157158136,-0.7410162091255188,6.0861592292785645,3.642482042312622,1.5883723497390747,188.96612548828125,190.51954650878906,190.573974609375
2,1.111067397519946,-0.8038513660430908,6.3103461265563965,3.5382611751556396,1.6182307004928589,176.32791137695312,175.76080322265625,183.13800048828125
3,1.040695745497942,-0.8074613809585571,6.236664772033691,3.5767641067504883,1.5978741645812988,178.25230407714844,177.90365600585938,184.20880126953125
4,1.185850732959807,-0.8092818260192871,6.242353916168213,3.571800708770752,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
5,0.8977182516828179,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
6,0.42810601461678743,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
7,0.4335195403546095,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
8,0.4281372157856822,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
9,0.4279347788542509,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
10,0.42718277871608734,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
11,0.42783808801323175,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
12,0.4272755067795515,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
13,0.4270679522305727,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
14,0.4287841757759452,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
15,0.4287910517305136,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
16,0.4310651905834675,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
17,0.43057949747890234,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
18,0.4280578177422285,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
19,0.42874601017683744,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
20,0.4288878673687577,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
21,0.4290236597880721,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
22,0.4269007323309779,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
23,0.42838532757014036,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
24,0.42706323973834515,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
25,0.42640907410532236,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
26,0.4304291279986501,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
27,0.4280804917216301,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
28,0.426914575509727,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
29,0.42784174624830484,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
30,0.4275946253910661,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
31,0.4276983365416527,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
32,0.4278884185478091,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
33,0.4279871704056859,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
34,0.42733967304229736,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
35,0.43401113990694284,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
36,0.42717458959668875,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
37,0.4291937695816159,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
38,0.43041978124529123,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
39,0.42531038355082273,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
40,0.42856067419052124,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
41,0.42938662972301245,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
42,0.4323528967797756,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
43,0.42789232917129993,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
44,0.42791532073169947,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
45,0.4278831072151661,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
46,0.4270607428625226,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
47,0.428899671882391,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
48,0.4289877824485302,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
49,0.4280702890828252,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
50,0.4276187103241682,-0.8092818856239319,6.242353916168213,3.571800470352173,1.584505558013916,177.21578979492188,176.6033477783203,183.5452423095703
