itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.017144617158919573,-0.5644618272781372,2.4941964149475098,-0.3637811839580536,1.9655852317810059,154.74647521972656,179.58700561523438,165.83016967773438
1,0.030657284893095493,-0.5745096206665039,2.5008864402770996,-0.35112038254737854,1.9528602361679077,154.7822265625,180.00376892089844,166.1058807373047
2,0.030159202869981527,-0.5927495360374451,2.5139248371124268,-0.3298930525779724,1.9274556636810303,154.87156677246094,180.7751922607422,166.6271209716797
3,0.030404546298086643,-0.6179144382476807,2.532942056655884,-0.3017219603061676,1.8884375095367432,155.0485076904297,181.79635620117188,167.35928344726562
4,0.02983004692941904,-0.6471014618873596,2.5579326152801514,-0.26775768399238586,1.8401412963867188,155.30322265625,183.080078125,168.2667236328125
5,0.030172653030604124,-0.6777881383895874,2.5856587886810303,-0.23002669215202332,1.783002257347107,155.63560485839844,184.4786834716797,169.3030242919922
6,0.029636146035045385,-0.7102910876274109,2.619921922683716,-0.1891334056854248,1.7193515300750732,156.0520782470703,186.00039672851562,170.4215545654297
7,0.030128279700875282,-0.7444207072257996,2.661574363708496,-0.14075636863708496,1.656202793121338,156.60487365722656,187.56326293945312,171.55807495117188
8,0.029568670317530632,-0.7791767120361328,2.712439775466919,-0.08050314337015152,1.5974504947662354,157.34002685546875,189.0752410888672,172.6431121826172
9,0.029861160553991795,-0.8113718628883362,2.770892858505249,-0.013565280474722385,1.5422337055206299,158.2695770263672,190.46336364746094,173.65089416503906
10,0.029255937319248915,-0.8317784667015076,2.835616111755371,0.05643877759575844,1.4960248470306396,159.40951538085938,191.63668823242188,174.51856994628906
11,0.031055082101374865,-0.8364952206611633,2.9041755199432373,0.12426058202981949,1.463639497756958,160.73333740234375,192.53280639648438,175.21029663085938
12,0.028843050822615623,-0.8223017454147339,2.9683916568756104,0.18376502394676208,1.4520916938781738,162.1663055419922,193.07521057128906,175.70806884765625
13,0.029543926939368248,-0.809402346611023,3.020092248916626,0.22459331154823303,1.465126633644104,163.58995056152344,193.17759704589844,175.9751739501953
14,0.028943617828190327,-0.8107777833938599,3.0598084926605225,0.24349385499954224,1.495389699935913,164.9733123779297,192.85963439941406,175.9908447265625
15,0.028846781235188246,-0.8253050446510315,3.0891101360321045,0.24053046107292175,1.5402222871780396,166.29998779296875,192.1272430419922,175.7366180419922
16,0.028912982903420925,-0.8497859239578247,3.111191987991333,0.2133171558380127,1.5858924388885498,167.56329345703125,191.11923217773438,175.2456817626953
17,0.029036160092800856,-0.8805544972419739,3.1282572746276855,0.16350157558918,1.6302937269210815,168.76910400390625,189.84347534179688,174.54310607910156
18,0.028808625880628824,-0.9085472226142883,3.1420083045959473,0.09439393877983093,1.6635408401489258,169.93414306640625,188.39822387695312,173.6636505126953
19,0.028296461328864098,-0.9256712794303894,3.1518309116363525,0.016535291448235512,1.6735930442810059,171.0835418701172,186.8786163330078,172.66424560546875
20,0.02827049372717738,-0.9348294734954834,3.157925605773926,-0.05556715652346611,1.656357765197754,172.3048095703125,185.33535766601562,171.65655517578125
21,0.02840320486575365,-0.9425960779190063,3.1601412296295166,-0.10986600071191788,1.6156713962554932,173.6442108154297,183.73695373535156,170.724853515625
22,0.028330689296126366,-0.9402365684509277,3.1607000827789307,-0.13853880763053894,1.5630954504013062,175.1230926513672,182.09657287597656,169.92959594726562
23,0.02880336483940482,-0.9375720620155334,3.1641359329223633,-0.13340350985527039,1.5216102600097656,176.65994262695312,180.50848388671875,169.28187561035156
24,0.028579745907336473,-0.9499149322509766,3.17231822013855,-0.09870480746030807,1.5044021606445312,178.20138549804688,179.04408264160156,168.79100036621094
25,0.028984528966248035,-0.9727780818939209,3.1828370094299316,-0.045755479484796524,1.5163720846176147,179.69822692871094,177.78311157226562,168.41287231445312
26,0.02858227537944913,-0.9861152172088623,3.191979169845581,0.011739091016352177,1.554330825805664,181.07965087890625,176.75010681152344,168.0656280517578
27,0.02865856373682618,-0.9641581773757935,3.196122407913208,0.05839741975069046,1.5951424837112427,182.21221923828125,176.1302032470703,167.64874267578125
28,0.02859268384054303,-0.9464066028594971,3.1963984966278076,0.08201383799314499,1.6132477521896362,183.06280517578125,175.93399047851562,167.1395263671875
29,0.02859482914209366,-0.9484863877296448,3.192471504211426,0.08230742812156677,1.6088138818740845,183.6200408935547,176.08705139160156,166.5389404296875
30,0.028968692291527987,-0.9664750695228577,3.1858866214752197,0.06152275577187538,1.5841118097305298,183.8859100341797,176.53700256347656,165.86056518554688
31,0.028703431598842144,-0.9807306528091431,3.1768057346343994,0.024940142408013344,1.5503571033477783,183.85882568359375,177.23583984375,165.1671142578125
32,0.0285283662378788,-0.9777809381484985,3.1670467853546143,-0.01571566052734852,1.5269896984100342,183.52931213378906,178.11671447753906,164.52325439453125
33,0.028430291917175055,-0.9737165570259094,3.15628719329834,-0.045967984944581985,1.5293240547180176,183.0179901123047,178.9752197265625,164.01048278808594
34,0.028019776102155447,-0.9793028831481934,3.146712064743042,-0.05821254849433899,1.5563713312149048,182.40858459472656,179.7299346923828,163.6844024658203
35,0.028560274746268988,-0.9836208820343018,3.1379215717315674,-0.049576692283153534,1.594102144241333,181.7591552734375,180.36927795410156,163.552001953125
36,0.029326115269213915,-0.980881929397583,3.131126880645752,-0.024205142632126808,1.6175817251205444,181.10935974121094,180.96519470214844,163.5963134765625
37,0.028640356846153736,-0.9849637150764465,3.127147674560547,0.004265596624463797,1.6114413738250732,180.486083984375,181.48545837402344,163.7657470703125
38,0.02860482083633542,-0.9918802380561829,3.1244518756866455,0.0282269474118948,1.581144094467163,179.88401794433594,181.8520050048828,164.00819396972656
39,0.02846574503928423,-0.9874358177185059,3.1226916313171387,0.041390836238861084,1.5471984148025513,179.31747436523438,181.97821044921875,164.2908477783203
40,0.0284824650734663,-0.9806196093559265,3.121840476989746,0.043874990195035934,1.5265660285949707,178.84999084472656,181.85464477539062,164.58001708984375
41,0.028970681130886078,-0.9827402234077454,3.1210665702819824,0.04056621715426445,1.5291725397109985,178.49493408203125,181.4995574951172,164.84463500976562
42,0.028719712048768997,-0.9916325807571411,3.1199913024902344,0.03237113729119301,1.552362322807312,178.25648498535156,180.96536254882812,165.09786987304688
43,0.02856802986934781,-0.9941999912261963,3.1212146282196045,0.017503617331385612,1.5830632448196411,178.15603637695312,180.35313415527344,165.34814453125
44,0.028760649263858795,-0.9903708696365356,3.1266672611236572,-0.0014641027664765716,1.5991755723953247,178.19859313964844,179.8107147216797,165.59597778320312
45,0.028576993849128485,-0.9926920533180237,3.1353237628936768,-0.01889689452946186,1.5911338329315186,178.3748321533203,179.4342498779297,165.846923828125
46,0.028118351940065622,-0.9939916729927063,3.146205186843872,-0.028065957129001617,1.5677649974822998,178.68272399902344,179.21316528320312,166.11004638671875
47,0.028613234870135784,-0.9925777316093445,3.157457113265991,-0.02303841896355152,1.551052451133728,179.07904052734375,179.12338256835938,166.382568359375
48,0.028356040362268686,-0.9948765635490417,3.1669793128967285,-0.00834156945347786,1.5514719486236572,179.51473999023438,179.11004638671875,166.65139770507812
