itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.017538931220769882,-0.39308446645736694,2.6187753677368164,-0.21462228894233704,0.8894700407981873,204.0027313232422,192.2677764892578,176.4398956298828
1,0.03089739289134741,-0.41149041056632996,2.615976095199585,-0.22532179951667786,0.9109930396080017,203.2457275390625,192.2021026611328,176.7354278564453
2,0.03135990910232067,-0.44551947712898254,2.6139585971832275,-0.24601180851459503,0.9508097767829895,201.8299560546875,192.07199096679688,177.23458862304688
3,0.036451196763664484,-0.4928792715072632,2.605996608734131,-0.2710009515285492,1.0133442878723145,199.88088989257812,191.97958374023438,177.92498779296875
4,0.02967074327170849,-0.5472329258918762,2.5994091033935547,-0.29871222376823425,1.0951156616210938,197.61239624023438,191.83795166015625,178.7835693359375
5,0.03071275306865573,-0.5872398018836975,2.597146987915039,-0.32567280530929565,1.1928982734680176,195.3416290283203,191.5919647216797,179.8224334716797
6,0.031004972755908966,-0.6256052851676941,2.604011297225952,-0.33145010471343994,1.2958338260650635,193.25392150878906,191.28663635253906,181.01571655273438
7,0.030876129865646362,-0.674462080001831,2.6190426349639893,-0.31387120485305786,1.4080730676651,191.36404418945312,190.94357299804688,182.32203674316406
8,0.03065380733460188,-0.742348849773407,2.639878749847412,-0.26787111163139343,1.5231026411056519,189.70416259765625,190.53314208984375,183.669677734375
9,0.03085417067632079,-0.8272480964660645,2.670191526412964,-0.19069743156433105,1.6432809829711914,188.24957275390625,190.15989685058594,184.96083068847656
10,0.02963796630501747,-0.8293387293815613,2.708651065826416,-0.09302523732185364,1.7591289281845093,187.00570678710938,189.82196044921875,186.09762573242188
11,0.03020899510011077,-0.7712211608886719,2.7495877742767334,-0.007574113551527262,1.8363484144210815,185.9764404296875,189.56138610839844,187.01580810546875
12,0.030205831862986088,-0.7335577607154846,2.7890772819519043,0.05781548097729683,1.868281364440918,185.10394287109375,189.4422149658203,187.71954345703125
13,0.031091524753719568,-0.7293206453323364,2.8253448009490967,0.10275648534297943,1.858825445175171,184.3656005859375,189.49476623535156,188.20428466796875
14,0.029654898215085268,-0.7553435564041138,2.8604543209075928,0.12874823808670044,1.8125337362289429,183.75936889648438,189.64613342285156,188.45848083496094
15,0.029741500038653612,-0.8023686408996582,2.8961069583892822,0.13541904091835022,1.7352436780929565,183.26524353027344,189.87693786621094,188.4519500732422
16,0.029686023015528917,-0.8522449135780334,2.931001901626587,0.12031026929616928,1.6382960081100464,182.82643127441406,190.0721435546875,188.19949340820312
17,0.0293487966991961,-0.8790786862373352,2.959743022918701,0.08125758171081543,1.5345396995544434,182.36476135253906,190.02914428710938,187.69140625
18,0.029467101208865643,-0.8597718477249146,2.9817402362823486,0.025941375643014908,1.451026201248169,181.91531372070312,189.5772247314453,186.95040893554688
19,0.02975596720352769,-0.8387800455093384,2.9984939098358154,-0.027974816039204597,1.409281611442566,181.4507293701172,188.82785034179688,186.04014587402344
20,0.029108398593962193,-0.8412809371948242,3.0098018646240234,-0.07612631469964981,1.408555507659912,180.9452667236328,187.94610595703125,185.01953125
21,0.029043075162917376,-0.8708415627479553,3.021763801574707,-0.11350300163030624,1.4487286806106567,180.40951538085938,186.88800048828125,183.94723510742188
22,0.029633490834385157,-0.9085634350776672,3.03898549079895,-0.13445065915584564,1.5204217433929443,179.92575073242188,185.74635314941406,182.84100341796875
23,0.02887294627726078,-0.9333534836769104,3.0620245933532715,-0.13277320563793182,1.6047184467315674,179.5181884765625,184.54660034179688,181.68206787109375
24,0.029167552944272757,-0.9240013360977173,3.090555429458618,-0.11165103316307068,1.6795728206634521,179.21255493164062,183.34185791015625,180.4704132080078
25,0.02967000612989068,-0.90299391746521,3.116091012954712,-0.08376990258693695,1.715658187866211,179.03265380859375,182.27166748046875,179.22592163085938
26,0.02946791797876358,-0.9085993766784668,3.1385433673858643,-0.057533811777830124,1.7094112634658813,178.90609741210938,181.38922119140625,177.96792602539062
27,0.0308389188721776,-0.9447863101959229,3.161219358444214,-0.03593013435602188,1.6616854667663574,178.79917907714844,180.76226806640625,176.66848754882812
28,0.029865575954318047,-0.9778952598571777,3.1792171001434326,-0.01954624429345131,1.5838747024536133,178.7412872314453,180.3345947265625,175.31309509277344
29,0.029040054883807898,-0.9643672704696655,3.1890251636505127,-0.006923461798578501,1.5092979669570923,178.75364685058594,179.93426513671875,173.85433959960938
30,0.028988479170948267,-0.942230224609375,3.19439697265625,0.001954680308699608,1.4685699939727783,178.77029418945312,179.4916534423828,172.36016845703125
31,0.02880037808790803,-0.9441825747489929,3.19684100151062,0.009226861409842968,1.4674636125564575,178.78062438964844,179.0194091796875,170.88485717773438
32,0.028725546784698963,-0.9667910933494568,3.1973588466644287,0.015972642228007317,1.4994546175003052,178.79095458984375,178.52317810058594,169.43234252929688
33,0.029403965920209885,-0.9902977347373962,3.1943671703338623,0.01953970454633236,1.5578973293304443,178.81373596191406,178.0840301513672,168.01168823242188
34,0.029114937409758568,-0.977702796459198,3.184981346130371,0.01601162925362587,1.6160346269607544,178.87599182128906,177.7996826171875,166.62744140625
35,0.029221133794635534,-0.964491605758667,3.1740386486053467,0.00597118865698576,1.6411138772964478,178.95765686035156,177.76004028320312,165.31446838378906
36,0.02856921311467886,-0.9731569290161133,3.1650490760803223,-0.005719942040741444,1.6285464763641357,179.0424041748047,177.98406982421875,164.12413024902344
37,0.029620847664773464,-0.991362452507019,3.1576340198516846,-0.015616041608154774,1.5862637758255005,179.15115356445312,178.395263671875,163.10020446777344
38,0.029136761091649532,-0.9836926460266113,3.151191234588623,-0.01671067625284195,1.5365042686462402,179.30686950683594,178.94842529296875,162.29762268066406
39,0.028823940083384514,-0.9743435382843018,3.146430253982544,-0.005506007932126522,1.5148463249206543,179.4996795654297,179.48965454101562,161.7410125732422
40,0.029554863926023245,-0.9823264479637146,3.1428046226501465,0.014528647065162659,1.5267754793167114,179.69094848632812,179.9269561767578,161.37628173828125
41,0.0293775862082839,-0.9906113147735596,3.1395795345306396,0.03739853948354721,1.5650867223739624,179.87216186523438,180.22732543945312,161.19668579101562
42,0.028989683836698532,-0.9826138615608215,3.137446403503418,0.04969830811023712,1.599570631980896,180.02175903320312,180.42454528808594,161.1775360107422
43,0.02838928485289216,-0.976788341999054,3.1355702877044678,0.05012524127960205,1.6142688989639282,180.09779357910156,180.57762145996094,161.25559997558594
44,0.02930731000378728,-0.9826640486717224,3.1338725090026855,0.04159195348620415,1.6040180921554565,180.09515380859375,180.677734375,161.4093017578125
45,0.029095754027366638,-0.9920541644096375,3.1334164142608643,0.0253539327532053,1.574607491493225,180.0287322998047,180.7217254638672,161.65992736816406
46,0.029010429978370667,-0.9886965751647949,3.1338818073272705,0.005340403877198696,1.5435200929641724,179.95018005371094,180.6475830078125,162.0390625
47,0.028565627057105303,-0.9845203161239624,3.1346278190612793,-0.007043264806270599,1.534856915473938,179.87818908691406,180.45567321777344,162.5205078125
48,0.029510765336453915,-0.992840588092804,3.136775493621826,-0.008981537073850632,1.5540865659713745,179.8245849609375,180.15679931640625,163.09600830078125
49,0.029456818010658026,-0.9955518245697021,3.139338493347168,-0.0017115459777414799,1.5865459442138672,179.7928009033203,179.8141632080078,163.7506561279297
50,0.028719241730868816,-0.9900475144386292,3.1435389518737793,0.006233823020011187,1.602692723274231,179.78236389160156,179.53976440429688,164.44122314453125
51,0.028786364942789078,-0.9937896132469177,3.1487038135528564,0.010405246168375015,1.5931241512298584,179.77334594726562,179.39773559570312,165.10299682617188
52,0.029161978978663683,-0.9988917708396912,3.1531729698181152,0.00936867669224739,1.5650488138198853,179.7624053955078,179.3624725341797,165.71438598632812
53,0.028760528191924095,-0.9934353232383728,3.1553795337677,0.005397194530814886,1.5431934595108032,179.75697326660156,179.37808227539062,166.2705535888672
54,0.028476541861891747,-0.9936334490776062,3.1561801433563232,0.003444763133302331,1.5441871881484985,179.75979614257812,179.40257263183594,166.76895141601562
55,0.028852415271103382,-0.9986532926559448,3.1553750038146973,0.0030694471206516027,1.5651358366012573,179.7689971923828,179.43978881835938,167.1895751953125
56,0.02859404683113098,-0.9957277178764343,3.1521756649017334,0.0012477292912080884,1.5880651473999023,179.7843017578125,179.521240234375,167.51031494140625
57,0.0291128340177238,-0.9943937063217163,3.1479523181915283,-0.004291866440325975,1.5932835340499878,179.803466796875,179.67747497558594,167.73785400390625
58,0.028948485851287842,-0.9980911016464233,3.143848180770874,-0.011506432667374611,1.5789520740509033,179.83343505859375,179.90115356445312,167.88272094726562
59,0.028872541151940823,-0.9967271089553833,3.1398894786834717,-0.014707696624100208,1.559705376625061,179.8832244873047,180.1504364013672,167.95831298828125
60,0.028413618914783,-0.9955638647079468,3.1365489959716797,-0.01133080292493105,1.5542107820510864,179.94723510742188,180.35220336914062,167.978759765625
61,0.028587757144123316,-0.998262882232666,3.134390354156494,-0.003579015377908945,1.564608097076416,180.016357421875,180.48533630371094,167.94979858398438
62,0.028986863791942596,-0.9972183108329773,3.133267402648926,0.004557736683636904,1.5821163654327393,180.0821075439453,180.54437255859375,167.8533935546875
63,0.02885195193812251,-0.9958966374397278,3.133279323577881,0.007013784255832434,1.5869438648223877,180.1263427734375,180.57252502441406,167.69810485839844
64,0.028663679026067257,-0.9984923601150513,3.1338884830474854,0.0029274262487888336,1.577394962310791,180.14231872558594,180.56520080566406,167.49473571777344
65,0.02871728828176856,-0.9980849623680115,3.135174036026001,-0.004171792417764664,1.5612629652023315,180.14292907714844,180.5094757080078,167.25389099121094
66,0.02846415201202035,-0.9972326755523682,3.1368420124053955,-0.008126665838062763,1.5577878952026367,180.13449096679688,180.38694763183594,167.0063934326172
67,0.029525076039135456,-0.9993439316749573,3.138827323913574,-0.007217198610305786,1.5675097703933716,180.1187286376953,180.2153778076172,166.76739501953125
