# 3.328609877240796,-0.5776930089058507,1.341890267117634,185.5511427644364,150.39218383891154,192.94284176429724
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.5445073843002319,0.18701722365100293,-0.5776930089058507,-0.2289060596772624,5.55114276443642,-29.60781616108845,26.69284176429725
1,-0.5590042471885681,-0.19209155241911802,0.5539246797561646,0.23356457153824373,-5.67333984375,29.077972412109375,-26.804840087890625
2,-0.5729612708091736,-0.19115432898466977,0.5311511158943176,0.2404586831715445,-5.76605224609375,28.56494140625,-26.907455444335938
3,-0.5856536030769348,-0.19523462454741392,0.5099212527275085,0.24324198166397615,-5.8809967041015625,28.051177978515625,-26.963470458984375
4,-0.5970895290374756,-0.19815692107146177,0.48983269929885864,0.24421425262955232,-5.9898223876953125,27.547256469726562,-27.036972045898438
5,-0.6086260080337524,-0.20193442503874692,0.4708549678325653,0.24641509453323884,-6.1094970703125,26.988006591796875,-27.1104736328125
6,-0.6210551857948303,-0.20443710486357602,0.4500423073768616,0.24603016773727937,-6.191162109375,26.374496459960938,-27.154617309570312
7,-0.6318321824073792,-0.20712813536589536,0.4326614737510681,0.24294824997452302,-6.2644500732421875,25.764739990234375,-27.226165771484375
8,-0.641598641872406,-0.2089973370260516,0.41607803106307983,0.2433888475087027,-6.3242340087890625,25.183792114257812,-27.251190185546875
9,-0.6511422395706177,-0.21348532835905942,0.4012158513069153,0.2428303519871573,-6.372589111328125,24.595230102539062,-27.266937255859375
10,-0.6603121161460876,-0.22009309927885923,0.3876146376132965,0.24008675018814607,-6.384521484375,23.965118408203125,-27.299636840820312
11,-0.6677878499031067,-0.22404512564604673,0.3754231631755829,0.24095220963028474,-6.39971923828125,23.432174682617188,-27.303497314453125
12,-0.6759135127067566,-0.2290476242727557,0.36322522163391113,0.238970355191503,-6.39617919921875,22.865005493164062,-27.309402465820312
13,-0.6843991279602051,-0.23255905310576352,0.34837806224823,0.237169818082128,-6.3898468017578125,22.29412841796875,-27.28826904296875
14,-0.692091166973114,-0.2363985459036151,0.3374998867511749,0.22952313820389314,-6.3639984130859375,21.7265625,-27.27117919921875
15,-0.700296938419342,-0.24022730986540708,0.3253466486930847,0.22104986111191316,-6.326934814453125,21.1856689453125,-27.219955444335938
16,-0.7089177966117859,-0.2445026318258563,0.31011298298835754,0.21368236938980623,-6.27374267578125,20.63653564453125,-27.106781005859375
17,-0.7157881855964661,-0.24691781203215513,0.30006834864616394,0.20893640915421052,-6.1948394775390625,20.102874755859375,-27.054489135742188
18,-0.7236971259117126,-0.24843081633513364,0.28806325793266296,0.20145686069992585,-6.103668212890625,19.528656005859375,-26.946075439453125
19,-0.7308840155601501,-0.2505260388082782,0.27804937958717346,0.19351799885300203,-5.9993133544921875,18.982635498046875,-26.841094970703125
20,-0.7380383610725403,-0.25223049323027524,0.26817816495895386,0.18501658836868806,-5.8772430419921875,18.4315185546875,-26.740020751953125
21,-0.7451209425926208,-0.2533546368307391,0.25758418440818787,0.1785065690663199,-5.7462615966796875,17.898529052734375,-26.57708740234375
22,-0.7516161799430847,-0.2530170361227313,0.2493850588798523,0.17226202885178132,-5.603668212890625,17.369781494140625,-26.43389892578125
23,-0.7577357888221741,-0.25304207007353696,0.2407253384590149,0.16765721241501375,-5.4627838134765625,16.850967407226562,-26.27716064453125
24,-0.7641509175300598,-0.25412091414397153,0.23398281633853912,0.1594095985081534,-5.3144683837890625,16.352767944335938,-26.107452392578125
25,-0.7708460092544556,-0.25369533698027524,0.22629711031913757,0.15252371231583162,-5.162994384765625,15.801513671875,-25.931594848632812
26,-0.7775230407714844,-0.25189336935942563,0.21788810193538666,0.1476244489338736,-5.0051727294921875,15.263259887695312,-25.74395751953125
27,-0.7846426367759705,-0.2510970513052264,0.20943515002727509,0.14030392567184968,-4.83465576171875,14.712615966796875,-25.535171508789062
