# 3.646602998452444,-0.7290750938969708,1.5284545855839855,195.37324384306643,178.8225660455657,137.5601501021571
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.33776116371154785,0.5050103448626511,-0.7290750938969708,-0.042341741210911055,15.37324384306644,-1.1774339544343029,-28.6898498978429
1,-0.3467043936252594,-0.48691353003447446,0.7241578698158264,0.04225953022507234,-15.41558837890625,0.8301239013671875,28.511154174804688
2,-0.35970667004585266,-0.47091874281828794,0.7083291411399841,0.04049404064682527,-15.40576171875,0.4226226806640625,28.355743408203125
3,-0.3788242042064667,-0.44297870795195493,0.6913083791732788,0.0430923263218741,-15.278549194335938,0.0557403564453125,28.124847412109375
4,-0.39110350608825684,-0.43211969534819517,0.6710395812988281,0.04538448254135652,-15.167449951171875,-0.108917236328125,27.879501342773438
5,-0.4080771505832672,-0.4129489342397967,0.6533224582672119,0.044398383298192456,-15.031768798828125,-0.405670166015625,27.669921875
6,-0.44377294182777405,-0.39445671240752134,0.6267009377479553,0.04719944397476716,-14.898651123046875,-0.7404022216796875,27.403793334960938
7,-0.45034050941467285,-0.3607464710897723,0.5672672390937805,0.05347617069748445,-14.36767578125,-0.9486236572265625,27.092453002929688
8,-0.4562568664550781,-0.35004243056242856,0.5677715539932251,0.0493486682560782,-14.450729370117188,-1.2025299072265625,26.6734619140625
9,-0.46247273683547974,-0.33728703658049497,0.5613933205604553,0.04771955410507722,-14.610610961914062,-1.4481048583984375,26.29437255859375
10,-0.46919286251068115,-0.326089469594411,0.5525627136230469,0.04687960545090242,-14.763778686523438,-1.645965576171875,25.924270629882812
11,-0.47889333963394165,-0.3140355030721942,0.5380103588104248,0.04099769989517732,-14.933135986328125,-1.910919189453125,25.628143310546875
12,-0.4898510277271271,-0.3011136929220477,0.5198164582252502,0.04140336910751863,-15.102371215820312,-2.0882568359375,25.286453247070312
13,-0.5001399517059326,-0.29115971724455747,0.5056321620941162,0.041498974957738355,-15.255630493164062,-2.255462646484375,24.929595947265625
14,-0.5155553817749023,-0.2793880383199969,0.4826778471469879,0.035171345868382886,-15.403366088867188,-2.4404449462890625,24.518524169921875
15,-0.5334608554840088,-0.2652719895071307,0.45554235577583313,0.03404910961655183,-15.527984619140625,-2.550689697265625,24.239852905273438
16,-0.5508002638816833,-0.25660952727263364,0.43096989393234253,0.026224092641149,-15.607772827148438,-2.706573486328125,23.803863525390625
17,-0.5699998140335083,-0.2450369278616229,0.4044201076030731,0.023782209553990796,-15.635650634765625,-2.744903564453125,23.39306640625
18,-0.5912685394287109,-0.23610052267973813,0.37737002968788147,0.012920931973729566,-15.647552490234375,-2.7935943603515625,22.9346923828125
19,-0.6150989532470703,-0.2220724503225604,0.34869009256362915,0.006485656895909742,-15.613113403320312,-2.8758697509765625,22.479171752929688
20,-0.6423544883728027,-0.21158107916777524,0.3132495582103729,0.0018715421345572025,-15.551925659179688,-2.9745025634765625,22.087631225585938
21,-0.666409432888031,-0.20436867873137388,0.28284594416618347,-0.007332607111658618,-15.427169799804688,-3.0067291259765625,21.610122680664062
22,-0.6921461820602417,-0.19263204733794126,0.2513262927532196,-0.00856880744430022,-15.199264526367188,-3.00775146484375,21.140365600585938
23,-0.7176614999771118,-0.18336376349394712,0.22060182690620422,-0.012033387026514575,-14.893310546875,-3.072540283203125,20.616729736328125
24,-0.7425471544265747,-0.17133030096953306,0.1913835108280182,-0.014524026713099047,-14.581710815429688,-3.0669097900390625,20.108444213867188
25,-0.7679794430732727,-0.1616786400503436,0.15892432630062103,-0.014419480166163012,-14.230422973632812,-3.0011444091796875,19.656845092773438
26,-0.7922866940498352,-0.14785989920561704,0.13061340153217316,-0.01483563979598479,-13.8179931640625,-2.8365936279296875,19.14306640625
