# 2.895621230672753,-0.5741914488373816,2.272478874564902,159.29291795779454,158.4153374208486,194.52716686459553
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.4975031018257141,-0.2459714229170401,-0.5741914488373816,0.7016825477700055,-20.707082042205453,-21.584662579151395,28.277166864595515
1,-0.5017400979995728,0.23838511307770816,0.5758791565895081,-0.6947423656794687,20.8155517578125,21.203933715820312,-28.432098388671875
2,-0.505313515663147,0.2311269362741193,0.5758995413780212,-0.6892344196650644,20.89068603515625,20.800445556640625,-28.565109252929688
3,-0.5083524584770203,0.22445026238495913,0.5729057788848877,-0.6843876083705087,20.947402954101562,20.474456787109375,-28.7142333984375
4,-0.5113123655319214,0.21987119515473452,0.5715925693511963,-0.6778358658167978,20.999786376953125,20.16815185546875,-28.861251831054688
5,-0.5145978331565857,0.21276989777619448,0.5716174244880676,-0.6703793247553964,21.056655883789062,19.85504150390625,-29.006210327148438
6,-0.5172784328460693,0.2070638259225568,0.5694698095321655,-0.6652692993495126,21.098052978515625,19.56488037109375,-29.153411865234375
7,-0.5201097726821899,0.20155182679230776,0.5689472556114197,-0.6589421470973154,21.1385498046875,19.268096923828125,-29.277679443359375
8,-0.5230801701545715,0.19817510445649233,0.5672584772109985,-0.6510009010646005,21.166152954101562,18.965087890625,-29.40673828125
9,-0.5261427760124207,0.19316783745820132,0.5658835768699646,-0.643652125200953,21.186798095703125,18.63336181640625,-29.557632446289062
10,-0.5289559960365295,0.19017663796479312,0.5650119781494141,-0.6354257305476327,21.20758056640625,18.340560913085938,-29.698654174804688
11,-0.5326328873634338,0.18694248993928042,0.5626262426376343,-0.6231562336299081,21.213150024414062,18.022933959960938,-29.82574462890625
12,-0.535194456577301,0.18263021309907046,0.5590744018554688,-0.6162380417201181,21.215591430664062,17.762374877929688,-29.948013305664062
13,-0.537598729133606,0.18034210999543276,0.554742157459259,-0.6099671562525888,21.206939697265625,17.521652221679688,-30.069915771484375
14,-0.5405048727989197,0.17772761185700503,0.5520811080932617,-0.6011323173854013,21.205276489257812,17.2354736328125,-30.176254272460938
15,-0.5437316298484802,0.17421928246552554,0.5484844446182251,-0.5913860042903085,21.192520141601562,16.994033813476562,-30.279861450195312
16,-0.5470994710922241,0.17246499856049624,0.5451205372810364,-0.5806690891596933,21.185638427734375,16.721847534179688,-30.359603881835938
17,-0.5496659278869629,0.16938105423981753,0.5410667657852173,-0.5737883289668222,21.185455322265625,16.48187255859375,-30.475814819335938
18,-0.5527006983757019,0.1691938956552228,0.5374708771705627,-0.5642132004115243,21.184646606445312,16.226806640625,-30.57525634765625
19,-0.5567347407341003,0.16550770600373355,0.5317476987838745,-0.5533296306941171,21.1693115234375,15.94342041015625,-30.690658569335938
20,-0.5598489046096802,0.16302266915375796,0.5281005501747131,-0.544394656023707,21.161514282226562,15.691360473632812,-30.787429809570312
21,-0.5630436539649963,0.16105595429474917,0.5226013660430908,-0.5354234417292734,21.156173706054688,15.459121704101562,-30.883316040039062
22,-0.5668579339981079,0.1589094718270978,0.5166637301445007,-0.5256761749598642,21.147323608398438,15.180618286132812,-30.951568603515625
23,-0.5703730583190918,0.157869966822215,0.5105203986167908,-0.5162510116908212,21.134140014648438,14.942169189453125,-31.036727905273438
24,-0.5745815634727478,0.15724984009797183,0.5053463578224182,-0.5032483776423593,21.114654541015625,14.694931030273438,-31.105087280273438
25,-0.5782974362373352,0.15293804009492007,0.4991610050201416,-0.49382273753615813,21.098342895507812,14.455429077148438,-31.12799072265625
26,-0.5822933316230774,0.1492332537942609,0.4907675087451935,-0.4856116016719003,21.0809326171875,14.1800537109375,-31.208145141601562
27,-0.5861902832984924,0.1467646678262433,0.482098251581192,-0.4776596268031259,21.04669189453125,13.935165405273438,-31.27203369140625
28,-0.5908817648887634,0.14318695862824526,0.47507381439208984,-0.4652249058100839,21.016387939453125,13.671035766601562,-31.31671142578125
29,-0.5955226421356201,0.14219084580475894,0.46764707565307617,-0.45355813106032805,20.98291015625,13.395599365234375,-31.398162841796875
30,-0.6001683473587036,0.13979259331757632,0.4592073857784271,-0.44295470317336516,20.955047607421875,13.146102905273438,-31.455047607421875
31,-0.605337381362915,0.13740006287629214,0.4491315484046936,-0.43223993380996184,20.913131713867188,12.904342651367188,-31.491104125976562
32,-0.6103594303131104,0.13712731202179995,0.4393945634365082,-0.42053083976241545,20.881912231445312,12.644515991210938,-31.518356323242188
33,-0.6153960824012756,0.13664928277070132,0.4310406446456909,-0.40880243380996184,20.841537475585938,12.395492553710938,-31.53680419921875
