# 3.452481652270996,-0.37885043755379155,1.1044461643571737,197.4882910298688,208.02999950826296,192.5106732127024
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.44375795125961304,0.3108889986812031,-0.37885043755379155,-0.46635016243772287,17.48829102986881,28.029999508262975,26.260673212702372
1,-0.445592999458313,-0.3157139698690692,0.3738522529602051,0.46815581718948884,-17.405380249023438,-27.86639404296875,-26.276412963867188
2,-0.44783133268356323,-0.32318481604521665,0.36764609813690186,0.4701417247441153,-17.339248657226562,-27.689895629882812,-26.265518188476562
3,-0.4506465792655945,-0.33467158476775083,0.3610903024673462,0.46974106232193513,-17.264480590820312,-27.44451904296875,-26.273910522460938
4,-0.45318132638931274,-0.3454061428732196,0.3552359640598297,0.46774061123398347,-17.187728881835938,-27.21685791015625,-26.292831420898438
5,-0.4552055597305298,-0.34973463217680845,0.34634169936180115,0.47054727474716707,-17.102371215820312,-27.047088623046875,-26.307510375976562
6,-0.45683854818344116,-0.3562765995687762,0.3434629738330841,0.4669746915486197,-17.017776489257812,-26.862808227539062,-26.404434204101562
7,-0.459197461605072,-0.36456522147124204,0.33512434363365173,0.46810539166000886,-16.923049926757812,-26.69720458984375,-26.425384521484375
8,-0.4611847400665283,-0.37207159201567563,0.3316516578197479,0.46119125286606355,-16.809066772460938,-26.545059204101562,-26.49298095703125
9,-0.46298661828041077,-0.3763428608602801,0.3267669081687927,0.4563473025944571,-16.681594848632812,-26.3302001953125,-26.52923583984375
10,-0.4649968147277832,-0.38049992720549497,0.31749212741851807,0.4581272164967398,-16.554107666015625,-26.125091552734375,-26.531143188476562
11,-0.46757772564888,-0.38573059241240415,0.31161513924598694,0.4557040492680411,-16.470550537109375,-25.95660400390625,-26.531570434570312
12,-0.4702320694923401,-0.39143499533598813,0.30303728580474854,0.455007747807775,-16.40814208984375,-25.5687255859375,-26.540328979492188
13,-0.4717673361301422,-0.3863624016470233,0.29545995593070984,0.45173056522873445,-16.33282470703125,-25.392364501953125,-26.498458862304688
14,-0.47383496165275574,-0.38939079443877134,0.2897785007953644,0.44727380672958894,-16.218307495117188,-25.148483276367188,-26.549575805664062
15,-0.4764905273914337,-0.39029463927214536,0.2779020369052887,0.4486205140736441,-16.092193603515625,-24.87774658203125,-26.475021362304688
16,-0.48032161593437195,-0.3972152153677264,0.26795700192451477,0.4414652148869376,-15.998748779296875,-24.596725463867188,-26.443756103515625
17,-0.48448309302330017,-0.4046133438772479,0.26236680150032043,0.43022485176590486,-15.904251098632812,-24.283493041992188,-26.455215454101562
18,-0.4884677231311798,-0.4052072445577899,0.25721925497055054,0.41958077351120515,-15.79302978515625,-23.99267578125,-26.461715698242188
19,-0.4943300187587738,-0.4145008007711688,0.2488698661327362,0.40681834618118806,-15.6893310546875,-23.724151611328125,-26.480224609375
20,-0.5001345872879028,-0.4182098786062518,0.24103078246116638,0.3960305015232901,-15.620376586914062,-23.346710205078125,-26.47686767578125
21,-0.5012551546096802,-0.4116016308492938,0.22810959815979004,0.3987272540715079,-15.542633056640625,-23.326568603515625,-26.493988037109375
22,-0.5088855624198914,-0.4153104702657977,0.22304099798202515,0.38090188900497957,-15.47003173828125,-22.951324462890625,-26.499893188476562
23,-0.5153142213821411,-0.4140721241659442,0.21634945273399353,0.36649234692123933,-15.406463623046875,-22.653213500976562,-26.501739501953125
24,-0.524844765663147,-0.4232006947225848,0.20354922115802765,0.35248012939957185,-15.32720947265625,-22.251296997070312,-26.493698120117188
25,-0.5318728089332581,-0.425903169316701,0.18813784420490265,0.3442378799107413,-15.267303466796875,-21.993927001953125,-26.463287353515625
26,-0.5398826599121094,-0.42795046965544614,0.1728372573852539,0.33570928970840974,-15.184646606445312,-21.675277709960938,-26.410720825195312
27,-0.5505985617637634,-0.4303270260519305,0.16177965700626373,0.3199567357685904,-15.077484130859375,-21.249893188476562,-26.370269775390625
28,-0.562247633934021,-0.43155368964140806,0.15424641966819763,0.2993127862599234,-15.015945434570312,-20.820083618164062,-26.350082397460938
29,-0.5723874568939209,-0.43565520445769224,0.13702881336212158,0.28929086128738923,-14.952468872070312,-20.48577880859375,-26.334793090820312
30,-0.585905909538269,-0.43734916846220884,0.12982146441936493,0.2665453712132315,-14.853073120117188,-20.049667358398438,-26.370895385742188
31,-0.6031961441040039,-0.4359537045187274,0.11965245753526688,0.23670752445725007,-14.792526245117188,-19.590850830078125,-26.342788696289062
32,-0.6153864860534668,-0.4349177757925311,0.10009296238422394,0.2243752042439322,-14.7078857421875,-19.290115356445312,-26.261383056640625
