# 2.4052078844742013,0.13637610169734016,2.346579998647263,169.76077010848803,199.38218262114393,192.6974499046519
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.44012245535850525,-0.7363847691155917,0.13637610169734016,0.7757836718523665,-10.239229891511979,19.382182621143933,26.44744990465191
1,-0.44787654280662537,0.7374910434060773,-0.12554283440113068,-0.7576297958705087,10.246536254882812,-19.44647216796875,-26.40264892578125
2,-0.45741650462150574,0.7358950694375714,-0.11164089292287827,-0.7392310341212411,10.226531982421875,-19.5704345703125,-26.358230590820312
3,-0.46567127108573914,0.7367478926950177,-0.10061691701412201,-0.7226463993403573,10.2515869140625,-19.603958129882812,-26.294052124023438
4,-0.474548876285553,0.7360750754647931,-0.08982744812965393,-0.7056509693476816,10.23895263671875,-19.621124267578125,-26.258407592773438
5,-0.4843943119049072,0.7338296492868146,-0.07843802124261856,-0.6884171207759042,10.230087280273438,-19.721542358398438,-26.145339965820312
6,-0.49460145831108093,0.7356461604409894,-0.06713815778493881,-0.6702565391871591,10.196090698242188,-19.781539916992188,-26.08673095703125
7,-0.5087284445762634,0.7335557063394269,-0.05242305248975754,-0.6469771107051034,10.176025390625,-19.937774658203125,-26.02056884765625
8,-0.5224434733390808,0.7332927306466779,-0.039966121315956116,-0.6243783672663827,10.14825439453125,-20.04608154296875,-25.9588623046875
9,-0.5400583148002625,0.7300364096933087,-0.0233753714710474,-0.5964991291377206,10.099075317382812,-20.224334716796875,-25.885833740234375
10,-0.5558821558952332,0.727532299357005,-0.007935555651783943,-0.5718566616389413,10.070602416992188,-20.371536254882812,-25.820724487304688
11,-0.5695247650146484,0.726349027948924,0.004154692403972149,-0.5501360138270517,10.017227172851562,-20.424240112304688,-25.725006103515625
12,-0.5821694731712341,0.7249886115365705,0.015436430461704731,-0.5292464931819101,9.956222534179688,-20.461807250976562,-25.6688232421875
13,-0.5966644883155823,0.7222866137796125,0.02922201156616211,-0.5062865455958505,9.9046630859375,-20.52923583984375,-25.581649780273438
14,-0.6131970286369324,0.7193960269265851,0.0442923940718174,-0.47905675967666106,9.83575439453125,-20.623443603515625,-25.515701293945312
15,-0.627437174320221,0.715625675516673,0.05690392851829529,-0.45509736140700774,9.770050048828125,-20.688323974609375,-25.43218994140625
16,-0.6398502588272095,0.7122167666726789,0.06906381994485855,-0.4337295730921884,9.691696166992188,-20.733245849609375,-25.360015869140625
17,-0.6529170274734497,0.7059899886422834,0.0818512886762619,-0.4104739864680429,9.595657348632812,-20.797042846679688,-25.27215576171875
18,-0.6635323166847229,0.7003711779885968,0.09229404479265213,-0.39079730113479094,9.4927978515625,-20.84149169921875,-25.220977783203125
19,-0.6739240288734436,0.694448860483714,0.10299240797758102,-0.3705295761439462,9.382965087890625,-20.770034790039062,-25.1612548828125
20,-0.6819042563438416,0.6881171782785138,0.11108800023794174,-0.35324172576400237,9.2601318359375,-20.737762451171875,-25.109771728515625
21,-0.6893778443336487,0.683549316721507,0.11803895980119705,-0.3362749060008188,9.126708984375,-20.675765991210938,-25.049072265625
22,-0.696487307548523,0.6772390921884259,0.12472027540206909,-0.31951694091292815,8.980484008789062,-20.618118286132812,-24.96624755859375
23,-0.702771782875061,0.6711198409372052,0.12945260107517242,-0.30384330352279143,8.820770263671875,-20.547622680664062,-24.926467895507812
24,-0.7082638740539551,0.665365608530589,0.13450542092323303,-0.28955332835647063,8.676300048828125,-20.452682495117188,-24.883026123046875
