# 2.421129870548579,0.04317161611583287,1.8841811194513238,167.9448061080276,207.60588451174675,195.7132409838657
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.6509863138198853,-0.7204627830412141,0.04317161611583287,0.31338479265642727,-12.055193891972422,27.605884511746744,29.46324098386568
1,-0.6608261466026306,0.7171718200021466,-0.03333070129156113,-0.2937522371623178,11.896408081054688,-27.531005859375,-29.3231201171875
2,-0.6693412661552429,0.7113465388589582,-0.028013043105602264,-0.27372018893691497,11.7359619140625,-27.452407836914062,-29.212615966796875
3,-0.6771358251571655,0.709510477381297,-0.019765328615903854,-0.25568775733443694,11.60302734375,-27.3880615234375,-29.086929321289062
4,-0.6832761168479919,0.7060364802652082,-0.014225635677576065,-0.24055509170028166,11.459503173828125,-27.253097534179688,-28.962142944335938
5,-0.691068172454834,0.7008358557992658,-0.0069803884252905846,-0.2219429453227182,11.277542114257812,-27.169815063476562,-28.836105346679688
6,-0.6968095302581787,0.6956564505868634,-0.0035616944078356028,-0.2071351250025888,11.09765625,-27.033065795898438,-28.685211181640625
7,-0.7015941143035889,0.6894058306985578,-0.001736748032271862,-0.19407562812301116,10.918594360351562,-26.906112670898438,-28.547698974609375
8,-0.7059257626533508,0.6851097663217267,0.00023788749240338802,-0.18247251113387541,10.780242919921875,-26.761260986328125,-28.404388427734375
9,-0.710253894329071,0.6794509013467511,0.002520188922062516,-0.16872350772353606,10.626617431640625,-26.628692626953125,-28.26361083984375
10,-0.7142941951751709,0.6742939074807843,0.0009253277676180005,-0.15843836863967375,10.453231811523438,-26.486434936523438,-28.123138427734375
11,-0.7191002368927002,0.6652509291940412,-0.0017725107027217746,-0.14584426482650237,10.236373901367188,-26.32012939453125,-28.001327514648438
12,-0.7235060334205627,0.657391222315379,-0.005260034464299679,-0.13500957091781096,10.038909912109375,-26.151702880859375,-27.882553100585938
13,-0.7277113199234009,0.6505595763498029,-0.00712184002622962,-0.1259069879862924,9.861541748046875,-25.978195190429688,-27.736297607421875
14,-0.732863187789917,0.6408120711618146,-0.011603779159486294,-0.11356358130904631,9.631622314453125,-25.790695190429688,-27.60894775390625
15,-0.737578809261322,0.6326543410592755,-0.016865763813257217,-0.10244612296554045,9.433807373046875,-25.598617553710938,-27.463211059570312
16,-0.7423423528671265,0.6242980082803449,-0.02204897813498974,-0.09439818461867766,9.219207763671875,-25.376617431640625,-27.319900512695312
17,-0.746886670589447,0.6156114657693585,-0.02375045046210289,-0.08283214171859221,9.001129150390625,-25.14404296875,-27.16180419921875
18,-0.7509737610816956,0.608668716745921,-0.02771618962287903,-0.07648245891066985,8.810379028320312,-24.906585693359375,-27.006439208984375
19,-0.7557551860809326,0.5997332652383527,-0.034644994884729385,-0.06697766383620696,8.599700927734375,-24.672943115234375,-26.866500854492188
20,-0.7599021196365356,0.5920936187082013,-0.04109237343072891,-0.05843417247268157,8.401763916015625,-24.468841552734375,-26.717132568359375
21,-0.764321506023407,0.5847674926095685,-0.04543772339820862,-0.04950038989516692,8.235153198242188,-24.235504150390625,-26.56439208984375
22,-0.7680157423019409,0.5801180918985089,-0.05065876245498657,-0.04237906535598235,8.09442138671875,-23.98382568359375,-26.402801513671875
23,-0.7720272541046143,0.5712596495919904,-0.054691851139068604,-0.036218686899866626,7.8928375244140625,-23.728302001953125,-26.238479614257812
24,-0.7762686610221863,0.5607508738809308,-0.059613823890686035,-0.03053371509047942,7.6688385009765625,-23.498779296875,-26.07623291015625
25,-0.7803320288658142,0.5530883391671857,-0.06247033178806305,-0.02222101291152434,7.4881134033203125,-23.2017822265625,-25.899795532226562
26,-0.7832444906234741,0.5464834292703351,-0.06454795598983765,-0.018610163531031176,7.3009796142578125,-22.96014404296875,-25.740570068359375
27,-0.7866740226745605,0.5379635413461408,-0.06519120931625366,-0.012661739191736743,7.0933837890625,-22.708663940429688,-25.57513427734375
28,-0.7889477610588074,0.5325473864846906,-0.06565164029598236,-0.010758086046900317,6.91748046875,-22.436508178710938,-25.43914794921875
29,-0.7920263409614563,0.5251418669992169,-0.06760381162166595,-0.008276983103479907,6.7348175048828125,-22.14556884765625,-25.2755126953125
