# 3.923665963430107,-0.3808930836510013,0.7334375556712064,201.06480432155172,203.76876520559048,173.16289634650917
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.28212612867355347,0.7820733098403139,-0.3808930836510013,-0.8373587711236902,21.06480432155172,23.768765205590483,6.9128963465091715
1,-0.2826726734638214,-0.7879732529348651,0.3685753643512726,0.8303164998677115,-20.895294189453125,-23.674285888671875,-7.2412109375
2,-0.2915782332420349,-0.7837923447317401,0.3823101818561554,0.8275690833714346,-20.678237915039062,-23.589385986328125,-7.815277099609375
3,-0.29991433024406433,-0.7875705639547625,0.39592787623405457,0.8216939727452139,-20.542037963867188,-23.578231811523438,-8.3304443359375
4,-0.30690470337867737,-0.778367129964284,0.400223970413208,0.8134575049069266,-20.204315185546875,-23.48583984375,-8.885757446289062
5,-0.31605517864227295,-0.7847071568197528,0.41319599747657776,0.8090096274998526,-20.097915649414062,-23.525543212890625,-9.453460693359375
6,-0.32947465777397156,-0.7794772068685809,0.4318641722202301,0.8013812462475638,-19.830032348632812,-23.413589477539062,-10.002365112304688
7,-0.3484809100627899,-0.778878776235036,0.4616031050682068,0.8013234893467764,-19.647308349609375,-23.338272094726562,-10.705429077148438
8,-0.366332083940506,-0.7747078816122333,0.48558348417282104,0.8011425892498831,-19.494094848632812,-23.452285766601562,-11.277206420898438
9,-0.38953572511672974,-0.7775216976827899,0.5291865468025208,0.7949342290547232,-19.474014282226562,-23.430252075195312,-11.924057006835938
10,-0.39546018838882446,-0.7603994290060321,0.5408694744110107,0.7908905903485159,-19.26275634765625,-23.416534423828125,-12.383895874023438
11,-0.39703142642974854,-0.7602189461416522,0.5376161932945251,0.7882519523289542,-19.17919921875,-23.524749755859375,-12.692138671875
12,-0.39859578013420105,-0.7623096386617938,0.5309298634529114,0.7853307286885123,-19.0511474609375,-23.502593994140625,-13.015731811523438
13,-0.39987000823020935,-0.7591918389028827,0.5316261649131775,0.7830148498204093,-18.950225830078125,-23.450714111328125,-13.338409423828125
14,-0.4010251462459564,-0.7683628479666034,0.542915403842926,0.7818362275746207,-19.026931762695312,-23.395904541015625,-13.632644653320312
15,-0.4017843008041382,-0.764699784917287,0.5485630035400391,0.7784829894688468,-19.000350952148438,-23.404693603515625,-13.912872314453125
16,-0.40283191204071045,-0.7638541142172137,0.5508725047111511,0.77374924818543,-18.965377807617188,-23.449615478515625,-14.148101806640625
17,-0.40398329496383667,-0.7675879875845233,0.5455894470214844,0.7700535813954215,-18.8671875,-23.42547607421875,-14.372390747070312
18,-0.40488946437835693,-0.7682295719808856,0.5474106669425964,0.7675604979184012,-18.798538208007812,-23.363876342773438,-14.63031005859375
19,-0.406789630651474,-0.7620695511526385,0.5302068591117859,0.7629731456425528,-18.740707397460938,-23.339141845703125,-14.801193237304688
20,-0.4067715108394623,-0.7697487751669208,0.5432414412498474,0.7649078528073172,-18.77789306640625,-23.360427856445312,-15.08984375
21,-0.4079570770263672,-0.7672873417562762,0.5357202291488647,0.7657500664379935,-18.726211547851562,-23.390090942382812,-15.291336059570312
22,-0.409423291683197,-0.7718158642477313,0.5272983908653259,0.7645942727711539,-18.621490478515625,-23.305374145507812,-15.511566162109375
23,-0.4102236330509186,-0.7652786652273456,0.5324306488037109,0.7631988088276724,-18.501251220703125,-23.314117431640625,-15.7396240234375
24,-0.4072640538215637,-0.762892333669118,0.5201616883277893,0.7616374055531363,-18.32806396484375,-23.19158935546875,-15.935714721679688
25,-0.4095193147659302,-0.7819839398092547,0.5422025918960571,0.7586335102703909,-18.56500244140625,-23.164947509765625,-16.197586059570312
26,-0.41214045882225037,-0.7716835419363299,0.5357649326324463,0.7588012377407889,-18.398117065429688,-23.004135131835938,-16.392730712890625
27,-0.41253191232681274,-0.7700315396017352,0.5208836793899536,0.7578121582653861,-18.205978393554688,-22.828170776367188,-16.598846435546875
28,-0.4098097085952759,-0.799431173009328,0.5387417674064636,0.757719830670629,-18.400543212890625,-22.619842529296875,-16.855850219726562
29,-0.4167924225330353,-0.7824543396658221,0.518974781036377,0.7588495771077017,-18.098373413085938,-22.45892333984375,-17.041152954101562
30,-0.41656479239463806,-0.7928591648763934,0.5294260382652283,0.7571962038662772,-17.971832275390625,-22.259796142578125,-17.334991455078125
31,-0.42024481296539307,-0.7865086476034442,0.5275075435638428,0.7521205703404288,-17.736557006835938,-21.985061645507812,-17.56396484375
32,-0.41929060220718384,-0.7867961804098407,0.5064855217933655,0.7527831951763968,-17.431686401367188,-21.694137573242188,-17.76654052734375
33,-0.41719886660575867,-0.8072651306814471,0.5408079624176025,0.7487484971669058,-17.648178100585938,-21.559356689453125,-18.057083129882812
34,-0.4260374903678894,-0.7960914055532733,0.5205066800117493,0.750922636189733,-17.395416259765625,-21.250473022460938,-18.24273681640625
35,-0.42819851636886597,-0.7995413223928729,0.5202996730804443,0.748402134576116,-17.190078735351562,-21.097915649414062,-18.48443603515625
36,-0.4300653636455536,-0.7940493504232684,0.5181804895401001,0.7431246797230582,-16.9019775390625,-20.839614868164062,-18.673812866210938
37,-0.42969587445259094,-0.8039270321554461,0.5274402499198914,0.7456572810795645,-16.935348510742188,-20.6754150390625,-18.8929443359375
38,-0.42765164375305176,-0.793956844014577,0.5058373808860779,0.7483225027706961,-16.638809204101562,-20.374557495117188,-19.05023193359375
39,-0.4293961226940155,-0.8263486305898944,0.5271202921867371,0.7472790638592581,-16.881759643554688,-20.163131713867188,-19.29046630859375
40,-0.4362246096134186,-0.8227523247427264,0.5161377787590027,0.7511838833477835,-16.692596435546875,-19.762649536132812,-19.496871948242188
41,-0.43380048871040344,-0.8034907261556903,0.5014336705207825,0.7504323879864554,-16.280197143554688,-19.352035522460938,-19.681320190429688
42,-0.44290390610694885,-0.8107405583090106,0.517341673374176,0.7493405501034598,-16.26171875,-19.17718505859375,-19.911788940429688
43,-0.44215673208236694,-0.8226922432607928,0.5247882604598999,0.7427129308369498,-16.240127563476562,-18.850540161132812,-20.019210815429688
44,-0.44196635484695435,-0.8151997009939471,0.49810990691185,0.7413959066059927,-15.870330810546875,-18.313034057617188,-20.160751342773438
45,-0.4422096014022827,-0.8559878746694842,0.5286876559257507,0.7383800903942923,-16.177825927734375,-17.94439697265625,-20.423980712890625
46,-0.45266005396842957,-0.8504694382375995,0.5116779804229736,0.7383736530926566,-15.86602783203125,-17.377426147460938,-20.604019165039062
47,-0.4628055989742279,-0.8459435383505145,0.5090651512145996,0.7370799938824515,-15.5361328125,-16.79931640625,-20.842178344726562
48,-0.45205965638160706,-0.809426871938161,0.4834320843219757,0.7395967404034476,-14.961196899414062,-16.2789306640625,-21.053970336914062
49,-0.4569222629070282,-0.8166073242849627,0.48557841777801514,0.7384879748013358,-14.790802001953125,-15.791366577148438,-21.338272094726562
50,-0.46125438809394836,-0.8188110272115985,0.49042344093322754,0.7385879317906241,-14.662933349609375,-15.356231689453125,-21.629287719726562
51,-0.46712109446525574,-0.8239186684316913,0.4945650100708008,0.7403758923199515,-14.55572509765625,-14.743011474609375,-21.897613525390625
52,-0.4723171889781952,-0.8278087059683124,0.4989798069000244,0.7423802177098136,-14.495941162109375,-14.248672485351562,-22.096893310546875
53,-0.48193132877349854,-0.837958423299245,0.50350421667099,0.7432460943844656,-14.488922119140625,-13.802047729492188,-22.318466186523438
54,-0.48619821667671204,-0.8783009926504413,0.5266197919845581,0.7428372065213065,-14.953140258789062,-13.46807861328125,-22.47064208984375
55,-0.4996129870414734,-0.8717025200552264,0.5085655450820923,0.744081930318151,-14.6763916015625,-12.820205688476562,-22.646926879882812
56,-0.51026451587677,-0.8668931404775897,0.49184778332710266,0.7392895380642752,-14.326309204101562,-12.087677001953125,-22.824188232421875
