# 2.3730058056588046,7.132751436400575e-05,1.5614081037152683,210.452053266944,190.69870177158353,146.055764866893
itr,loss,delt,detp,delg,delx,dely,delz
0,-0.662341833114624,-0.7685868479309886,7.132751436400575e-05,-0.009388223079628277,30.452053266944006,10.698701771583522,-20.194235133106986
1,-0.7006464600563049,0.7846707423501691,-0.04546167701482773,0.02334936062363191,-29.321731567382812,-10.49102783203125,19.871337890625
2,-0.7194675803184509,0.7899350245767316,-0.06637098640203476,0.020818785825047925,-28.547134399414062,-10.279647827148438,19.576034545898438
3,-0.7387208938598633,0.8013643344217023,-0.08903957158327103,0.029692129292760328,-27.68701171875,-10.094772338867188,19.307418823242188
4,-0.7504773139953613,0.806016357737132,-0.10107412934303284,0.033900336423192456,-26.977981567382812,-9.924057006835938,19.084716796875
5,-0.7625980377197266,0.8109411319070539,-0.11572857946157455,0.042070941129003,-26.231246948242188,-9.761993408203125,18.8974609375
6,-0.7725101709365845,0.816098841028758,-0.12883783876895905,0.045225218930516675,-25.537307739257812,-9.56463623046875,18.694747924804688
7,-0.7791361212730408,0.8183344920449933,-0.13439714908599854,0.0455187122013907,-24.947463989257812,-9.397232055664062,18.491180419921875
8,-0.7858776450157166,0.8212722857766828,-0.14164087176322937,0.04895956913498445,-24.344802856445312,-9.250686645507812,18.294357299804688
9,-0.7918047904968262,0.8266665061288556,-0.14696499705314636,0.048989490666661695,-23.756103515625,-9.098220825195312,18.112991333007812
10,-0.7975690960884094,0.8336595614724835,-0.1530742049217224,0.047866658368382886,-23.227264404296875,-8.913330078125,17.915328979492188
11,-0.802025556564331,0.8347210009866437,-0.1581663340330124,0.05118806759384675,-22.770919799804688,-8.765960693359375,17.748809814453125
12,-0.8060448169708252,0.8382724841409406,-0.1597309708595276,0.053632930913243726,-22.314743041992188,-8.64471435546875,17.550735473632812
13,-0.8100274205207825,0.8437487204843244,-0.16064788401126862,0.056731895604405835,-21.861358642578125,-8.557998657226562,17.35858154296875
14,-0.8134055733680725,0.8487230857186994,-0.16092805564403534,0.05939348141220613,-21.4500732421875,-8.450942993164062,17.199447631835938
15,-0.8165530562400818,0.8546313365274152,-0.16216227412223816,0.06023402611282869,-21.057846069335938,-8.347610473632812,17.016738891601562
16,-0.8197887539863586,0.8605422099405011,-0.16541562974452972,0.06331856647995515,-20.6455078125,-8.251998901367188,16.860733032226562
17,-0.8228260278701782,0.8639604171090802,-0.17078664898872375,0.06596751610306306,-20.266464233398438,-8.11968994140625,16.716644287109375
18,-0.8253512382507324,0.8692688067727765,-0.17163293063640594,0.0661098519947867,-19.939041137695312,-7.98150634765625,16.586959838867188
19,-0.8278855085372925,0.8730568011575421,-0.17290650308132172,0.06510694424179597,-19.58685302734375,-7.8301239013671875,16.40093994140625
20,-0.8298487067222595,0.8751582225137433,-0.1740465760231018,0.06632824341324373,-19.285858154296875,-7.6864776611328125,16.272613525390625
21,-0.8317816257476807,0.8809308131509503,-0.17635276913642883,0.06799014011887117,-19.030593872070312,-7.5727996826171875,16.126571655273438
22,-0.833497166633606,0.8841821273141584,-0.17585599422454834,0.06887181202438875,-18.756866455078125,-7.464935302734375,15.940032958984375
23,-0.8349646329879761,0.8858191092782697,-0.17761054635047913,0.0693304101612906,-18.494110107421875,-7.3718719482421875,15.766860961914062
24,-0.8365197777748108,0.8888944705301007,-0.17892412841320038,0.07033844391373201,-18.239089965820312,-7.275482177734375,15.578414916992188
25,-0.8378042578697205,0.8899985869699201,-0.18122580647468567,0.07125945488480134,-18.017486572265625,-7.180267333984375,15.41943359375
26,-0.8393195271492004,0.8960436900430402,-0.18240946531295776,0.07251401344803377,-17.781600952148438,-7.07415771484375,15.238861083984375
27,-0.8402982354164124,0.8982383330636701,-0.1831885576248169,0.0736563960697989,-17.606155395507812,-6.96490478515625,15.091964721679688
28,-0.8413439393043518,0.8998514731698712,-0.18707147240638733,0.0744721452381949,-17.403244018554688,-6.8489990234375,14.973007202148438
29,-0.8423173427581787,0.9024037440591535,-0.18992012739181519,0.0743658105519156,-17.243087768554688,-6.7182159423828125,14.8489990234375
30,-0.8432128429412842,0.9062306006723126,-0.19416500627994537,0.07432015339401765,-17.064254760742188,-6.608001708984375,14.769989013671875
31,-0.8440272212028503,0.9104308207803449,-0.19441795349121094,0.07642336288956209,-16.901565551757812,-6.510040283203125,14.692031860351562
32,-0.8446681499481201,0.9118546565347394,-0.1938578486442566,0.07723744312790437,-16.730911254882812,-6.43585205078125,14.596923828125
33,-0.845231831073761,0.9136427958780011,-0.195023775100708,0.07857711712387605,-16.608047485351562,-6.3549346923828125,14.491592407226562
34,-0.8458499908447266,0.9133407195382794,-0.19435840845108032,0.08006198803452058,-16.418289184570312,-6.2779541015625,14.392745971679688
35,-0.8463720679283142,0.9152845462136945,-0.1950320154428482,0.08147187630203767,-16.318069458007812,-6.1970367431640625,14.285919189453125
36,-0.8469746112823486,0.9165727217965802,-0.19501224160194397,0.08372528950241609,-16.1827392578125,-6.102935791015625,14.195831298828125
37,-0.8477030992507935,0.9209059794717511,-0.19693562388420105,0.08544667164352937,-16.043014526367188,-6.0074310302734375,14.10357666015625
38,-0.848247230052948,0.9223004897409162,-0.19721515476703644,0.08668930927780671,-15.916168212890625,-5.9117431640625,13.9962158203125
39,-0.8486621975898743,0.9250578006082257,-0.1977870911359787,0.08661897579697175,-15.83074951171875,-5.820037841796875,13.911407470703125
40,-0.8491442203521729,0.9268373568826398,-0.1993323117494583,0.08563418785599275,-15.7283935546875,-5.7301025390625,13.803237915039062
41,-0.849729061126709,0.9297222216897687,-0.19860513508319855,0.08499224583176179,-15.602310180664062,-5.64178466796875,13.689620971679688
42,-0.8503357172012329,0.9358500560098371,-0.19988757371902466,0.08523626724747224,-15.468704223632812,-5.548370361328125,13.5806884765625
43,-0.8507903814315796,0.936140926676341,-0.20128874480724335,0.08712776104477449,-15.399017333984375,-5.455841064453125,13.456329345703125
44,-0.8511219620704651,0.9346610625558576,-0.20114818215370178,0.08813102642563386,-15.31097412109375,-5.356842041015625,13.3619384765625
45,-0.8514271974563599,0.9345463832193097,-0.2006496787071228,0.08935923973587556,-15.225112915039062,-5.2674407958984375,13.260604858398438
46,-0.8517661690711975,0.9359051307016095,-0.20146003365516663,0.08869917789963289,-15.175796508789062,-5.1753082275390625,13.144638061523438
47,-0.8520560264587402,0.9356116374307355,-0.2012990266084671,0.0914336005833487,-15.057937622070312,-5.09503173828125,13.055679321289062
48,-0.8522703647613525,0.9352616389566144,-0.20149575173854828,0.09015734592941804,-15.008438110351562,-5.0229949951171875,12.956222534179688
49,-0.8525769114494324,0.936619909601756,-0.19928106665611267,0.09008665482071443,-14.949569702148438,-4.9549560546875,12.858978271484375
50,-0.8528159856796265,0.9386805613809308,-0.19971203804016113,0.09177084366348787,-14.934951782226562,-4.89996337890625,12.742340087890625
51,-0.8530138731002808,0.9410361369424542,-0.19861377775669098,0.09193392197159334,-14.917404174804688,-4.84503173828125,12.665679931640625
52,-0.8533703684806824,0.9441672881417951,-0.1975099891424179,0.08984811703232332,-14.861160278320312,-4.7868499755859375,12.554931640625
53,-0.853630542755127,0.9454385360055646,-0.19716863334178925,0.09037669102219148,-14.80169677734375,-4.7483367919921875,12.446441650390625
54,-0.8536922931671143,0.9469060023599347,-0.19995781779289246,0.09339960018662019,-14.755401611328125,-4.7093048095703125,12.364288330078125
55,-0.8540323972702026,0.9486006816201886,-0.19937239587306976,0.09342534939316316,-14.666397094726562,-4.669219970703125,12.254257202148438
56,-0.8542956709861755,0.9507276137643537,-0.19998250901699066,0.09476669231918855,-14.551513671875,-4.6273651123046875,12.141677856445312
57,-0.8545351624488831,0.9501751979165753,-0.19810831546783447,0.09248896042374177,-14.509658813476562,-4.5868377685546875,12.000686645507812
58,-0.8546879887580872,0.9524551947885236,-0.1988368183374405,0.09458895126846834,-14.51416015625,-4.5557708740234375,11.934661865234375
59,-0.8548157215118408,0.9530965407663068,-0.20035193860530853,0.09286864201096101,-14.467254638671875,-4.5150299072265625,11.878585815429688
60,-0.8549734950065613,0.9536696990304669,-0.19897128641605377,0.09243650833633943,-14.479949951171875,-4.483978271484375,11.769775390625
61,-0.8551025390625,0.9531797488504132,-0.20087048411369324,0.09284611145523591,-14.457015991210938,-4.446685791015625,11.686447143554688
62,-0.8553354144096375,0.9554547389322003,-0.19988451898097992,0.09132810036209627,-14.457748413085938,-4.416961669921875,11.5821533203125
63,-0.8555876016616821,0.9562810977273664,-0.2014273852109909,0.0870000878956656,-14.429275512695312,-4.379302978515625,11.507217407226562
64,-0.8558192253112793,0.9586662371926984,-0.20423997938632965,0.0855742255833487,-14.4044189453125,-4.3225860595703125,11.400604248046875
65,-0.8559727072715759,0.9569381793313703,-0.20226331055164337,0.08460958401230378,-14.406997680664062,-4.252899169921875,11.310073852539062
66,-0.8562148213386536,0.9573160727792462,-0.2010095715522766,0.08348818222549959,-14.3641357421875,-4.190643310546875,11.182037353515625
67,-0.8563970327377319,0.9553841670327863,-0.20133785903453827,0.08438451687363191,-14.3233642578125,-4.125457763671875,11.077667236328125
68,-0.8566343784332275,0.9557682593637189,-0.2018454223871231,0.08239574829605623,-14.281524658203125,-4.0761871337890625,10.962051391601562
69,-0.8568580150604248,0.9563681205087384,-0.20000921189785004,0.08083899418381257,-14.242782592773438,-4.0238037109375,10.874847412109375
70,-0.8572117686271667,0.9584831317239484,-0.20192138850688934,0.08069010178116365,-14.194778442382812,-3.96490478515625,10.7459716796875
71,-0.8573761582374573,0.9603501876168927,-0.20240189135074615,0.08074076572922273,-14.1707763671875,-3.9031524658203125,10.637298583984375
72,-0.857589840888977,0.9598082621865949,-0.2015320509672165,0.08028443256882234,-14.148284912109375,-3.8508758544921875,10.5296630859375
73,-0.8578615188598633,0.9608964045816144,-0.20086275041103363,0.07947619358566804,-14.147796630859375,-3.8041229248046875,10.41436767578125
74,-0.8581618666648865,0.9632150252633771,-0.19972187280654907,0.07668013969925447,-14.083145141601562,-3.7587890625,10.283096313476562
75,-0.8583320379257202,0.9643382151895246,-0.19811783730983734,0.07740827003983064,-14.060211181640625,-3.721466064453125,10.181808471679688
76,-0.8584709763526917,0.9640571196847638,-0.1976270079612732,0.0737239877369742,-14.009078979492188,-3.6829071044921875,10.087982177734375
77,-0.8586952686309814,0.9643520434671125,-0.2006559520959854,0.07730884949234529,-13.968307495117188,-3.6432342529296875,9.975997924804688
78,-0.8588550686836243,0.9665042479806623,-0.20022782683372498,0.07547529140976472,-13.989089965820312,-3.611328125,9.859466552734375
79,-0.8590338826179504,0.9672493060403546,-0.1999138444662094,0.0751122991230826,-13.956207275390625,-3.5680694580078125,9.756271362304688
80,-0.8591690063476562,0.9672333319955548,-0.19990436732769012,0.0744123021748404,-13.957748413085938,-3.5240325927734375,9.669281005859375
81,-0.8593169450759888,0.9664136489206037,-0.20022405683994293,0.07517583767441316,-13.95050048828125,-3.4847564697265625,9.574050903320312
82,-0.8595000505447388,0.968768986063548,-0.2003558725118637,0.07465072075394197,-13.938339233398438,-3.442352294921875,9.469696044921875
83,-0.8596867918968201,0.9704255183511457,-0.19957323372364044,0.07336564461258455,-13.924942016601562,-3.3963623046875,9.353500366210938
84,-0.8598787188529968,0.9702576716714582,-0.19838367402553558,0.07252307335403962,-13.927841186523438,-3.34246826171875,9.244354248046875
85,-0.8600462675094604,0.9710990508371076,-0.19834165275096893,0.07155652443436189,-13.941177368164062,-3.2955169677734375,9.139572143554688
86,-0.8601955771446228,0.9705902655893048,-0.1995844841003418,0.07137914101151033,-13.971542358398438,-3.2385406494140625,9.060714721679688
87,-0.8604169487953186,0.9732426722818097,-0.20002472400665283,0.06923098961380525,-13.993133544921875,-3.1764984130859375,8.957748413085938
