itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.01853322982788086,-0.5322074294090271,2.373108148574829,-0.9480571150779724,1.5362820625305176,191.15716552734375,156.96115112304688,180.1200714111328
1,0.033910512924194336,-0.5371814370155334,2.3648383617401123,-0.9586483240127563,1.5315494537353516,191.37315368652344,156.92335510253906,180.21600341796875
2,0.0343019962310791,-0.5411227345466614,2.357625961303711,-0.9716253876686096,1.5277864933013916,191.5399932861328,156.86642456054688,180.25750732421875
3,0.03361868858337402,-0.5429662466049194,2.353092908859253,-0.9780176281929016,1.524829626083374,191.6438446044922,156.86314392089844,180.25930786132812
4,0.03381967544555664,-0.5458093881607056,2.3433051109313965,-0.9849260449409485,1.5146172046661377,191.74635314941406,156.78948974609375,180.24008178710938
5,0.03479790687561035,-0.5486997961997986,2.3339264392852783,-0.9921989440917969,1.5084190368652344,191.86106872558594,156.74984741210938,180.1964569091797
6,0.033171892166137695,-0.5512444376945496,2.3268704414367676,-0.9987202882766724,1.5026472806930542,191.98236083984375,156.77474975585938,180.1313018798828
7,0.03499460220336914,-0.5528600215911865,2.3221051692962646,-1.0038411617279053,1.4980450868606567,192.11746215820312,156.7159423828125,180.06344604492188
8,0.033128976821899414,-0.5571223497390747,2.309074878692627,-1.0080112218856812,1.4843388795852661,192.2282257080078,156.68955993652344,180.01016235351562
9,0.034320831298828125,-0.5582067966461182,2.3051505088806152,-1.007258415222168,1.4843519926071167,192.37229919433594,156.86936950683594,179.94004821777344
10,0.03342890739440918,-0.560475766658783,2.298792839050293,-1.0112231969833374,1.4809893369674683,192.44625854492188,156.94705200195312,179.87506103515625
11,0.034204959869384766,-0.5634174942970276,2.290297031402588,-1.0126887559890747,1.4739645719528198,192.55519104003906,157.01080322265625,179.82781982421875
12,0.03349590301513672,-0.5678937435150146,2.27986741065979,-1.0181164741516113,1.4643359184265137,192.63421630859375,157.04769897460938,179.7875518798828
13,0.03442978858947754,-0.5724102854728699,2.2689318656921387,-1.0271592140197754,1.4545221328735352,192.74180603027344,157.1503143310547,179.74179077148438
14,0.033634185791015625,-0.5771383047103882,2.257932424545288,-1.0333032608032227,1.4428883790969849,192.7760772705078,157.21482849121094,179.68797302246094
15,0.03419637680053711,-0.581190288066864,2.2462947368621826,-1.0356616973876953,1.433430552482605,192.78045654296875,157.359375,179.623046875
16,0.03319907188415527,-0.5842377543449402,2.2381229400634766,-1.0366930961608887,1.4244104623794556,192.8043212890625,157.44606018066406,179.55882263183594
17,0.0341184139251709,-0.5862825512886047,2.2334461212158203,-1.0378602743148804,1.417832612991333,192.83665466308594,157.47451782226562,179.48007202148438
18,0.033429622650146484,-0.5888861417770386,2.225705623626709,-1.0356333255767822,1.4095553159713745,192.8740997314453,157.56149291992188,179.4075927734375
19,0.03414487838745117,-0.5917928814888,2.2184557914733887,-1.0348365306854248,1.3991472721099854,192.91595458984375,157.6122283935547,179.3417510986328
20,0.03330397605895996,-0.5947859883308411,2.2105367183685303,-1.0365662574768066,1.3886234760284424,192.98388671875,157.71365356445312,179.27549743652344
21,0.03430747985839844,-0.5976858139038086,2.2035348415374756,-1.0366981029510498,1.380232810974121,192.997802734375,157.7592315673828,179.23060607910156
22,0.0334630012512207,-0.6013887524604797,2.194671154022217,-1.0393729209899902,1.3685890436172485,193.01019287109375,157.88467407226562,179.18385314941406
23,0.03341174125671387,-0.6036571264266968,2.189997673034668,-1.0425385236740112,1.3609131574630737,192.98583984375,157.98556518554688,179.13485717773438
24,0.03420209884643555,-0.606121838092804,2.1838364601135254,-1.0440868139266968,1.3537755012512207,192.9723663330078,158.10548400878906,179.09608459472656
25,0.033786773681640625,-0.6111996173858643,2.1718904972076416,-1.0518205165863037,1.3390249013900757,193.02059936523438,158.20806884765625,179.0608673095703
26,0.033761024475097656,-0.6141065955162048,2.1653292179107666,-1.0530407428741455,1.329316258430481,193.00088500976562,158.32247924804688,179.01553344726562
27,0.03343534469604492,-0.6164714694023132,2.1602461338043213,-1.0566571950912476,1.3211718797683716,192.9871063232422,158.4344024658203,178.98667907714844
28,0.033881425857543945,-0.6194266676902771,2.154813051223755,-1.0620546340942383,1.3114839792251587,192.9676055908203,158.53863525390625,178.9536590576172
29,0.033048152923583984,-0.6228047013282776,2.1454434394836426,-1.0630439519882202,1.300750732421875,192.95654296875,158.6606903076172,178.9365234375
30,0.03382468223571777,-0.6255383491516113,2.14003849029541,-1.0666378736495972,1.291676640510559,192.93431091308594,158.90158081054688,178.93104553222656
31,0.03378462791442871,-0.6284142732620239,2.13240122795105,-1.0661686658859253,1.2806482315063477,192.8864288330078,159.01441955566406,178.92837524414062
32,0.03350663185119629,-0.6310940980911255,2.12800931930542,-1.0670835971832275,1.2719967365264893,192.82763671875,159.2610626220703,178.93154907226562
33,0.034114837646484375,-0.6335161328315735,2.121816396713257,-1.063410997390747,1.2631880044937134,192.79818725585938,159.47003173828125,178.9287872314453
34,0.033233642578125,-0.63239985704422,2.1276423931121826,-1.066100835800171,1.268068790435791,192.67657470703125,159.54563903808594,178.9156036376953
35,0.03414511680603027,-0.6346760988235474,2.1236581802368164,-1.0685737133026123,1.260048508644104,192.64984130859375,159.68235778808594,178.91139221191406
36,0.034398555755615234,-0.6365904211997986,2.122101306915283,-1.0720304250717163,1.252421259880066,192.58529663085938,159.82736206054688,178.90811157226562
37,0.03312492370605469,-0.6383688449859619,2.1192288398742676,-1.0726544857025146,1.2444571256637573,192.556640625,159.93106079101562,178.89828491210938
38,0.03371286392211914,-0.641430675983429,2.1142120361328125,-1.0744355916976929,1.234182596206665,192.49180603027344,160.09669494628906,178.88607788085938
39,0.03334856033325195,-0.6435461044311523,2.110119104385376,-1.0784763097763062,1.2257471084594727,192.451416015625,160.2725372314453,178.8619384765625
40,0.033322811126708984,-0.6464750170707703,2.102820634841919,-1.0813390016555786,1.215161681175232,192.3831787109375,160.4432830810547,178.84555053710938
41,0.03429293632507324,-0.649243175983429,2.097919464111328,-1.0823209285736084,1.2055810689926147,192.28746032714844,160.58860778808594,178.82662963867188
42,0.03328657150268555,-0.6523317694664001,2.090994358062744,-1.0831876993179321,1.1954251527786255,192.21531677246094,160.7106475830078,178.81494140625
43,0.03369641304016113,-0.6550647616386414,2.082732677459717,-1.08279550075531,1.183855414390564,192.14935302734375,160.7890625,178.79515075683594
44,0.033556461334228516,-0.6584661602973938,2.075800895690918,-1.0834381580352783,1.1728575229644775,192.05772399902344,160.88169860839844,178.77783203125
45,0.03390669822692871,-0.6611483693122864,2.0701065063476562,-1.0844773054122925,1.1632639169692993,191.9825897216797,161.04299926757812,178.7580108642578
