itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.019312620162963867,-0.24090947210788727,3.048086404800415,-0.9053435325622559,1.7923063039779663,159.38172912597656,199.28717041015625,137.3369140625
1,0.03533816337585449,-0.2907533347606659,3.056513786315918,-0.9347491264343262,1.8026554584503174,159.92808532714844,199.26974487304688,137.42784118652344
2,0.03532576560974121,-0.2443220168352127,3.0602219104766846,-0.8727919459342957,1.798493504524231,159.8457489013672,199.1729278564453,137.47943115234375
3,0.03531765937805176,-0.2492244988679886,3.0671918392181396,-0.8655997514724731,1.8049209117889404,160.1186065673828,199.0904998779297,137.58177185058594
4,0.03490591049194336,-0.2540043890476227,3.074098587036133,-0.8562812805175781,1.809634804725647,160.362060546875,198.98997497558594,137.7240447998047
5,0.03523564338684082,-0.26178687810897827,3.0865559577941895,-0.8454862833023071,1.819490909576416,160.60391235351562,199.0084991455078,137.8428497314453
6,0.03579258918762207,-0.2671247720718384,3.0949041843414307,-0.8369197845458984,1.8281135559082031,160.78488159179688,199.02809143066406,137.99288940429688
7,0.03499484062194824,-0.27482593059539795,3.1064343452453613,-0.8251283168792725,1.8392038345336914,161.03598022460938,198.9939422607422,138.1042938232422
8,0.034898996353149414,-0.2821565866470337,3.1158642768859863,-0.8095539808273315,1.8477572202682495,161.2340087890625,199.00563049316406,138.171875
9,0.035301923751831055,-0.2890976667404175,3.1298561096191406,-0.7981392741203308,1.8516329526901245,161.465576171875,198.8623809814453,138.2771759033203
10,0.03491926193237305,-0.2951948642730713,3.139451742172241,-0.7855945825576782,1.856585144996643,161.71229553222656,198.79615783691406,138.39930725097656
11,0.03509926795959473,-0.3015629053115845,3.1481378078460693,-0.7751365900039673,1.8643003702163696,161.9599151611328,198.80685424804688,138.5530242919922
12,0.03478503227233887,-0.30825701355934143,3.1566002368927,-0.7624223232269287,1.8718559741973877,162.26499938964844,198.78530883789062,138.71817016601562
13,0.034422874450683594,-0.3148942291736603,3.16682767868042,-0.749406635761261,1.8777780532836914,162.5472412109375,198.7613525390625,138.88876342773438
14,0.03467226028442383,-0.3219650685787201,3.1773900985717773,-0.734876275062561,1.8871965408325195,162.83213806152344,198.73147583007812,139.09442138671875
15,0.034661054611206055,-0.32749396562576294,3.1852176189422607,-0.7235441207885742,1.892160415649414,163.16737365722656,198.7208251953125,139.2586212158203
16,0.03435349464416504,-0.33234381675720215,3.1896471977233887,-0.7136973142623901,1.8911179304122925,163.522705078125,198.59075927734375,139.41781616210938
17,0.03460812568664551,-0.33756116032600403,3.1913976669311523,-0.7028939723968506,1.8885266780853271,163.87925720214844,198.46827697753906,139.63046264648438
18,0.03475356101989746,-0.3441848158836365,3.201096773147583,-0.6902470588684082,1.8908339738845825,164.24330139160156,198.3894805908203,139.81671142578125
19,0.03471231460571289,-0.35042890906333923,3.2063522338867188,-0.6771752834320068,1.8899645805358887,164.58987426757812,198.29843139648438,140.0152130126953
20,0.034406423568725586,-0.3575100600719452,3.2138681411743164,-0.6624070405960083,1.8913522958755493,164.94296264648438,198.21400451660156,140.2587890625
21,0.034560203552246094,-0.36502617597579956,3.2176921367645264,-0.6472459435462952,1.8880581855773926,165.31590270996094,198.0665283203125,140.51190185546875
22,0.03449583053588867,-0.3730696439743042,3.223409414291382,-0.6312882900238037,1.8840125799179077,165.6710968017578,197.92044067382812,140.78213500976562
23,0.03485727310180664,-0.3808988630771637,3.230006694793701,-0.616877555847168,1.8766441345214844,166.01779174804688,197.7959442138672,141.07882690429688
24,0.03516840934753418,-0.38710206747055054,3.2350213527679443,-0.6100739240646362,1.86960768699646,166.43234252929688,197.6157989501953,141.353271484375
25,0.03429841995239258,-0.3956244885921478,3.241154909133911,-0.5941868424415588,1.8643742799758911,166.78123474121094,197.47398376464844,141.65707397460938
26,0.03398561477661133,-0.403611958026886,3.243481159210205,-0.5810893177986145,1.8585251569747925,167.1476593017578,197.32217407226562,141.97828674316406
27,0.034340620040893555,-0.41280266642570496,3.2466788291931152,-0.566769003868103,1.851133942604065,167.5034942626953,197.14845275878906,142.30809020996094
28,0.034574031829833984,-0.42314594984054565,3.2446656227111816,-0.548771858215332,1.844098687171936,167.8122100830078,196.90553283691406,142.63768005371094
29,0.0343477725982666,-0.43384531140327454,3.246584415435791,-0.530078113079071,1.84066903591156,168.1381378173828,196.7373809814453,142.9470672607422
30,0.03427433967590332,-0.4444500505924225,3.249920606613159,-0.5109483599662781,1.840100646018982,168.45358276367188,196.58192443847656,143.2774200439453
31,0.03402256965637207,-0.45813003182411194,3.2502315044403076,-0.4893229007720947,1.8285090923309326,168.76815795898438,196.35821533203125,143.61932373046875
32,0.03398585319519043,-0.471252977848053,3.250887632369995,-0.46892380714416504,1.819725513458252,169.0769500732422,196.14295959472656,143.96066284179688
33,0.034145355224609375,-0.48534706234931946,3.2516117095947266,-0.4467102885246277,1.8138794898986816,169.37655639648438,195.90365600585938,144.32180786132812
34,0.034133195877075195,-0.5013659000396729,3.252692699432373,-0.4226844906806946,1.8056986331939697,169.66055297851562,195.65365600585938,144.708984375
35,0.0338592529296875,-0.5185307264328003,3.2522075176239014,-0.3972257375717163,1.7977752685546875,169.93202209472656,195.42576599121094,145.09701538085938
36,0.033843994140625,-0.5403456687927246,3.25270676612854,-0.37031638622283936,1.7842111587524414,170.18829345703125,195.22076416015625,145.81130981445312
37,0.03373098373413086,-0.5603312849998474,3.2504007816314697,-0.3433408737182617,1.7760156393051147,170.42869567871094,194.92967224121094,146.23468017578125
38,0.03378939628601074,-0.5812143087387085,3.2487456798553467,-0.3167252242565155,1.7667982578277588,170.6702423095703,194.62017822265625,146.67135620117188
39,0.03453969955444336,-0.6057615876197815,3.2455294132232666,-0.28702718019485474,1.751655101776123,170.892822265625,194.29307556152344,147.1099090576172
40,0.03378748893737793,-0.6324061751365662,3.2419989109039307,-0.25682756304740906,1.741702914237976,171.0821533203125,193.88925170898438,147.582763671875
41,0.03357410430908203,-0.6628644466400146,3.2381794452667236,-0.226275235414505,1.7260228395462036,171.22447204589844,193.4091796875,148.08712768554688
42,0.03373456001281738,-0.6955074667930603,3.232438325881958,-0.19330526888370514,1.7153503894805908,171.3304443359375,192.8970947265625,148.56861877441406
43,0.03373908996582031,-0.7347241044044495,3.2223927974700928,-0.15786218643188477,1.6974762678146362,171.4093017578125,192.33642578125,149.05575561523438
44,0.03373885154724121,-0.7754479050636292,3.213855504989624,-0.12227106094360352,1.6771776676177979,171.47348022460938,191.70481872558594,149.57240295410156
45,0.03365159034729004,-0.8122826814651489,3.205428123474121,-0.08732648193836212,1.6577025651931763,171.54946899414062,191.0865020751953,150.0591278076172
