itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.018940210342407227,-0.4951539933681488,3.423952579498291,0.16520918905735016,0.7540796399116516,175.41265869140625,172.94984436035156,150.85397338867188
1,0.03456449508666992,-0.5082881450653076,3.426307201385498,0.17768603563308716,0.7775501012802124,175.23117065429688,172.84429931640625,151.062255859375
2,0.03522324562072754,-0.5191494226455688,3.4297919273376465,0.19225068390369415,0.7946041226387024,175.09107971191406,172.70591735839844,151.2539825439453
3,0.03450202941894531,-0.5315065979957581,3.4336276054382324,0.20269520580768585,0.8186673521995544,174.96844482421875,172.62527465820312,151.44842529296875
4,0.0346989631652832,-0.5441070199012756,3.437775135040283,0.21256326138973236,0.844120442867279,174.88771057128906,172.54971313476562,151.60238647460938
5,0.03480243682861328,-0.5547410249710083,3.441265344619751,0.22241343557834625,0.8641930222511292,174.8292694091797,172.4918212890625,151.76162719726562
6,0.03480195999145508,-0.5645512938499451,3.4465787410736084,0.22952672839164734,0.885075032711029,174.79507446289062,172.45323181152344,151.8492431640625
7,0.03478074073791504,-0.5762128233909607,3.4445815086364746,0.23938103020191193,0.9081617593765259,174.77374267578125,172.35226440429688,151.95570373535156
8,0.03481483459472656,-0.588847815990448,3.4480044841766357,0.24378764629364014,0.9352127313613892,174.78465270996094,172.26693725585938,152.06719970703125
9,0.03494715690612793,-0.6009733080863953,3.4491052627563477,0.2507665753364563,0.9594766497612,174.8067626953125,172.2042694091797,152.15162658691406
10,0.03495144844055176,-0.6147820949554443,3.447795867919922,0.25583615899086,0.9861903786659241,174.8463134765625,172.11956787109375,152.31198120117188
11,0.03485536575317383,-0.6275492310523987,3.4443182945251465,0.26152512431144714,1.0098507404327393,174.89073181152344,171.96905517578125,152.36444091796875
12,0.03494095802307129,-0.642143189907074,3.4424476623535156,0.2646433115005493,1.0372068881988525,174.93853759765625,171.86167907714844,152.43783569335938
13,0.0347437858581543,-0.6597442626953125,3.4365673065185547,0.2676255702972412,1.067847728729248,174.98973083496094,171.7252655029297,152.51673889160156
14,0.03503084182739258,-0.6752378940582275,3.433196783065796,0.2692069411277771,1.0951963663101196,175.0712127685547,171.63916015625,152.55882263183594
15,0.03506636619567871,-0.6908715963363647,3.4292166233062744,0.271187961101532,1.1221204996109009,175.13902282714844,171.5955047607422,152.61257934570312
16,0.034995317459106445,-0.7096325159072876,3.4234371185302734,0.2706966996192932,1.1538630723953247,175.2099151611328,171.51007080078125,152.6488494873047
17,0.03480076789855957,-0.7268404364585876,3.4188778400421143,0.2676839828491211,1.1819767951965332,175.273681640625,171.4707794189453,152.67898559570312
18,0.03509211540222168,-0.7486936450004578,3.414757251739502,0.2634398937225342,1.2164380550384521,175.3667449951172,171.41265869140625,152.71820068359375
19,0.03510093688964844,-0.7684448957443237,3.4050869941711426,0.2610524296760559,1.2452654838562012,175.51560974121094,171.40757751464844,152.7734375
20,0.03443622589111328,-0.7903879880905151,3.3949568271636963,0.25687578320503235,1.2773256301879883,175.65032958984375,171.39300537109375,152.8118896484375
21,0.034882307052612305,-0.8114269375801086,3.386204719543457,0.25194793939590454,1.3098646402359009,175.77444458007812,171.43597412109375,152.83773803710938
22,0.035067081451416016,-0.8292214870452881,3.3775086402893066,0.24633437395095825,1.338560938835144,175.888671875,171.42909240722656,152.8710479736328
23,0.034856319427490234,-0.8455737829208374,3.370166540145874,0.2393363118171692,1.3656905889511108,175.98692321777344,171.46011352539062,152.92147827148438
24,0.0345766544342041,-0.8593695163726807,3.3611397743225098,0.23174384236335754,1.389534831047058,176.0752716064453,171.47735595703125,152.94049072265625
25,0.035070180892944336,-0.8702253699302673,3.349421977996826,0.22307628393173218,1.4062573909759521,176.14913940429688,171.50155639648438,152.97840881347656
26,0.03414320945739746,-0.8835879564285278,3.3419883251190186,0.2120898962020874,1.4309474229812622,176.2081298828125,171.60047912597656,153.01669311523438
27,0.0344090461730957,-0.8939061164855957,3.333991765975952,0.19994518160820007,1.4491716623306274,176.25624084472656,171.68795776367188,153.07029724121094
28,0.03490042686462402,-0.9029900431632996,3.3248846530914307,0.1884375959634781,1.463912010192871,176.29356384277344,171.8093719482422,153.12149047851562
29,0.034609079360961914,-0.9117653965950012,3.317138910293579,0.17527034878730774,1.4791756868362427,176.3212890625,171.96194458007812,153.2051544189453
30,0.034418582916259766,-0.9189401268959045,3.309067726135254,0.1631331741809845,1.4921430349349976,176.3511199951172,172.05441284179688,153.26596069335938
31,0.03437662124633789,-0.9251602292060852,3.3007724285125732,0.1503516584634781,1.501347541809082,176.3735809326172,172.1963348388672,153.36614990234375
32,0.034275054931640625,-0.9307087659835815,3.2924623489379883,0.13860979676246643,1.50924551486969,176.40415954589844,172.36932373046875,153.48068237304688
33,0.034073591232299805,-0.9363232254981995,3.2847695350646973,0.12701071798801422,1.5203677415847778,176.44114685058594,172.5181884765625,153.634033203125
34,0.03472304344177246,-0.9402371048927307,3.2785885334014893,0.11681509017944336,1.5255334377288818,176.4739990234375,172.72999572753906,153.7620849609375
35,0.034009695053100586,-0.9439319968223572,3.2711644172668457,0.1070527657866478,1.5318922996520996,176.5028839111328,172.90927124023438,153.91085815429688
36,0.03530740737915039,-0.9469327926635742,3.2633168697357178,0.0991983711719513,1.5343886613845825,176.52378845214844,173.12017822265625,154.08482360839844
37,0.03448033332824707,-0.9496298432350159,3.2612955570220947,0.09293120354413986,1.53516685962677,176.55206298828125,173.5379638671875,154.24636840820312
38,0.03406476974487305,-0.9525495767593384,3.253631591796875,0.0857635959982872,1.5385445356369019,176.59512329101562,173.7372283935547,154.42987060546875
39,0.03407168388366699,-0.9551026821136475,3.248396158218384,0.07898379117250443,1.5451645851135254,176.64907836914062,173.9668731689453,154.62722778320312
40,0.033820390701293945,-0.9569029211997986,3.244316339492798,0.07470256090164185,1.5463511943817139,176.6997833251953,174.18357849121094,154.80361938476562
41,0.03450202941894531,-0.9589685201644897,3.2409632205963135,0.07046699523925781,1.5492537021636963,176.76121520996094,174.4082489013672,155.00442504882812
42,0.03367495536804199,-0.960975170135498,3.237015962600708,0.0651756227016449,1.5523406267166138,176.834228515625,174.64739990234375,155.20419311523438
43,0.03372836112976074,-0.9627591371536255,3.232144594192505,0.062013741582632065,1.5527446269989014,176.90777587890625,174.8579559326172,155.38662719726562
44,0.03379631042480469,-0.9644667506217957,3.2278566360473633,0.058268554508686066,1.5537503957748413,176.97877502441406,175.04457092285156,155.58804321289062
45,0.03354763984680176,-0.9659817218780518,3.2243003845214844,0.05510290712118149,1.5545463562011719,177.05242919921875,175.24343872070312,155.79421997070312
46,0.03352642059326172,-0.9673135280609131,3.220989227294922,0.05248609930276871,1.555625557899475,177.12413024902344,175.40736389160156,155.98802185058594
47,0.03383636474609375,-0.9688081741333008,3.216320037841797,0.05044263228774071,1.5576828718185425,177.1999053955078,175.59506225585938,156.18162536621094
48,0.03390789031982422,-0.9702498912811279,3.212670087814331,0.04775528609752655,1.5595771074295044,177.2766571044922,175.77700805664062,156.38101196289062
49,0.033681631088256836,-0.9716408848762512,3.2099239826202393,0.044875457882881165,1.5587078332901,177.35508728027344,175.96763610839844,156.588134765625
50,0.034107208251953125,-0.9728744029998779,3.206686496734619,0.0437161922454834,1.5575960874557495,177.4373779296875,176.14927673339844,156.7836151123047
