itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.019368508830666542,196.7935333251953,5859982848.0,162.0460662841797,171.7720947265625,157.037109375,3.4999542236328125,0.9157531261444092,1.7266706228256226
2,0.021064631640911102,196.24986267089844,5861395456.0,157.5608673095703,176.4853057861328,157.89013671875,3.527900457382202,0.9657799005508423,1.6801625490188599
3,0.02082955464720726,207.0786895751953,5932914688.0,156.37049865722656,180.4185333251953,156.6737060546875,3.5479578971862793,1.0018690824508667,1.6406699419021606
4,0.020351866260170937,215.04449462890625,5645702144.0,158.37686157226562,180.62132263183594,154.85748291015625,3.565570116043091,1.0327814817428589,1.609229326248169
5,0.02040942758321762,220.116943359375,5476927488.0,160.981201171875,181.75180053710938,153.02772521972656,3.5875306129455566,1.0338284969329834,1.576819896697998
6,0.02065255120396614,222.20921325683594,5438078464.0,162.82821655273438,182.91432189941406,151.35833740234375,3.5998692512512207,1.0195423364639282,1.5452204942703247
7,0.021015457808971405,222.62936401367188,5294105600.0,163.53741455078125,184.16299438476562,150.1343231201172,3.6012632846832275,0.9941843152046204,1.5239300727844238
8,0.021621599793434143,221.02694702148438,5104488960.0,163.79367065429688,185.19862365722656,149.55308532714844,3.6042675971984863,0.963720977306366,1.5044950246810913
9,0.021317139267921448,218.8887176513672,4991941120.0,165.04844665527344,186.91964721679688,149.6426239013672,3.605532646179199,0.9402023553848267,1.4872567653656006
10,0.02116919308900833,216.46031188964844,4868548608.0,166.9521484375,188.23828125,150.22752380371094,3.6158533096313477,0.9165847897529602,1.4714148044586182
11,0.020941417664289474,214.46249389648438,4775098368.0,169.4730682373047,188.67092895507812,151.15904235839844,3.6289901733398438,0.9032493829727173,1.4587857723236084
12,0.021519748494029045,213.28868103027344,4693386752.0,171.84271240234375,190.4036865234375,152.12583923339844,3.6462128162384033,0.8996127247810364,1.4424368143081665
13,0.02270377427339554,215.0793914794922,4781618176.0,173.5598907470703,191.86500549316406,152.95216369628906,3.6571414470672607,0.8986634612083435,1.429081916809082
14,0.020916150882840157,216.86065673828125,4949770240.0,174.3459930419922,193.8947296142578,153.3226318359375,3.6642098426818848,0.8954325318336487,1.4125065803527832
15,0.02087591215968132,219.33868408203125,5109180928.0,174.19520568847656,195.9580841064453,153.6466827392578,3.658872365951538,0.8945618271827698,1.399582862854004
16,0.020910197868943214,220.66351318359375,5129662464.0,173.2578887939453,196.62765502929688,153.82034301757812,3.641127586364746,0.8919126987457275,1.3971772193908691
17,0.020800061523914337,218.67893981933594,5064365568.0,171.82244873046875,195.4319610595703,153.80413818359375,3.6172680854797363,0.885479748249054,1.3982874155044556
