time,loss,theta,phi,gamma,bx,by,bz
0.016929375007748604,-0.5457267761230469,3.118417660053588,-0.8671550375831782,2.086773064803871,199.2696237846529,177.3439216097728,192.54693503972078
0.03381806518882513,-0.5845030546188354,3.2743385430562673,-0.8671550375831782,2.086773064803871,199.2696237846529,177.3439216097728,192.54693503972078
0.05048185307532549,-0.5421889424324036,3.118417660053588,-0.9105127894623372,2.086773064803871,199.2696237846529,177.3439216097728,192.54693503972078
0.06719482596963644,-0.5670799016952515,3.118417660053588,-0.8671550375831782,2.191111718044065,199.2696237846529,177.3439216097728,192.54693503972078
0.08387489337474108,-0.5400591492652893,3.118417660053588,-0.8671550375831782,2.086773064803871,209.23310497388556,177.3439216097728,192.54693503972078
0.10072208754718304,-0.5721949338912964,3.118417660053588,-0.8671550375831782,2.086773064803871,199.2696237846529,186.21111769026143,192.54693503972078
0.11744348984211683,-0.5350356698036194,3.118417660053588,-0.8671550375831782,2.086773064803871,199.2696237846529,177.3439216097728,202.17428179170682
0.13433035928755999,-0.5637447834014893,3.1703912877211478,-0.8816076215428981,2.1215526158839366,202.59078418106375,180.29965363660233,182.91958828773474
0.15124457608908415,-0.5637277960777283,3.187715830277001,-0.886425149529471,2.133145799577292,190.41319606089056,181.28489764554553,189.33781945572542
0.16819768492132425,-0.5730322003364563,3.2108152203514715,-0.8350381843393567,2.1486033778350984,197.42453467553574,182.59855632413644,188.2681142610603
0.18496338371187449,-0.6020200252532959,3.2416144071174324,-0.8676903184705753,2.1692134821788405,196.80950497249674,184.3501012289243,186.84184066817346
0.20170192420482635,-0.6151224374771118,3.303212780649355,-0.8679579589142739,2.210433690866325,195.57944556641866,187.85319103850009,183.98929348239983
0.21839195489883423,-0.5880194306373596,3.2108152203514724,-0.8422644763192166,2.1486033778350975,207.3880158647684,182.59855632413644,188.2681142610603
0.23522355873137712,-0.6136218309402466,3.2416144071174324,-0.8339676225645627,2.1692134821788396,196.8095049724968,184.3501012289243,196.4691874201595
0.2520612832158804,-0.6120808720588684,3.3346536171396073,-0.8373577348514103,2.092354968063636,199.31062576485553,189.64122646213775,188.14925812831973
0.26904086861759424,-0.6264796257019043,3.406732269501614,-0.8274253006074879,2.1985542557237516,199.3242930915898,181.91739997227447,186.6833658245194
0.2864232128486037,-0.6304520964622498,3.550889574225627,-0.8075604321196428,2.254444851183692,199.35162774505824,179.770541113281,183.75158121691868
0.3035744922235608,-0.6433016657829285,3.4276928271617813,-0.8503829031114051,2.172004433808722,201.81174655721443,184.58728960144765,189.456675588466
0.3207110231742263,-0.6402199864387512,3.5361316305669366,-0.8580552624974291,2.1837049617955335,204.0053524980538,185.58165624010326,190.05095625216882
0.3380958326160908,-0.62300044298172,3.4152875991588254,-0.8126753383769922,2.2622452031748996,200.81403170561785,192.25638031303635,184.14776832605384
0.35540157184004784,-0.6530165672302246,3.546968381466071,-0.8277028536602125,2.2382954985902743,190.5043115724521,190.22102026163924,187.0531404597122
