time,loss,theta,phi,gamma,bx,by,bz
0.01661464385688305,-0.4962490200996399,3.322759530642191,0.12730998723595133,0.851098770517025,161.9894096996848,209.6301055178723,195.77158717883168
0.033332813531160355,-0.5010319352149963,3.488897507174301,0.12730998723595133,0.851098770517025,161.9894096996848,209.6301055178723,195.77158717883168
0.04973159451037645,-0.49587011337280273,3.322759530642191,0.1336754865977489,0.851098770517025,161.9894096996848,209.6301055178723,195.77158717883168
0.06616714876145124,-0.5031182765960693,3.322759530642191,0.12730998723595133,0.8936537090428762,161.9894096996848,209.6301055178723,195.77158717883168
0.08260726649314165,-0.4943805932998657,3.322759530642191,0.12730998723595133,0.851098770517025,170.08888018466905,209.6301055178723,195.77158717883168
0.09901940356940031,-0.48475682735443115,3.322759530642191,0.12730998723595133,0.851098770517025,161.9894096996848,220.11161079376592,195.77158717883168
0.11566835921257734,-0.48802968859672546,3.322759530642191,0.12730998723595133,0.851098770517025,161.9894096996848,209.6301055178723,205.56016653777328
0.13273036386817694,-0.5091979503631592,3.378138856152894,0.1294318203565505,0.8652837500256418,164.68923319467956,199.14860024197867,199.03444696514555
0.14963521715253592,-0.5207377076148987,3.405828518908246,0.13049273691685004,0.8723762397799502,166.0391449421769,188.66709496608507,200.66587685830245
0.16637122258543968,-0.5126137137413025,3.4058285189082467,0.1304927369168501,0.8723762397799504,166.0391449421769,202.64243533394327,187.61443771304698
0.18300614971667528,-0.5147832632064819,3.4335181816635973,0.13155365347714965,0.8794687295342587,156.58976270969532,200.3132119393002,194.68396725006028
0.19997693691402674,-0.5237901210784912,3.470437732004066,0.12448087640848574,0.8889253825400034,162.88935086468302,197.20758074644286,194.32142727380318
0.21723535284399986,-0.5398662686347961,3.5442768326850036,0.11988357131385413,0.9078386885514926,163.3393214471821,190.99631836072814,193.59634732128893
0.23424582555890083,-0.5387470126152039,3.5442768326850036,0.12837090379625088,0.9078386885514929,163.3393214471821,190.9963183607281,193.59634732128893
0.2510119928047061,-0.5441755652427673,3.3965986313231284,0.12872454264968408,0.9267519945629823,163.78929202968123,184.78505597501342,192.87126736877474
0.2677282942458987,-0.5706381797790527,3.3504491933975418,0.12943182035655043,0.964578606585961,164.68923319467945,172.36253120358396,191.42110746374624
0.28501152992248535,-0.5646805763244629,3.5719664954403543,0.12943182035655038,0.9078386885514924,164.68923319467945,172.36253120358393,191.42110746374624
0.302189695648849,-0.5537768602371216,3.544276832685002,0.1258954318222184,0.9409369740715987,160.18952736968816,169.25690001072658,200.8471468464307
0.31948758475482464,-0.5756444931030273,3.5535067202701205,0.12294844137694177,0.9543338991630705,170.83883115550077,161.2340194291784,195.83201050820753
0.337033873423934,-0.5557530522346497,3.6135009895733816,0.11864583532683781,0.9917664839774765,177.96336537840352,141.6944231741175,196.40603213728116
0.3543950403109193,-0.5939642190933228,3.6304224501460967,0.12149459275727192,0.9887456087117525,162.9893443274604,163.7357778900913,188.2388121166004
0.3719997014850378,-0.6115416884422302,3.7427194157650217,0.11699552067748287,1.0469302931776538,161.46444402010218,151.2701193520944,182.02527974574934
0.38932363875210285,-0.5818446278572083,3.5581216640626776,0.11982463150494843,0.9996470281489307,165.0642086800953,148.16448815923698,191.45131912843408
0.4067448964342475,-0.5572203993797302,3.5627366078552347,0.12829231738437666,1.030249808014743,165.63917109106637,133.88721142540658,190.73630973081578
0.4241745639592409,-0.5989376306533813,3.568889866245315,0.12307941873006512,1.026922467142352,170.60551307568636,143.8367335803015,180.11523116713573
0.4412647532299161,-0.5678057670593262,3.5524811772051077,0.11894490028313631,0.9365005195750766,166.8113166825148,182.5229295505864,186.68570876152393
0.4585475204512477,-0.6167342662811279,3.5367561835415726,0.11430975728649126,1.0684655827128555,168.46861574151353,147.43440922140994,184.42244479451938
0.47583865746855736,-0.6025998592376709,3.519151027592182,0.10674872575146171,1.1487790297935372,170.35830701493057,134.97034823032294,180.92311345990595
0.49336925987154245,-0.5409982204437256,3.5509998372223084,0.12325162969435699,1.083792106068531,166.8989652733444,125.57783743134866,188.40342217440684
0.5105114225298166,-0.5924537181854248,3.552110842209408,0.12002158263594148,0.9733234161984402,166.8332288302222,168.28665652077697,187.11513711474464
0.5285595078021288,-0.5795655250549316,3.8202523706338303,0.10962796371407324,1.0586289555951396,169.73571397302737,134.37961088408213,182.2327000225173
0.5464562326669693,-0.6122183203697205,3.706110060549155,0.1116711834727257,1.10363868182872,163.21841028471493,136.55665314345558,173.28869348282592
0.5633532404899597,-0.6079680919647217,3.4013169734905535,0.12567273438847837,1.014346867474511,162.14909290441744,164.13674244167635,183.90666845528568
0.5809854222461581,-0.6457421779632568,3.6111794498709973,0.11742543422544652,1.07822874136258,165.84889293879024,155.67594992733459,172.17316579165282
0.598475051112473,-0.6687590479850769,3.6377083427751575,0.11622583558569555,1.1175195979694044,166.2412350681377,159.4316808113834,162.53408912326222
0.6161569375544786,-0.6192805767059326,3.6457227719128493,0.11596323407770479,1.1526177472367252,163.8825415346352,132.60212299599672,168.31566514151484
0.6339303236454725,-0.6583573818206787,3.654554716432788,0.1105333364327944,1.140917122990938,157.8692667754873,153.30717574170396,171.38238241391673
0.6518461564555764,-0.625805139541626,3.906540190168294,0.10289355478915316,1.195682807830921,164.89907823711286,129.39731131367165,163.41618311197715
0.6695780986919999,-0.6521400213241577,3.6197446726949165,0.10687011320403875,1.2126835536788674,166.72860519376502,134.97299839044598,159.09453961025605
0.687121850438416,-0.6888917684555054,3.627565565292705,0.11059409365256695,1.192323455644517,166.14470389883564,149.15857968141498,163.09974124898952
0.7047447059303522,-0.7266138195991516,3.58829331766448,0.11005554874248757,1.2366658425524153,167.607850705896,155.45954295039468,158.00526513207132
0.7231155596673489,-0.6818116307258606,3.8140984870079224,0.10653745032413348,1.2835633080402347,160.6075767634979,140.9558681797889,143.16026338314674
0.7413594964891672,-0.7013921737670898,3.76125713700167,0.10174204561506286,1.243059663784202,164.10199604666366,158.5727361331328,150.88190911669523
0.7586337188258767,-0.7179604768753052,3.4520120343573506,0.11442788851225105,1.2157868885077665,162.819765280703,171.50268942194498,151.60329981447228
0.7763146003708243,-0.6585187315940857,3.6828966723848717,0.1129705885334362,1.1998205876027863,159.6872916863635,178.10356602233696,153.4278633842655
0.7942160433158278,-0.7003775238990784,3.6575339472976944,0.11011978267156117,1.2912215064946648,169.15263840826663,168.03485209795664,135.15518090405436
0.8120219521224499,-0.6838771104812622,3.6207377496498854,0.10673226195029434,1.2627850148467763,170.48972907135817,139.8822238425302,147.01880577363522
0.8301296709105372,-0.7292866706848145,3.6602692148845097,0.10031249035290127,1.393507810105949,165.35195035732409,152.03762339719935,132.74081891809618
0.8478586515411735,-0.6946454048156738,3.671549650939186,0.09235581773650414,1.5315019161742214,164.90730800191727,148.3405946901073,117.84418381551313
0.8653464484959841,-0.7611991167068481,3.432602646610607,0.10792588895738592,1.2641122673903569,172.5670665265726,174.20735443459736,148.64149650319473
