itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.016536604845896363,-0.5285771489143372,2.8545854091644287,0.7056376934051514,0.6590123176574707,170.53521728515625,161.404541015625,151.5194091796875
1,0.03158550709486008,-0.5312014818191528,2.8631937503814697,0.6982846260070801,0.6578380465507507,170.47079467773438,161.62828063964844,151.55650329589844
2,0.029262872878462076,-0.5335309505462646,2.8685503005981445,0.6917726397514343,0.6596633791923523,170.38888549804688,161.85984802246094,151.58834838867188
3,0.030384058132767677,-0.5354796051979065,2.8741650581359863,0.6862373352050781,0.6613953709602356,170.34451293945312,162.10533142089844,151.68545532226562
4,0.028886284912005067,-0.5373902320861816,2.8805761337280273,0.6836097836494446,0.667039155960083,170.3039093017578,162.2994384765625,151.75888061523438
5,0.030309631023555994,-0.5391524434089661,2.8863601684570312,0.679151713848114,0.6707282066345215,170.26309204101562,162.4965057373047,151.7964630126953
6,0.03286814410239458,-0.5411990880966187,2.8908495903015137,0.6774015426635742,0.6781129240989685,170.2335968017578,162.6657257080078,151.88998413085938
7,0.028808960923925042,-0.5428497791290283,2.895512819290161,0.6742141842842102,0.6834535002708435,170.1979522705078,162.82969665527344,151.9334716796875
8,0.03039264609105885,-0.5446084141731262,2.8964922428131104,0.6695480942726135,0.6908154487609863,170.1515655517578,163.01560974121094,152.01976013183594
9,0.029025794006884098,-0.5467211008071899,2.894970655441284,0.6672915816307068,0.7001976370811462,170.0966796875,163.1635284423828,152.10403442382812
10,0.030671556945890188,-0.5484587550163269,2.8985564708709717,0.665570855140686,0.7073124051094055,170.03753662109375,163.28753662109375,152.14935302734375
11,0.028963139047846198,-0.5500832796096802,2.9034440517425537,0.6621495485305786,0.7131450176239014,170.00962829589844,163.4943084716797,152.22384643554688
12,0.03042718186043203,-0.552047848701477,2.9037349224090576,0.6560560464859009,0.7213439345359802,169.97210693359375,163.6822052001953,152.30857849121094
13,0.029034001985564828,-0.5539020299911499,2.901108741760254,0.6519679427146912,0.7289411425590515,169.9493865966797,163.8556365966797,152.3351593017578
14,0.030392605112865567,-0.5567455887794495,2.901336908340454,0.6477988958358765,0.7408429980278015,169.89134216308594,163.9970245361328,152.4309539794922
15,0.02892055897973478,-0.5595290660858154,2.9074935913085938,0.6409144401550293,0.749925434589386,169.82760620117188,164.12149047851562,152.48184204101562
16,0.030117858899757266,-0.5624205470085144,2.9025466442108154,0.6406180262565613,0.7642385363578796,169.81541442871094,164.2767333984375,152.5546417236328
17,0.031777172116562724,-0.5643627047538757,2.909273386001587,0.6381866335868835,0.7705833911895752,169.73252868652344,164.40286254882812,152.63185119628906
18,0.03181144199334085,-0.5671672821044922,2.9115238189697266,0.6318719983100891,0.779988706111908,169.64175415039062,164.616455078125,152.713134765625
19,0.028674508910626173,-0.5715175271034241,2.909291982650757,0.6320425868034363,0.7996254563331604,169.62220764160156,164.81814575195312,152.84591674804688
20,0.030269731068983674,-0.5735657215118408,2.9131503105163574,0.631111204624176,0.8085192441940308,169.61911010742188,164.9188995361328,152.88095092773438
