itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.0279148580157198,170.76925659179688,0.45339247584342957,180.95059204101562,207.33517456054688,172.41648864746094,2.4895660877227783,1.0693901777267456,0.9688519239425659
2,0.028611241024918854,175.31097412109375,0.44923320412635803,180.62518310546875,207.31407165527344,172.2021026611328,2.4871327877044678,1.0296411514282227,0.975962221622467
3,0.029147265013307333,167.52867126464844,0.4555078148841858,180.49163818359375,207.07591247558594,171.68919372558594,2.4876229763031006,1.0442118644714355,0.9836850166320801
4,0.0277856889879331,170.22984313964844,0.4683542251586914,180.40127563476562,206.88552856445312,171.1280975341797,2.4853334426879883,1.050817847251892,0.9900131225585938
5,0.02791493496624753,171.40667724609375,0.47187644243240356,180.15594482421875,206.82000732421875,170.82058715820312,2.4807183742523193,1.0265861749649048,0.9978281259536743
6,0.0286463710363023,166.76800537109375,0.471985787153244,180.16912841796875,206.47987365722656,170.08213806152344,2.4843006134033203,1.0644789934158325,1.0011032819747925
7,0.029025206982623786,173.81996154785156,0.46780925989151,179.8311309814453,206.5794219970703,169.86045837402344,2.4748713970184326,1.018522024154663,1.0141113996505737
8,0.029612312966492027,165.3883056640625,0.4812728464603424,179.74314880371094,206.3473663330078,169.10037231445312,2.4781641960144043,1.0448321104049683,1.0179184675216675
9,0.02912597404792905,170.29344177246094,0.4900585412979126,179.55393981933594,206.2515106201172,168.8647918701172,2.4807074069976807,1.0208828449249268,1.0176162719726562
10,0.028135146014392376,165.42999267578125,0.4923006594181061,179.55142211914062,205.97161865234375,168.3425750732422,2.475022315979004,1.0411949157714844,1.0304793119430542
11,0.028584418003447354,169.63064575195312,0.49771249294281006,179.28460693359375,205.81124877929688,168.1167755126953,2.472154378890991,1.0138235092163086,1.0410252809524536
12,0.029168819019105285,164.59091186523438,0.5015931129455566,179.25563049316406,205.53086853027344,167.57855224609375,2.472909450531006,1.033577561378479,1.052506923675537
13,0.029390459007117897,168.57884216308594,0.5085349678993225,178.968994140625,205.38719177246094,167.3214874267578,2.4748611450195312,1.0159938335418701,1.05613112449646
14,0.02751201798673719,165.12722778320312,0.5121922492980957,178.93295288085938,205.1802215576172,166.88966369628906,2.475088119506836,1.0281100273132324,1.0657918453216553
15,0.02765472000464797,167.67938232421875,0.5163143277168274,178.8345489501953,205.01239013671875,166.62734985351562,2.471120595932007,1.013041377067566,1.074504017829895
16,0.02872945199487731,165.12632751464844,0.5203214287757874,178.72093200683594,204.70823669433594,166.2216796875,2.4654016494750977,1.0230869054794312,1.0877054929733276
17,0.028946425998583436,167.61196899414062,0.5264018177986145,178.5895538330078,204.4883270263672,165.95472717285156,2.4588911533355713,1.0101426839828491,1.098043441772461
18,0.027635530976112932,165.7254638671875,0.5319223403930664,178.56796264648438,204.18484497070312,165.56138610839844,2.449080467224121,1.021080493927002,1.113551378250122
19,0.027745961968321353,168.8251953125,0.5377174019813538,178.37216186523438,204.0555877685547,165.3130645751953,2.446221351623535,0.999912679195404,1.1220637559890747
20,0.02876808599103242,165.38577270507812,0.5421079397201538,178.399169921875,203.80079650878906,164.87562561035156,2.436871290206909,1.0105708837509155,1.1363762617111206
21,0.029050895012915134,168.5625762939453,0.5505604147911072,178.338134765625,203.5491180419922,164.55792236328125,2.431253433227539,1.0085208415985107,1.1468499898910522
22,0.029237830021884292,168.9873809814453,0.5556459426879883,178.1902618408203,203.3146514892578,164.2573699951172,2.4177324771881104,1.0044450759887695,1.1646047830581665
23,0.02890012803254649,170.14056396484375,0.5639501810073853,178.0658721923828,203.05670166015625,163.9385986328125,2.4136900901794434,1.0027681589126587,1.1758930683135986
24,0.028117742971517146,170.7682647705078,0.5698603391647339,177.89805603027344,202.7675018310547,163.6140899658203,2.4023993015289307,0.9975452423095703,1.1931521892547607
25,0.028691088024061173,171.77536010742188,0.5781016945838928,177.78359985351562,202.4805908203125,163.29701232910156,2.3888344764709473,0.9985477328300476,1.2122347354888916
26,0.028845147986430675,174.38726806640625,0.5870883464813232,177.6214141845703,202.2506866455078,162.99884033203125,2.3786988258361816,0.9887514114379883,1.2271498441696167
27,0.02926235704217106,174.67385864257812,0.5954176783561707,177.5379638671875,202.02679443359375,162.5860137939453,2.370018720626831,0.9928680658340454,1.2358320951461792
28,0.029226362006738782,176.78250122070312,0.6017899513244629,177.3816375732422,201.8225555419922,162.27398681640625,2.3520686626434326,0.9833121299743652,1.2564338445663452
29,0.02766885800519958,178.63003540039062,0.6141822934150696,177.35400390625,201.69456481933594,161.84652709960938,2.3346924781799316,0.9823842644691467,1.271454930305481
30,0.027796072012279183,181.6061248779297,0.6245853304862976,177.28636169433594,201.46485900878906,161.47410583496094,2.3222975730895996,0.9821944236755371,1.2854934930801392
31,0.028892646019812673,184.16514587402344,0.6324082612991333,177.19134521484375,201.2657470703125,161.11904907226562,2.3163726329803467,0.9772183895111084,1.2951011657714844
32,0.029252844979055226,184.92172241210938,0.6382824778556824,177.2117919921875,200.99659729003906,160.7576446533203,2.3025929927825928,0.9805353879928589,1.309959888458252
33,0.029327071039006114,188.39561462402344,0.6453259587287903,177.0801239013672,200.7519073486328,160.45819091796875,2.2936577796936035,0.9683355689048767,1.320507287979126
