itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.029788541956804693,152.92056274414062,0.4828016459941864,206.3628692626953,175.48028564453125,173.16812133789062,2.6972172260284424,-0.4294562339782715,1.96260404586792
2,0.029616739018820226,152.0424346923828,0.5147695541381836,205.84017944335938,176.3505401611328,173.38525390625,2.699395179748535,-0.4168134033679962,1.9374653100967407
3,0.030495596991386265,149.72171020507812,0.543157160282135,205.39852905273438,177.0797882080078,173.61447143554688,2.695521116256714,-0.41451212763786316,1.9050793647766113
4,0.030027224973309785,148.98419189453125,0.5689703822135925,205.1121063232422,177.8225555419922,173.83584594726562,2.7008864879608154,-0.4108235836029053,1.8795077800750732
5,0.030499234970193356,147.02027893066406,0.5900397300720215,204.78013610839844,178.41256713867188,174.0755157470703,2.7070066928863525,-0.40431681275367737,1.8573780059814453
6,0.029429449001327157,144.79144287109375,0.6084359288215637,204.4661102294922,179.08837890625,174.3809051513672,2.7098560333251953,-0.3975840210914612,1.8373637199401855
7,0.030834381002932787,143.1461944580078,0.6260932683944702,204.1500244140625,179.67347717285156,174.687744140625,2.7226598262786865,-0.387199729681015,1.8131515979766846
8,0.03020593896508217,139.53948974609375,0.6470851898193359,203.89332580566406,180.19805908203125,175.03457641601562,2.734354019165039,-0.37992534041404724,1.7952312231063843
9,0.030107873026281595,136.5862579345703,0.6633597612380981,203.63172912597656,180.65179443359375,175.3551483154297,2.7513797283172607,-0.36982765793800354,1.7793325185775757
10,0.02951848501106724,132.5616455078125,0.6798325777053833,203.3488006591797,181.0503692626953,175.6409912109375,2.7644872665405273,-0.35969072580337524,1.7596805095672607
11,0.030768194992560893,129.05007934570312,0.6963235139846802,203.03558349609375,181.3727264404297,175.927978515625,2.779845714569092,-0.348609983921051,1.7449302673339844
12,0.030507377989124507,125.1385726928711,0.7106153964996338,202.7342071533203,181.67550659179688,176.18685913085938,2.7977559566497803,-0.3336488902568817,1.732689619064331
13,0.0297903610044159,120.44869232177734,0.7260016202926636,202.45204162597656,182.0010986328125,176.42782592773438,2.807699203491211,-0.32013678550720215,1.7218979597091675
14,0.029511954984627664,117.15569305419922,0.7374377846717834,202.1148681640625,182.3124237060547,176.60984802246094,2.8200135231018066,-0.3033753037452698,1.7087725400924683
15,0.029755402996670455,113.01071166992188,0.7511757016181946,201.78367614746094,182.6490936279297,176.7970428466797,2.826812982559204,-0.28661617636680603,1.698634386062622
16,0.030178754997905344,109.7497329711914,0.7628850340843201,201.44732666015625,182.94229125976562,176.98892211914062,2.8359272480010986,-0.27049168944358826,1.6905094385147095
17,0.029991802002768964,106.22154235839844,0.7739463448524475,201.108154296875,183.22279357910156,177.1299591064453,2.8436472415924072,-0.25364384055137634,1.682987093925476
18,0.029559836024418473,102.8052749633789,0.7846518754959106,200.76475524902344,183.49009704589844,177.2337646484375,2.8500518798828125,-0.23641328513622284,1.6740963459014893
19,0.029731849033851177,99.48365783691406,0.7953619360923767,200.43910217285156,183.6898193359375,177.35243225097656,2.857165813446045,-0.2213481366634369,1.6681504249572754
20,0.029991064977366477,96.37437438964844,0.8055524826049805,200.07371520996094,183.87936401367188,177.44984436035156,2.8623108863830566,-0.204520583152771,1.6601557731628418
21,0.02995194698451087,93.2668685913086,0.8157827854156494,199.6756591796875,184.04437255859375,177.5352783203125,2.8681836128234863,-0.18888509273529053,1.649933934211731
22,0.029907508986070752,90.05052185058594,0.8270124793052673,199.27244567871094,184.16427612304688,177.5878143310547,2.877540349960327,-0.17373527586460114,1.6409051418304443
23,0.029538339003920555,86.34103393554688,0.8375344276428223,198.81475830078125,184.18350219726562,177.6349334716797,2.8955745697021484,-0.1577310711145401,1.635096788406372
24,0.02830383600667119,81.22862243652344,0.8493533134460449,198.31887817382812,184.2999725341797,177.65704345703125,2.9044599533081055,-0.1429273635149002,1.6251896619796753
25,0.02862327900948003,77.47273254394531,0.8592329621315002,197.83758544921875,184.41867065429688,177.66734313964844,2.9087412357330322,-0.13086803257465363,1.6168177127838135
26,0.028503218025434762,74.7857437133789,0.8669564127922058,197.330810546875,184.43667602539062,177.6613311767578,2.916171073913574,-0.11827477812767029,1.612666130065918
27,0.028385013982187957,71.6736068725586,0.8743093609809875,196.82662963867188,184.44906616210938,177.6275177001953,2.9188804626464844,-0.10687708109617233,1.6090953350067139
28,0.02817031799349934,69.44998168945312,0.880433976650238,196.30906677246094,184.42108154296875,177.62384033203125,2.9234366416931152,-0.09984446316957474,1.601684331893921
29,0.02827012597117573,67.21095275878906,0.8859298825263977,195.7894287109375,184.391357421875,177.59793090820312,2.9259045124053955,-0.09257684648036957,1.6007776260375977
30,0.028031666006427258,65.57817840576172,0.8906675577163696,195.28042602539062,184.41551208496094,177.5715789794922,2.9275262355804443,-0.08423789590597153,1.6017389297485352
31,0.02827867801534012,64.1083755493164,0.895272433757782,194.77268981933594,184.44696044921875,177.51707458496094,2.9310977458953857,-0.0783257707953453,1.5980197191238403
32,0.028419161040801555,62.32122039794922,0.8997397422790527,194.28363037109375,184.45846557617188,177.4451446533203,2.936830759048462,-0.07365456223487854,1.5954209566116333
33,0.028456014988478273,60.37952423095703,0.9039182662963867,193.80953979492188,184.42007446289062,177.36878967285156,2.9411702156066895,-0.06895216554403305,1.5902442932128906
34,0.028584727027919143,58.508182525634766,0.9081956744194031,193.34262084960938,184.4151153564453,177.28224182128906,2.943349599838257,-0.06335772573947906,1.5867602825164795
35,0.028803222987335175,56.992515563964844,0.9121046662330627,192.8817596435547,184.3953094482422,177.2142791748047,2.947908639907837,-0.05914267152547836,1.5845204591751099
36,0.028963736025616527,55.323944091796875,0.9157326221466064,192.42547607421875,184.32833862304688,177.1220703125,2.9506585597991943,-0.053936198353767395,1.587090253829956
37,0.02798461599741131,54.114654541015625,0.9189985990524292,191.98153686523438,184.28968811035156,177.0647735595703,2.9548399448394775,-0.05182398483157158,1.586439609527588
38,0.028160129964817315,52.832984924316406,0.9221059083938599,191.54783630371094,184.26675415039062,176.96688842773438,2.9581778049468994,-0.04770898446440697,1.585118293762207
39,0.028369617008138448,51.43975067138672,0.9252824187278748,191.134521484375,184.2252960205078,176.86233520507812,2.9606571197509766,-0.04568817466497421,1.5786819458007812
40,0.027743835002183914,50.07292938232422,0.9282234311103821,190.72549438476562,184.16407775878906,176.7613983154297,2.963552474975586,-0.04348904266953468,1.5782883167266846
41,0.027748433989472687,49.00151062011719,0.9308914542198181,190.33302307128906,184.1195068359375,176.6535186767578,2.9665350914001465,-0.04045022651553154,1.5790125131607056
42,0.02789637097157538,47.919715881347656,0.9334824085235596,189.9459686279297,184.08518981933594,176.55615234375,2.9705638885498047,-0.03711032494902611,1.5791844129562378
43,0.028808675007894635,46.627262115478516,0.9361153841018677,189.57139587402344,184.0349578857422,176.43589782714844,2.9745235443115234,-0.03413564711809158,1.5784927606582642
