itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02925840998068452,168.44395446777344,0.42063918709754944,189.291259765625,172.11061096191406,184.741943359375,3.161025047302246,-0.768187403678894,1.3943454027175903
2,0.028970193001441658,164.82582092285156,0.4382522404193878,189.39877319335938,172.1224365234375,185.0573272705078,3.166443109512329,-0.7358532547950745,1.3864843845367432
3,0.029477528005372733,160.35874938964844,0.4931240975856781,188.4336395263672,172.0788116455078,185.13430786132812,3.1676392555236816,-0.5868597626686096,1.3783042430877686
4,0.029764753009658307,136.93795776367188,0.5979712009429932,188.63185119628906,172.09280395507812,185.2644500732422,3.177917242050171,-0.5459115505218506,1.3750414848327637
5,0.029709850961808115,130.27410888671875,0.6328392624855042,188.7785186767578,172.10655212402344,185.36471557617188,3.189154624938965,-0.5048335790634155,1.3782005310058594
6,0.02794485999038443,122.84673309326172,0.6658583283424377,188.88328552246094,172.13259887695312,185.44081115722656,3.1994364261627197,-0.4648961126804352,1.3796560764312744
7,0.02814385900273919,115.98748016357422,0.6954230666160583,188.96200561523438,172.21775817871094,185.46676635742188,3.2059683799743652,-0.4268594980239868,1.3855901956558228
8,0.028538468992337584,109.11931610107422,0.7216894030570984,189.01431274414062,172.35243225097656,185.5212860107422,3.209433078765869,-0.3953092396259308,1.3925153017044067
9,0.028714333020616323,103.33558654785156,0.7433685064315796,189.04164123535156,172.47860717773438,185.52760314941406,3.214531898498535,-0.3621011972427368,1.4036340713500977
10,0.028894823975861073,96.7081069946289,0.7660257816314697,189.0604248046875,172.6321563720703,185.50775146484375,3.2173147201538086,-0.3326320946216583,1.415049433708191
11,0.028579558013007045,90.70799255371094,0.7858371138572693,189.0154571533203,172.9071807861328,185.4776153564453,3.2195231914520264,-0.3050540089607239,1.4288207292556763
12,0.028943977027665824,84.65019989013672,0.8048886656761169,188.92698669433594,173.19374084472656,185.42599487304688,3.2203011512756348,-0.27874597907066345,1.4419585466384888
13,0.028847506968304515,78.89884948730469,0.8222450017929077,188.7980194091797,173.4100799560547,185.31100463867188,3.2202014923095703,-0.2550164461135864,1.4579424858093262
14,0.029281681985594332,73.10115051269531,0.8375972509384155,188.64817810058594,173.65419006347656,185.17340087890625,3.2198495864868164,-0.23383891582489014,1.468406319618225
15,0.02931007300503552,68.43356323242188,0.8496664762496948,188.47647094726562,173.9781036376953,185.0033721923828,3.219327449798584,-0.2135223001241684,1.4801160097122192
16,0.028924264013767242,63.669551849365234,0.8612722158432007,188.27268981933594,174.2840576171875,184.78509521484375,3.2168753147125244,-0.1959165632724762,1.4917457103729248
17,0.029212614987045527,59.26422882080078,0.8715677261352539,188.0574493408203,174.5629119873047,184.56761169433594,3.214188814163208,-0.17877928912639618,1.5017863512039185
18,0.028100567986257374,55.16438293457031,0.8806711435317993,187.82884216308594,174.90721130371094,184.3611297607422,3.206650733947754,-0.1639622300863266,1.5098254680633545
19,0.028876280994154513,51.671871185302734,0.8890378475189209,187.59368896484375,175.22923278808594,184.11090087890625,3.2048323154449463,-0.1498349905014038,1.5177607536315918
20,0.02860837703337893,48.23016357421875,0.8964548707008362,187.35092163085938,175.53781127929688,183.85337829589844,3.2010481357574463,-0.13829676806926727,1.522194266319275
21,0.029127177025657147,45.650184631347656,0.9027181267738342,187.10597229003906,175.82763671875,183.59512329101562,3.1964333057403564,-0.1280110478401184,1.5299720764160156
22,0.029643743997439742,42.74042892456055,0.9087932109832764,186.86642456054688,176.07115173339844,183.32252502441406,3.19236421585083,-0.1177188828587532,1.5362757444381714
23,0.027759499032981694,40.0464973449707,0.9143438339233398,186.63243103027344,176.30075073242188,183.04315185546875,3.187502384185791,-0.10842547565698624,1.5427018404006958
