itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.0283363219932653,126.64188385009766,0.5880854725837708,150.3345489501953,171.97415161132812,185.56190490722656,3.466944932937622,-0.0006041401065886021,2.094630002975464
2,0.029935666010715067,122.5709457397461,0.5992093682289124,150.40597534179688,172.0894012451172,185.4186553955078,3.4702277183532715,-0.006147640757262707,2.0728373527526855
3,0.029582615999970585,118.84253692626953,0.6096170544624329,150.50836181640625,172.2549591064453,185.2559051513672,3.47684907913208,-0.0090456148609519,2.048247814178467
4,0.029677716025616974,115.33572387695312,0.6208340525627136,150.6226043701172,172.3734588623047,185.0767364501953,3.478878974914551,-0.011232071556150913,2.0252130031585693
5,0.02969210100127384,111.89315032958984,0.6319029331207275,150.75120544433594,172.45620727539062,184.92141723632812,3.4800164699554443,-0.0136356670409441,2.0084407329559326
6,0.02968526800395921,109.26734924316406,0.6396575570106506,150.89039611816406,172.57894897460938,184.76808166503906,3.4814651012420654,-0.014275545254349709,1.9875322580337524
7,0.02951362798921764,106.4118881225586,0.6496016383171082,151.02322387695312,172.7027587890625,184.61549377441406,3.4813520908355713,-0.014205753803253174,1.9677813053131104
8,0.029666555987205356,103.75120544433594,0.6594010591506958,151.17652893066406,172.7576446533203,184.4562530517578,3.479297161102295,-0.014005024917423725,1.9502131938934326
9,0.029714970965869725,101.2589340209961,0.6678194403648376,151.33636474609375,172.84320068359375,184.28517150878906,3.476024627685547,-0.012252076528966427,1.9270846843719482
10,0.029718950972892344,98.26710510253906,0.6797294020652771,151.4917755126953,172.9790802001953,184.1129608154297,3.4744536876678467,-0.009850241243839264,1.9033747911453247
11,0.02958343701902777,95.59516906738281,0.6921079754829407,151.65924072265625,173.12794494628906,183.9213104248047,3.472949504852295,-0.006258103996515274,1.8780395984649658
12,0.031105656002182513,93.07632446289062,0.7054603099822998,151.8421630859375,173.2065887451172,183.72457885742188,3.467880964279175,-0.004273769445717335,1.8559513092041016
13,0.028361965029034764,90.42762756347656,0.7176881432533264,152.03211975097656,173.35867309570312,183.5366668701172,3.4649152755737305,-2.801538721541874e-05,1.8289674520492554
14,0.02827367204008624,88.07383728027344,0.7320584654808044,152.2314910888672,173.5130157470703,183.3479766845703,3.4625110626220703,0.0026112026534974575,1.805223822593689
15,0.028352836961857975,86.07081604003906,0.744642972946167,152.4308319091797,173.6961212158203,183.15240478515625,3.4598546028137207,0.00452675623819232,1.778654932975769
16,0.028178193955682218,84.00920867919922,0.7586257457733154,152.63258361816406,173.8623504638672,182.94631958007812,3.4560205936431885,0.005393166560679674,1.7560341358184814
17,0.02902063401415944,82.1466064453125,0.7703781127929688,152.8404083251953,174.06207275390625,182.7400360107422,3.452317237854004,0.006225238554179668,1.7322486639022827
18,0.028227269009221345,80.50030517578125,0.7823488712310791,153.04840087890625,174.21719360351562,182.54232788085938,3.4478251934051514,0.007003932259976864,1.7092572450637817
19,0.02819440100574866,79.05781555175781,0.7931827306747437,153.2636260986328,174.37991333007812,182.33409118652344,3.443938970565796,0.008378288708627224,1.6869385242462158
20,0.028239932958967984,78.06697082519531,0.8034517765045166,153.48374938964844,174.50657653808594,182.12110900878906,3.4359703063964844,0.009618230164051056,1.6682579517364502
21,0.028007785964291543,76.67487335205078,0.8119153380393982,153.6975555419922,174.65829467773438,181.9012908935547,3.4299328327178955,0.007886901497840881,1.6524078845977783
22,0.028394547989591956,75.36691284179688,0.8189476132392883,153.92477416992188,174.83042907714844,181.68942260742188,3.4240708351135254,0.009623588994145393,1.6348925828933716
23,0.028393136977683753,74.68365478515625,0.8260241150856018,154.16070556640625,174.90733337402344,181.46104431152344,3.4134328365325928,0.008312813006341457,1.6255120038986206
24,0.028159708017483354,72.76969146728516,0.8311318159103394,154.39674377441406,175.0556640625,181.2015838623047,3.4058971405029297,0.00878798495978117,1.6125469207763672
25,0.02842828002758324,71.72423553466797,0.8365761637687683,154.66123962402344,175.15768432617188,180.98947143554688,3.397265911102295,0.006463504862040281,1.6040525436401367
26,0.028212238976266235,70.09490966796875,0.8409367203712463,154.91619873046875,175.2699432373047,180.78993225097656,3.38928484916687,0.004836216568946838,1.5977425575256348
27,0.02826962899416685,68.59974670410156,0.8445875644683838,155.1793975830078,175.3727264404297,180.5965118408203,3.381634473800659,0.003085227683186531,1.589003086090088
28,0.02831362298456952,67.31687927246094,0.8485146164894104,155.4571075439453,175.4733428955078,180.39776611328125,3.3736281394958496,0.001314643770456314,1.5855826139450073
29,0.028762297006323934,65.6875,0.8516697287559509,155.73394775390625,175.58059692382812,180.19248962402344,3.3665003776550293,-0.000561611435841769,1.5808933973312378
