itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.030599524034187198,238.75466918945312,0.21307867765426636,152.05758666992188,181.94677734375,153.3301239013672,2.7151427268981934,-0.7786275744438171,1.0921921730041504
2,0.030032745969947428,235.39112854003906,0.21960239112377167,152.12892150878906,181.9573211669922,153.54751586914062,2.7105002403259277,-0.7595450282096863,1.0861014127731323
3,0.029779050033539534,232.2061004638672,0.22863930463790894,152.20767211914062,181.943115234375,153.74021911621094,2.705673933029175,-0.7419677376747131,1.0796473026275635
4,0.02938326500589028,229.32044982910156,0.23619887232780457,152.2869873046875,182.0441131591797,153.98202514648438,2.705366611480713,-0.7203443646430969,1.0793672800064087
5,0.029194823990110308,225.05722045898438,0.24544525146484375,152.3556365966797,182.0873260498047,154.21685791015625,2.703834056854248,-0.7007552981376648,1.0748757123947144
6,0.02900628198403865,221.48736572265625,0.25343307852745056,152.4776153564453,182.1169891357422,154.4738311767578,2.6982879638671875,-0.683966338634491,1.065464973449707
7,0.030223056965041906,218.84759521484375,0.25976523756980896,152.60084533691406,182.18360900878906,154.7158660888672,2.699235200881958,-0.6653375029563904,1.0661404132843018
8,0.030121345014777035,214.99325561523438,0.2675302028656006,152.68124389648438,182.16976928710938,154.95654296875,2.6960086822509766,-0.6466662287712097,1.0606162548065186
9,0.030105376965366304,211.69117736816406,0.2757049798965454,152.76805114746094,182.2559814453125,155.2342529296875,2.6946089267730713,-0.6260597705841064,1.0552726984024048
10,0.029469066008459777,207.90530395507812,0.28477713465690613,152.8446502685547,182.22755432128906,155.50860595703125,2.689631938934326,-0.607038676738739,1.0457639694213867
11,0.03061396104749292,204.7877655029297,0.29383474588394165,152.9332275390625,182.2919464111328,155.74664306640625,2.6930019855499268,-0.5842992663383484,1.0504143238067627
12,0.030020094010978937,199.86581420898438,0.3043759763240814,153.0157928466797,182.33750915527344,156.00198364257812,2.6954574584960938,-0.5623501539230347,1.0526247024536133
