itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02563052996993065,226.7391357421875,-0.5460597276687622,206.79946899414062,183.76321411132812,174.77915954589844,3.5472629070281982,-1.0111562013626099,1.0051286220550537
2,0.026767734438180923,226.0445556640625,-0.5468002557754517,206.6497802734375,183.7574920654297,174.94029235839844,3.5438320636749268,-1.0095900297164917,1.0055660009384155
3,0.02717280574142933,225.97915649414062,-0.5475975275039673,206.52337646484375,183.7784423828125,175.0807342529297,3.5427701473236084,-1.00956392288208,1.0071940422058105
4,0.02820090763270855,225.75624084472656,-0.5481443405151367,206.39837646484375,183.7201385498047,175.22134399414062,3.54451322555542,-1.0101631879806519,1.0103681087493896
5,0.027002209797501564,225.15451049804688,-0.5484938621520996,206.27601623535156,183.66943359375,175.35879516601562,3.543109655380249,-1.0090409517288208,1.0115253925323486
6,0.027796803042292595,224.89266967773438,-0.5489745140075684,206.126953125,183.68992614746094,175.499267578125,3.5425631999969482,-1.008851170539856,1.0150487422943115
7,0.027210963889956474,224.32107543945312,-0.5497055053710938,205.9922332763672,183.66632080078125,175.6197967529297,3.5432260036468506,-1.01009202003479,1.017577886581421
8,0.027355927973985672,223.96475219726562,-0.5501140356063843,205.88343811035156,183.67999267578125,175.74758911132812,3.539285182952881,-1.0116055011749268,1.017018437385559
9,0.028237979859113693,224.48472595214844,-0.5506934523582458,205.82115173339844,183.66217041015625,175.8653106689453,3.5361106395721436,-1.0137516260147095,1.0175769329071045
10,0.027132421731948853,224.89683532714844,-0.5510792136192322,205.73715209960938,183.7612762451172,176.00210571289062,3.535388231277466,-1.0144959688186646,1.02052640914917
11,0.028341401368379593,224.60806274414062,-0.551605761051178,205.6484375,183.8240966796875,176.10699462890625,3.534454345703125,-1.017479658126831,1.0209639072418213
12,0.02732120081782341,224.94186401367188,-0.5519536733627319,205.6209259033203,183.87179565429688,176.2134552001953,3.532048225402832,-1.016395926475525,1.0216355323791504
13,0.027351800352334976,224.9322052001953,-0.5522228479385376,205.5323486328125,183.91470336914062,176.3212890625,3.533247470855713,-1.0180319547653198,1.024099349975586
14,0.028201866894960403,224.6441192626953,-0.5525007247924805,205.4362030029297,184.00830078125,176.43014526367188,3.5356485843658447,-1.0206754207611084,1.0277551412582397
15,0.02751326933503151,224.2090301513672,-0.5527293086051941,205.38589477539062,184.0022430419922,176.54762268066406,3.534841775894165,-1.0231553316116333,1.028252363204956
16,0.027362484484910965,224.49880981445312,-0.553037166595459,205.34176635742188,183.95721435546875,176.6663818359375,3.528921127319336,-1.022690773010254,1.0256356000900269
17,0.0270523838698864,225.30096435546875,-0.5535095930099487,205.2713165283203,184.05044555664062,176.78419494628906,3.5299723148345947,-1.0245355367660522,1.0301837921142578
18,0.0275275819003582,224.78619384765625,-0.5537922382354736,205.21389770507812,184.07093811035156,176.9124298095703,3.5290563106536865,-1.0263842344284058,1.032011866569519
19,0.026329394429922104,224.82675170898438,-0.5540933012962341,205.0753936767578,184.1156005859375,177.02806091308594,3.5294606685638428,-1.0270434617996216,1.03557288646698
20,0.028453290462493896,224.29371643066406,-0.5544853210449219,204.98391723632812,184.21182250976562,177.13558959960938,3.526794910430908,-1.0282821655273438,1.0371636152267456
21,0.027127543464303017,224.4160614013672,-0.5550791025161743,204.91546630859375,184.2483673095703,177.24386596679688,3.5244312286376953,-1.0294907093048096,1.0386717319488525
22,0.02761766128242016,224.53524780273438,-0.5555313229560852,204.84506225585938,184.43582153320312,177.345947265625,3.5264077186584473,-1.0315088033676147,1.0469658374786377
23,0.027544710785150528,223.44700622558594,-0.5558018684387207,204.78651428222656,184.48202514648438,177.45407104492188,3.520270586013794,-1.033449411392212,1.0453537702560425
24,0.027466867119073868,224.4333038330078,-0.5565512180328369,204.74783325195312,184.49661254882812,177.55630493164062,3.5128629207611084,-1.0336976051330566,1.0415642261505127
25,0.026794519275426865,225.6363525390625,-0.5569990277290344,204.67172241210938,184.5335235595703,177.65283203125,3.5080459117889404,-1.03484308719635,1.0408867597579956
26,0.02613055892288685,226.25946044921875,-0.5574242472648621,204.63185119628906,184.58145141601562,177.73516845703125,3.503209114074707,-1.0373448133468628,1.0413198471069336
27,0.02792830765247345,226.9279022216797,-0.5579979419708252,204.5496063232422,184.65280151367188,177.82041931152344,3.502528429031372,-1.0378623008728027,1.0436630249023438
28,0.02688383124768734,226.69723510742188,-0.5582731366157532,204.47738647460938,184.6724853515625,177.8988037109375,3.49886417388916,-1.0403660535812378,1.0443795919418335
29,0.027599133551120758,227.1963653564453,-0.5584714412689209,204.41220092773438,184.7611083984375,177.9630889892578,3.499788284301758,-1.041137933731079,1.0477107763290405
30,0.02798691764473915,226.73388671875,-0.5587575435638428,204.37481689453125,184.76974487304688,178.02488708496094,3.4912712574005127,-1.0420830249786377,1.042541265487671
31,0.026789961382746696,228.29779052734375,-0.5588628053665161,204.30221557617188,184.8770751953125,178.086669921875,3.489159107208252,-1.0408445596694946,1.0417970418930054
32,0.027168123051524162,228.40545654296875,-0.5590091943740845,204.3232421875,184.95358276367188,178.134033203125,3.4865286350250244,-1.041183590888977,1.0408488512039185
33,0.0279864314943552,228.85684204101562,-0.5590569972991943,204.2733917236328,184.93954467773438,178.17787170410156,3.483497381210327,-1.0392173528671265,1.0407739877700806
34,0.026813235133886337,228.84689331054688,-0.5591269135475159,204.29420471191406,184.853515625,178.2174530029297,3.481208086013794,-1.0391446352005005,1.041275978088379
35,0.026953766122460365,228.9827880859375,-0.5592495799064636,204.27760314941406,184.82290649414062,178.2538604736328,3.481137752532959,-1.0377997159957886,1.043267011642456
36,0.0273911003023386,228.53744506835938,-0.5593322515487671,204.25128173828125,184.7836151123047,178.30239868164062,3.4799485206604004,-1.0384153127670288,1.044277310371399
37,0.02853146754205227,228.56863403320312,-0.5594021081924438,204.22763061523438,184.7674560546875,178.34519958496094,3.4798243045806885,-1.0367921590805054,1.0445102453231812
38,0.027140643447637558,228.3343963623047,-0.559464156627655,204.19363403320312,184.7553253173828,178.37637329101562,3.474177598953247,-1.0347949266433716,1.0413732528686523
39,0.027166755869984627,228.96998596191406,-0.5594907999038696,204.19467163085938,184.76577758789062,178.3970184326172,3.474914789199829,-1.0357283353805542,1.0457589626312256
40,0.02824806421995163,228.43495178222656,-0.5596629977226257,204.11911010742188,184.7565155029297,178.42324829101562,3.4755377769470215,-1.0348492860794067,1.0468616485595703
41,0.027034945785999298,228.06063842773438,-0.5596553683280945,204.19593811035156,184.7047119140625,178.45350646972656,3.472682237625122,-1.0368049144744873,1.0460244417190552
42,0.027952495962381363,228.74166870117188,-0.5597249269485474,204.24082946777344,184.76712036132812,178.467041015625,3.4696710109710693,-1.035018801689148,1.047412395477295
43,0.02726907655596733,228.6312713623047,-0.5598583221435547,204.2555694580078,184.7879180908203,178.48484802246094,3.472273111343384,-1.036908507347107,1.0547982454299927
44,0.02652895636856556,227.6610107421875,-0.5599070191383362,204.20523071289062,184.8137969970703,178.4994354248047,3.467740774154663,-1.0369160175323486,1.0523860454559326
45,0.02698097564280033,228.3474884033203,-0.5599795579910278,204.20672607421875,184.8265838623047,178.51632690429688,3.4676480293273926,-1.0333306789398193,1.0528892278671265
46,0.02729112282395363,227.83265686035156,-0.5600696802139282,204.23464965820312,184.7904052734375,178.54576110839844,3.4635605812072754,-1.0326757431030273,1.0498583316802979
47,0.026446865871548653,228.54132080078125,-0.5599833130836487,204.2433624267578,184.76473999023438,178.557373046875,3.463275909423828,-1.03279447555542,1.050489068031311
48,0.026561452075839043,228.50254821777344,-0.5600221753120422,204.287109375,184.77069091796875,178.56985473632812,3.4641666412353516,-1.0353370904922485,1.0544133186340332
49,0.028106560930609703,228.26370239257812,-0.5601456761360168,204.3761444091797,184.78219604492188,178.57859802246094,3.458045244216919,-1.0354466438293457,1.0506055355072021
50,0.028832506388425827,229.40357971191406,-0.5600508451461792,204.34188842773438,184.76104736328125,178.57858276367188,3.4647414684295654,-1.04189133644104,1.0560137033462524
51,0.027682002633810043,228.89804077148438,-0.55996173620224,204.34921264648438,184.7985382080078,178.5785675048828,3.46832537651062,-1.0409317016601562,1.0613223314285278
52,0.02738567814230919,227.747314453125,-0.5600043535232544,204.3287811279297,184.81314086914062,178.59375,3.4676454067230225,-1.0374422073364258,1.062679409980774
53,0.027278894558548927,227.15704345703125,-0.5602402091026306,204.3084716796875,184.8560791015625,178.60589599609375,3.470123767852783,-1.0366919040679932,1.0669581890106201
54,0.027683427557349205,226.2510986328125,-0.5602748990058899,204.29458618164062,184.8867950439453,178.6240234375,3.471182346343994,-1.0362907648086548,1.073399543762207
55,0.02741227298974991,225.21847534179688,-0.5604200959205627,204.2819366455078,184.88902282714844,178.6400146484375,3.467388153076172,-1.0347775220870972,1.071926474571228
56,0.027310680598020554,225.5501708984375,-0.5605131983757019,204.31163024902344,184.9265899658203,178.65553283691406,3.4661810398101807,-1.0346893072128296,1.0724456310272217
57,0.02654261887073517,225.61087036132812,-0.5605708360671997,204.32052612304688,184.95594787597656,178.6648712158203,3.4663286209106445,-1.0334786176681519,1.073686957359314
58,0.02691526897251606,225.28639221191406,-0.5605995655059814,204.3438262939453,184.99949645996094,178.66258239746094,3.4646458625793457,-1.0345262289047241,1.074303150177002
59,0.027993766590952873,225.51023864746094,-0.560660719871521,204.3404998779297,185.06227111816406,178.66693115234375,3.4638831615448,-1.0333220958709717,1.0760822296142578
60,0.02746490016579628,225.1840362548828,-0.5607388019561768,204.34048461914062,185.13963317871094,178.6549530029297,3.4636244773864746,-1.032840609550476,1.0781465768814087
61,0.027834616601467133,224.86753845214844,-0.5607624650001526,204.3754119873047,185.16015625,178.63861083984375,3.4604451656341553,-1.0339792966842651,1.0783716440200806
62,0.02718689665198326,225.2874755859375,-0.5608194470405579,204.3846893310547,185.15037536621094,178.62567138671875,3.45798397064209,-1.0326522588729858,1.078233242034912
63,0.027389537543058395,225.34591674804688,-0.5609423518180847,204.45973205566406,185.1463165283203,178.6111297607422,3.455265522003174,-1.0349812507629395,1.07787024974823
64,0.02748226746916771,225.99539184570312,-0.5609117746353149,204.44485473632812,185.18576049804688,178.60574340820312,3.4534499645233154,-1.0336229801177979,1.0783816576004028
65,0.027885017916560173,225.8952178955078,-0.5609911680221558,204.4489288330078,185.13320922851562,178.5918426513672,3.4505491256713867,-1.032346487045288,1.0757372379302979
66,0.02660735882818699,226.3271942138672,-0.5609378814697266,204.5042724609375,185.13134765625,178.5798797607422,3.4504027366638184,-1.0326755046844482,1.0765180587768555
67,0.026864824816584587,226.3192138671875,-0.560998797416687,204.40745544433594,185.14564514160156,178.56637573242188,3.45975923538208,-1.0259208679199219,1.089713454246521
68,0.026875203475356102,222.72000122070312,-0.5614327788352966,204.45309448242188,185.14686584472656,178.56570434570312,3.457974910736084,-1.0261379480361938,1.089431643486023
69,0.027464507147669792,222.98150634765625,-0.5613998174667358,204.4859619140625,185.26101684570312,178.56600952148438,3.4592983722686768,-1.0273686647415161,1.0910121202468872
