itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.030075060203671455,154.33314514160156,-0.390336275100708,199.26902770996094,189.1448974609375,142.63104248046875,3.525986909866333,-0.9274901151657104,1.4585812091827393
2,0.03006403148174286,154.38050842285156,-0.4302492141723633,198.90802001953125,189.5589599609375,142.6611785888672,3.4779677391052246,-0.8994496464729309,1.4564186334609985
3,0.030472878366708755,155.695556640625,-0.45774510502815247,199.10060119628906,189.60848999023438,142.4293212890625,3.4511735439300537,-0.8763706088066101,1.4512298107147217
4,0.029193028807640076,156.27978515625,-0.45203548669815063,199.93914794921875,189.88153076171875,142.24514770507812,3.4462406635284424,-0.90950608253479,1.4607797861099243
5,0.029068361967802048,160.57870483398438,-0.47028762102127075,200.227783203125,190.03053283691406,142.01177978515625,3.422419786453247,-0.8907381892204285,1.4547253847122192
6,0.028961852192878723,161.64752197265625,-0.4794555604457855,201.3070526123047,190.1143341064453,141.95318603515625,3.4391322135925293,-0.9476534724235535,1.469651699066162
7,0.029395146295428276,166.3755340576172,-0.47453469038009644,201.2860565185547,190.32310485839844,141.9494171142578,3.413306713104248,-0.9294346570968628,1.4638818502426147
8,0.029520083218812943,167.435791015625,-0.4855477809906006,201.60586547851562,190.3231658935547,141.76608276367188,3.3899776935577393,-0.9343881011009216,1.4535378217697144
9,0.02914470061659813,172.35658264160156,-0.4934382140636444,201.9343719482422,190.32142639160156,141.48594665527344,3.378300189971924,-0.9285799860954285,1.4534834623336792
10,0.02887526899576187,173.15936279296875,-0.49867966771125793,202.4425048828125,190.19891357421875,141.22291564941406,3.3640403747558594,-0.9330034852027893,1.4454736709594727
11,0.02928636409342289,176.8630828857422,-0.5058341026306152,202.8695831298828,190.2372589111328,140.94241333007812,3.3550760746002197,-0.9403665065765381,1.4462828636169434
12,0.029177801683545113,179.23989868164062,-0.5112999677658081,203.14208984375,190.31431579589844,140.56820678710938,3.3470418453216553,-0.9228026270866394,1.4501529932022095
13,0.0292375348508358,177.45413208007812,-0.5153291821479797,203.5078887939453,190.31874084472656,140.3818817138672,3.3302128314971924,-0.9224625825881958,1.4487897157669067
14,0.02929210290312767,179.70770263671875,-0.5207232236862183,204.01112365722656,190.35275268554688,140.11839294433594,3.3173842430114746,-0.9210330247879028,1.4544402360916138
15,0.02877100743353367,180.59719848632812,-0.5278633236885071,204.6180877685547,190.41221618652344,139.77223205566406,3.3023929595947266,-0.9374436140060425,1.4609559774398804
16,0.029023636132478714,184.41854858398438,-0.5409054160118103,205.02833557128906,190.5713348388672,139.648681640625,3.2806484699249268,-0.9610058069229126,1.4649406671524048
17,0.028788672760128975,190.1875,-0.5595876574516296,205.0576171875,191.17092895507812,139.9694366455078,3.2348411083221436,-0.9623704552650452,1.4819849729537964
18,0.028668446466326714,193.20648193359375,-0.600285530090332,205.27308654785156,191.13864135742188,140.23805236816406,3.2223477363586426,-0.9672813415527344,1.4979398250579834
19,0.030903125181794167,193.2906036376953,-0.6036733388900757,205.38917541503906,190.66566467285156,140.24331665039062,3.2345657348632812,-0.9413684606552124,1.5076990127563477
20,0.030345112085342407,186.62741088867188,-0.5993338823318481,206.06268310546875,190.70394897460938,140.4219512939453,3.2230584621429443,-1.0106111764907837,1.5216752290725708
21,0.0307990200817585,197.1553955078125,-0.5582178831100464,206.18789672851562,190.4722442626953,140.1637420654297,3.2429237365722656,-0.9833253622055054,1.533004641532898
22,0.03008091263473034,189.412109375,-0.5875691771507263,205.9689178466797,190.43328857421875,139.93983459472656,3.2175133228302,-0.8950698971748352,1.5327417850494385
23,0.03127531707286835,178.77639770507812,-0.5373018980026245,207.03143310546875,190.15353393554688,139.71099853515625,3.2230451107025146,-0.9383201003074646,1.5353167057037354
24,0.03021029382944107,185.31797790527344,-0.6079291701316833,207.22686767578125,190.13619995117188,140.0617218017578,3.2002692222595215,-0.9736791253089905,1.5397700071334839
25,0.031306590884923935,192.74600219726562,-0.5961937308311462,206.8266143798828,189.53857421875,140.1675567626953,3.223712682723999,-0.8994873762130737,1.5481884479522705
26,0.03023580089211464,177.0387420654297,-0.5570564270019531,207.86029052734375,189.3662872314453,139.94580078125,3.227918863296509,-0.9451462626457214,1.5534995794296265
27,0.03080902434885502,183.74021911621094,-0.6086617708206177,208.0312957763672,189.65850830078125,140.26422119140625,3.1844534873962402,-0.9680235385894775,1.5529625415802002
28,0.029603784903883934,192.4022979736328,-0.5983791947364807,207.52003479003906,189.0667724609375,140.0170135498047,3.2140183448791504,-0.8746041059494019,1.558872103691101
29,0.029436662793159485,173.44204711914062,-0.5492908954620361,208.25991821289062,188.8702850341797,139.87088012695312,3.223151206970215,-0.9043474793434143,1.5680640935897827
30,0.028823263943195343,176.4217987060547,-0.5852581858634949,209.2861328125,188.83583068847656,139.65086364746094,3.227847099304199,-0.9825648069381714,1.5751889944076538
31,0.029908739030361176,187.81044006347656,-0.5731141567230225,208.539306640625,189.226806640625,139.39752197265625,3.185196876525879,-0.8760970830917358,1.5744987726211548
32,0.029622726142406464,176.2431640625,-0.5617668032646179,209.3002471923828,189.02085876464844,139.1556854248047,3.186513900756836,-0.9127379655838013,1.5820884704589844
