itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.02889963798224926,269.1385192871094,-0.3708727955818176,194.13372802734375,189.8070831298828,185.409423828125,3.356074571609497,1.0004017353057861,0.6776483058929443
2,0.030769461765885353,268.1361389160156,-0.3772301971912384,193.6114501953125,190.1001739501953,185.31236267089844,3.356288194656372,0.9991341233253479,0.6879967451095581
3,0.029962843284010887,266.4046630859375,-0.3835512697696686,193.2477264404297,190.3976593017578,185.17666625976562,3.359647750854492,1.0104625225067139,0.6952083110809326
4,0.030136434361338615,267.25286865234375,-0.38922059535980225,192.8133544921875,190.70303344726562,185.02622985839844,3.36401629447937,1.015154242515564,0.7005912065505981
5,0.03021378256380558,267.6154479980469,-0.3946613073348999,192.47125244140625,191.01007080078125,184.92501831054688,3.3664941787719727,1.0250248908996582,0.7089686989784241
6,0.030305149033665657,268.0662536621094,-0.3992151916027069,192.08120727539062,191.40428161621094,184.81068420410156,3.3659932613372803,1.0255917310714722,0.7169565558433533
7,0.029381390661001205,266.9349365234375,-0.40374788641929626,191.7216339111328,191.7490692138672,184.673583984375,3.373847246170044,1.0276256799697876,0.7175278663635254
8,0.03133181296288967,268.20855712890625,-0.40836697816848755,191.3468017578125,192.06358337402344,184.54647827148438,3.3789613246917725,1.0269649028778076,0.7198811769485474
9,0.02879934571683407,268.4836120605469,-0.412400484085083,190.97900390625,192.37342834472656,184.40313720703125,3.384178876876831,1.0264133214950562,0.7231889963150024
10,0.029958520084619522,268.6654968261719,-0.4163648188114166,190.683837890625,192.60333251953125,184.26031494140625,3.395004987716675,1.026343822479248,0.723645806312561
11,0.03018578514456749,270.13604736328125,-0.4196346700191498,190.2787322998047,192.93942260742188,184.0876922607422,3.3911802768707275,1.0252240896224976,0.7330926656723022
12,0.029379040002822876,268.0691833496094,-0.4238296151161194,189.97390747070312,193.20172119140625,183.92538452148438,3.3952629566192627,1.023760199546814,0.7382084131240845
13,0.02985530160367489,267.74627685546875,-0.42715373635292053,189.65142822265625,193.46868896484375,183.77847290039062,3.4040462970733643,1.0296509265899658,0.7393219470977783
