itr,time,geodesic,loss,theta,phi,gamma,bx,by,bz
1,0.029383255168795586,180.6580810546875,-0.4033829867839813,177.4684600830078,165.0391387939453,195.74853515625,3.2404651641845703,-0.08678010106086731,2.55488657951355
2,0.029306253418326378,178.74778747558594,-0.40562766790390015,177.29673767089844,165.2217559814453,195.6646270751953,3.241823434829712,-0.09362243115901947,2.550830364227295
3,0.030291816219687462,177.1289825439453,-0.407859742641449,177.09835815429688,165.41775512695312,195.56710815429688,3.2430026531219482,-0.10182133316993713,2.5491206645965576
4,0.030039532110095024,175.7082977294922,-0.41049724817276,176.9037322998047,165.6370391845703,195.4567413330078,3.2464399337768555,-0.10945279151201248,2.543989658355713
5,0.029797688126564026,173.7693328857422,-0.41345536708831787,176.70120239257812,165.84498596191406,195.38804626464844,3.248976230621338,-0.11821655929088593,2.540158987045288
6,0.030692581087350845,171.95916748046875,-0.41670912504196167,176.4798583984375,166.07786560058594,195.2734375,3.2515900135040283,-0.12937696278095245,2.535935163497925
7,0.02954714000225067,169.755859375,-0.42087098956108093,176.26205444335938,166.2887420654297,195.18402099609375,3.2539079189300537,-0.140546977519989,2.5311057567596436
8,0.03091641515493393,167.49644470214844,-0.424918532371521,176.03778076171875,166.49032592773438,195.11309814453125,3.258209705352783,-0.15137144923210144,2.5282137393951416
9,0.029911916702985764,165.59140014648438,-0.429297536611557,175.8124542236328,166.72581481933594,195.0271453857422,3.2636122703552246,-0.16267043352127075,2.5214037895202637
10,0.02969267964363098,162.9851531982422,-0.4342811405658722,175.56301879882812,166.9500732421875,194.9636688232422,3.2680060863494873,-0.17594948410987854,2.5164220333099365
11,0.028424032032489777,160.4788818359375,-0.43981125950813293,175.32025146484375,167.1767120361328,194.88467407226562,3.2730493545532227,-0.18920765817165375,2.510343074798584
12,0.03076094016432762,157.7928466796875,-0.4459848999977112,175.0634002685547,167.35931396484375,194.81028747558594,3.2778425216674805,-0.20364439487457275,2.50838041305542
13,0.030335450544953346,155.65126037597656,-0.45200687646865845,174.8167724609375,167.64169311523438,194.7391357421875,3.2869155406951904,-0.2169848531484604,2.5037286281585693
14,0.030849186703562737,153.1752471923828,-0.4590184986591339,174.56544494628906,167.84556579589844,194.69517517089844,3.2921807765960693,-0.23135307431221008,2.4976565837860107
15,0.03018164448440075,150.44070434570312,-0.46569427847862244,174.30197143554688,168.0572967529297,194.64862060546875,3.2985477447509766,-0.24848854541778564,2.4922752380371094
16,0.031204108148813248,147.49911499023438,-0.47400525212287903,174.03208923339844,168.2863311767578,194.61309814453125,3.307075023651123,-0.26555007696151733,2.485447645187378
17,0.03040904551744461,144.36453247070312,-0.48346132040023804,173.7554168701172,168.41018676757812,194.60948181152344,3.314448118209839,-0.285258024930954,2.4769179821014404
18,0.030107881873846054,140.7446746826172,-0.4933911859989166,173.51553344726562,168.55841064453125,194.60556030273438,3.324803590774536,-0.3036794662475586,2.473675012588501
19,0.030183831229805946,138.12393188476562,-0.5022938251495361,173.29603576660156,168.7272186279297,194.59951782226562,3.3324902057647705,-0.31864839792251587,2.467963695526123
20,0.030531125143170357,135.51644897460938,-0.5091097354888916,173.10580444335938,168.8788604736328,194.6267852783203,3.3413491249084473,-0.3330324590206146,2.466911554336548
