itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.016362605150789022,-0.6964940428733826,3.5196971893310547,0.05418224632740021,1.322449803352356,155.4873504638672,170.3697052001953,136.37513732910156
1,0.0343245011754334,-0.7131674885749817,3.5133755207061768,0.06168140098452568,1.3492952585220337,155.64137268066406,170.2239532470703,136.67929077148438
2,0.029402025043964386,-0.739100456237793,3.5020864009857178,0.07360461354255676,1.3919942378997803,155.9005126953125,170.0051727294922,137.15313720703125
3,0.03172482270747423,-0.769687294960022,3.4849777221679688,0.08874565362930298,1.4466208219528198,156.26600646972656,169.71221923828125,137.79258728027344
4,0.02960559818893671,-0.8006094694137573,3.462822437286377,0.10753221809864044,1.5101226568222046,156.72280883789062,169.37078857421875,138.59104919433594
5,0.031120752915740013,-0.8233693242073059,3.4374783039093018,0.12839475274085999,1.576892375946045,157.24896240234375,169.01353454589844,139.5286865234375
6,0.02955001313239336,-0.8345269560813904,3.4093949794769287,0.14959272742271423,1.6423834562301636,157.8330535888672,168.7024688720703,140.59341430664062
7,0.030839563813060522,-0.8306748867034912,3.380458354949951,0.17125117778778076,1.6996275186538696,158.4971160888672,168.4749755859375,141.73175048828125
8,0.029942689929157495,-0.8175957798957825,3.3549304008483887,0.19113855063915253,1.7401068210601807,159.2119598388672,168.4116668701172,142.8891143798828
9,0.03336808690801263,-0.8069716691970825,3.3347296714782715,0.20642520487308502,1.7609812021255493,159.9481201171875,168.52330017089844,144.01148986816406
10,0.03341125836595893,-0.807411789894104,3.3223233222961426,0.21579493582248688,1.7605849504470825,160.68479919433594,168.85105895996094,145.0824432373047
11,0.02927020564675331,-0.8215497136116028,3.3165438175201416,0.2193567305803299,1.7386783361434937,161.42230224609375,169.38430786132812,146.0569305419922
12,0.03348745498806238,-0.8451633453369141,3.315549612045288,0.21534161269664764,1.7000428438186646,162.16514587402344,170.09487915039062,146.97348022460938
13,0.029277280438691378,-0.8710023164749146,3.3187179565429688,0.20494909584522247,1.64896821975708,162.90933227539062,170.94290161132812,147.85247802734375
14,0.033358069602400064,-0.8880624771118164,3.3227829933166504,0.18935540318489075,1.5924742221832275,163.6783905029297,171.89662170410156,148.71206665039062
15,0.02883748896420002,-0.8931614756584167,3.323225975036621,0.17072808742523193,1.5409955978393555,164.507080078125,172.8300323486328,149.59445190429688
16,0.03130117105320096,-0.892593264579773,3.3168106079101562,0.14981485903263092,1.5014066696166992,165.42474365234375,173.69129943847656,150.5194549560547
17,0.03336877329275012,-0.8933220505714417,3.3043265342712402,0.1294175684452057,1.4757877588272095,166.42491149902344,174.44741821289062,151.47872924804688
18,0.029128017835319042,-0.9004597663879395,3.2863752841949463,0.10960754007101059,1.468491792678833,167.51889038085938,175.10887145996094,152.46507263183594
19,0.03062748583033681,-0.9134851098060608,3.2641327381134033,0.09111892431974411,1.4748890399932861,168.70492553710938,175.6626739501953,153.476806640625
20,0.02922570938244462,-0.9311015605926514,3.238898992538452,0.07505440711975098,1.4943194389343262,169.97039794921875,176.1189422607422,154.50830078125
21,0.030673137865960598,-0.9492636322975159,3.2115750312805176,0.0614655464887619,1.524058222770691,171.291259765625,176.49119567871094,155.56173706054688
22,0.02908967901021242,-0.9634853005409241,3.1837234497070312,0.05038323625922203,1.559568166732788,172.66497802734375,176.82211303710938,156.6470489501953
23,0.03143426589667797,-0.9673513174057007,3.158712863922119,0.0404224693775177,1.592435598373413,174.07986450195312,177.1971893310547,157.7705841064453
24,0.02872904622927308,-0.9656363725662231,3.1386828422546387,0.031046247109770775,1.6142277717590332,175.5056915283203,177.65664672851562,158.8961181640625
25,0.030315099749714136,-0.9697214365005493,3.1263058185577393,0.020939379930496216,1.6173902750015259,176.9256134033203,178.2365264892578,160.00881958007812
26,0.028713589999824762,-0.9818600416183472,3.12074875831604,0.011505264788866043,1.6022759675979614,178.2998809814453,178.91021728515625,161.10336303710938
27,0.03008015500381589,-0.9937083721160889,3.1212847232818604,0.003170894691720605,1.5736232995986938,179.62030029296875,179.64642333984375,162.19454956054688
28,0.029257328249514103,-0.9908373951911926,3.125635862350464,-0.0026487414725124836,1.5464812517166138,180.8307647705078,180.35736083984375,163.29132080078125
29,0.03054728265851736,-0.9852660894393921,3.1309244632720947,-0.003057497786357999,1.5347596406936646,181.8777618408203,180.9511260986328,164.3677520751953
30,0.028684732969850302,-0.9871350526809692,3.1359012126922607,0.0011520879343152046,1.5427240133285522,182.7335662841797,181.36241149902344,165.38400268554688
31,0.03045835020020604,-0.9903587698936462,3.1396775245666504,0.007337226066738367,1.5651588439941406,183.3742218017578,181.5931396484375,166.32470703125
32,0.028729530051350594,-0.985675573348999,3.141768455505371,0.009606318548321724,1.5893709659576416,183.7625732421875,181.6848602294922,167.1847381591797
33,0.029992253985255957,-0.981287956237793,3.142200469970703,0.005605658516287804,1.6021159887313843,183.91722106933594,181.67124938964844,167.93348693847656
34,0.0308035621419549,-0.9834754467010498,3.1405811309814453,-0.004448889754712582,1.5998196601867676,183.86549377441406,181.58433532714844,168.56826782226562
35,0.029949656687676907,-0.9885009527206421,3.137718677520752,-0.018316863104701042,1.584610104560852,183.62623596191406,181.45526123046875,169.09034729003906
36,0.030089105013757944,-0.9886519312858582,3.1337742805480957,-0.030548131093382835,1.5661135911941528,183.2206268310547,181.27993774414062,169.50099182128906
37,0.03206117590889335,-0.9869134426116943,3.129391670227051,-0.03711331635713577,1.5548878908157349,182.70726013183594,181.02511596679688,169.820556640625
38,0.028549650218337774,-0.9880304336547852,3.1254942417144775,-0.036658305674791336,1.554118275642395,182.13137817382812,180.70774841308594,170.0595245361328
39,0.030457986053079367,-0.9918118715286255,3.123023748397827,-0.02925831638276577,1.5626174211502075,181.5298309326172,180.3651885986328,170.2135467529297
40,0.028431625105440617,-0.9938714504241943,3.1224911212921143,-0.017321234568953514,1.5761051177978516,180.9311981201172,180.04705810546875,170.2811279296875
41,0.03171194763854146,-0.992504358291626,3.1244306564331055,-0.004454426933079958,1.5867284536361694,180.35031127929688,179.8168182373047,170.25042724609375
42,0.03151934500783682,-0.99186772108078,3.128512382507324,0.0047323452308773994,1.5869905948638916,179.8040313720703,179.69482421875,170.12109375
43,0.03238606220111251,-0.9940659999847412,3.133997678756714,0.008000906556844711,1.576282024383545,179.31661987304688,179.680419921875,169.9080810546875
44,0.028192606754601002,-0.9947671890258789,3.140033483505249,0.006175357848405838,1.5612872838974,178.9069366455078,179.7410430908203,169.60768127441406
45,0.029568752273917198,-0.9935355186462402,3.1456892490386963,0.0022280928678810596,1.5528215169906616,178.59243774414062,179.82223510742188,169.2389373779297
46,0.031134482938796282,-0.9942296743392944,3.1506004333496094,-0.0021098903380334377,1.5549262762069702,178.3763427734375,179.89512634277344,168.83480834960938
47,0.028421598952263594,-0.9960867166519165,3.154207229614258,-0.005549292545765638,1.5656819343566895,178.26162719726562,179.94781494140625,168.40548706054688
48,0.030326126143336296,-0.9960867166519165,3.155846357345581,-0.007397678680717945,1.578299641609192,178.25570678710938,179.9821014404297,167.96543884277344
49,0.029930066782981157,-0.9954544901847839,3.1554579734802246,-0.00766560435295105,1.5849632024765015,178.3517608642578,180.01119995117188,167.52793884277344
50,0.03333002096042037,-0.9965303540229797,3.1534230709075928,-0.006438297685235739,1.5829025506973267,178.53196716308594,180.0431365966797,167.09918212890625
51,0.028652969282120466,-0.9984834790229797,3.1499462127685547,-0.00420538941398263,1.574069619178772,178.78211975097656,180.0640869140625,166.69192504882812
52,0.03029803978279233,-0.9986286163330078,3.1456565856933594,-0.000700827338732779,1.5635044574737549,179.0882110595703,180.06759643554688,166.31394958496094
53,0.02882232330739498,-0.9983987808227539,3.1411807537078857,0.0036436496302485466,1.5597928762435913,179.4239959716797,180.0388946533203,165.9749755859375
54,0.029721885919570923,-0.9990890622138977,3.1373181343078613,0.008124501444399357,1.5637623071670532,179.76214599609375,179.9844970703125,165.67604064941406
