itr,time,loss,theta,phi,gamma,bx,by,bz
0,0.016781377140432596,-0.21311607956886292,3.676112413406372,0.6921425461769104,2.1709349155426025,205.16201782226562,195.64703369140625,177.55076599121094
1,0.029698895756155252,-0.26332783699035645,3.639113664627075,0.6801791787147522,2.1740102767944336,204.0562286376953,195.13327026367188,177.32699584960938
2,0.03137096203863621,-0.3154502511024475,3.581355571746826,0.6605556011199951,2.1756601333618164,202.29127502441406,194.35980224609375,176.97808837890625
3,0.029518838971853256,-0.4304135739803314,3.50531005859375,0.6336990594863892,2.180943489074707,199.80157470703125,193.33132934570312,176.54124450683594
4,0.03119564987719059,-0.36513715982437134,3.431245803833008,0.608290433883667,2.1853463649749756,197.14321899414062,192.10519409179688,176.13255310058594
5,0.029122326988726854,-0.47707441449165344,3.3985750675201416,0.6967097520828247,2.1910552978515625,196.0672607421875,190.71279907226562,175.75526428222656
6,0.03073756815865636,-0.46268659830093384,3.3688244819641113,0.7816899418830872,2.1984448432922363,194.92747497558594,189.12405395507812,175.38259887695312
7,0.03325229184702039,-0.47856083512306213,3.3381924629211426,0.8572876453399658,2.2070634365081787,193.47158813476562,187.3739471435547,174.97076416015625
8,0.033272752072662115,-0.48034271597862244,3.3087587356567383,0.9069496393203735,2.214252471923828,191.68414306640625,185.5178985595703,174.5039520263672
9,0.02838068688288331,-0.4984622001647949,3.2789533138275146,0.9309680461883545,2.220527410507202,189.58294677734375,183.58090209960938,173.9449920654297
10,0.02950783120468259,-0.5239987373352051,3.254995346069336,0.9315478205680847,2.224341869354248,187.3035888671875,181.5780029296875,173.36166381835938
11,0.03241914603859186,-0.5440210103988647,3.2347517013549805,0.9182599782943726,2.225275993347168,185.0362548828125,179.54037475585938,172.7814178466797
12,0.032779647037386894,-0.5580505728721619,3.212456703186035,0.895850658416748,2.2283549308776855,182.93235778808594,177.5243682861328,172.25343322753906
13,0.03236049506813288,-0.5584304928779602,3.194479465484619,0.8752905130386353,2.229965925216675,181.0371551513672,175.5224609375,171.75978088378906
14,0.03213691292330623,-0.5625448822975159,3.177192211151123,0.8533226251602173,2.2339565753936768,179.39991760253906,173.577392578125,171.29379272460938
15,0.03192583192139864,-0.5645380020141602,3.159210205078125,0.8274434804916382,2.240510940551758,178.012939453125,171.70913696289062,170.87860107421875
16,0.03188221203163266,-0.5495030879974365,3.144375801086426,0.7956410050392151,2.2443535327911377,176.90524291992188,169.98309326171875,170.49935913085938
17,0.031712560914456844,-0.5598083138465881,3.1362478733062744,0.7350795269012451,2.239767074584961,175.7481231689453,168.4324951171875,170.0988311767578
18,0.03193816216662526,-0.5517351031303406,3.1303505897521973,0.6827245950698853,2.230896472930908,174.92965698242188,167.02816772460938,169.7152557373047
19,0.032554239965975285,-0.5458104610443115,3.1269874572753906,0.6401217579841614,2.212639808654785,174.4649200439453,165.79527282714844,169.2390594482422
20,0.03193164709955454,-0.5417633652687073,3.1227965354919434,0.608663022518158,2.192788600921631,174.34381103515625,164.75201416015625,168.73509216308594
21,0.03226057393476367,-0.5421098470687866,3.1213912963867188,0.5866550803184509,2.1694753170013428,174.5242919921875,163.8389892578125,168.237548828125
22,0.03150333696976304,-0.5464418530464172,3.120821475982666,0.5742552280426025,2.143921136856079,175.0021209716797,163.04266357421875,167.7184295654297
23,0.032204956747591496,-0.5527067184448242,3.1242728233337402,0.5690550804138184,2.11844539642334,175.72006225585938,162.29139709472656,167.1842041015625
24,0.03196338005363941,-0.5622256398200989,3.1343977451324463,0.5720115900039673,2.09155011177063,176.67161560058594,161.61756896972656,166.64598083496094
25,0.032202447298914194,-0.5725628137588501,3.1434178352355957,0.5800239443778992,2.061535596847534,177.80462646484375,161.0624237060547,166.14083862304688
26,0.03175891796126962,-0.5829512476921082,3.151425838470459,0.5899211168289185,2.026466131210327,179.07614135742188,160.64381408691406,165.570068359375
